checking_status,duration_months,credit_history,credit_purpose,credit_amount,savings_status,employment_since,installment_rate_percent,personal_status_sex,other_debtors,residence_since,property,age_years,other_installment_plans,housing,existing_credits_count,job,people_liable,telephone,foreign_worker,__target__
3.0,9,3.0,5.0,2301,0.0,2.0,2,0.0,2.0,4,0.0,22,1.0,2.0,1,1.0,1,0.0,1.0,1
3.0,12,1.0,0.0,1412,2.0,0.0,4,0.0,1.0,2,2.0,29,1.0,1.0,2,0.0,1,1.0,1.0,1
1.0,48,4.0,2.0,4605,2.0,3.0,3,3.0,2.0,4,3.0,24,1.0,0.0,2,1.0,2,0.0,1.0,0
3.0,18,1.0,7.0,1800,2.0,0.0,4,3.0,2.0,2,1.0,24,1.0,1.0,2,1.0,1,0.0,1.0,1
3.0,6,1.0,7.0,1898,4.0,0.0,1,3.0,2.0,2,2.0,34,1.0,1.0,2,3.0,2,0.0,1.0,1
0.0,18,3.0,7.0,1113,2.0,0.0,4,0.0,1.0,4,2.0,26,1.0,1.0,1,3.0,2,0.0,1.0,1
0.0,45,1.0,7.0,4746,2.0,2.0,4,3.0,2.0,2,0.0,25,1.0,1.0,2,3.0,1,0.0,1.0,0
0.0,12,3.0,7.0,1534,2.0,2.0,1,2.0,2.0,1,2.0,23,1.0,2.0,1,1.0,1,0.0,1.0,0
1.0,15,4.0,1.0,950,2.0,3.0,4,3.0,2.0,3,1.0,33,1.0,2.0,2,1.0,2,0.0,1.0,0
3.0,24,1.0,2.0,2346,2.0,1.0,4,3.0,2.0,3,1.0,35,1.0,1.0,2,1.0,1,1.0,1.0,1
1.0,27,1.0,0.0,2442,2.0,3.0,4,3.0,2.0,4,1.0,43,2.0,1.0,4,0.0,2,1.0,1.0,1
3.0,15,1.0,5.0,3343,2.0,0.0,4,3.0,2.0,2,3.0,28,1.0,0.0,1,1.0,1,1.0,1.0,1
3.0,24,3.0,1.0,1249,2.0,2.0,4,2.0,2.0,2,2.0,28,1.0,1.0,1,1.0,1,0.0,1.0,1
1.0,15,3.0,5.0,1845,2.0,2.0,4,0.0,1.0,1,0.0,46,1.0,2.0,1,1.0,1,0.0,1.0,1
3.0,24,3.0,2.0,2603,3.0,0.0,2,0.0,2.0,4,1.0,28,1.0,2.0,1,1.0,1,1.0,1.0,1
0.0,54,4.0,0.0,15945,2.0,2.0,3,3.0,2.0,4,3.0,58,1.0,2.0,1,1.0,1,1.0,1.0,0
0.0,36,3.0,1.0,12389,4.0,0.0,1,3.0,2.0,4,3.0,37,1.0,0.0,1,1.0,1,1.0,1.0,0
1.0,24,3.0,1.0,915,4.0,3.0,4,0.0,2.0,2,1.0,29,0.0,1.0,1,1.0,1,0.0,1.0,0
3.0,21,3.0,7.0,3160,4.0,3.0,4,3.0,2.0,3,0.0,41,1.0,1.0,1,1.0,1,1.0,1.0,1
0.0,9,3.0,7.0,1082,2.0,3.0,4,3.0,2.0,4,1.0,27,1.0,1.0,2,3.0,1,0.0,1.0,1
1.0,15,1.0,5.0,975,2.0,0.0,2,1.0,2.0,3,0.0,25,1.0,1.0,2,1.0,1,0.0,1.0,1
1.0,36,3.0,5.0,3620,2.0,0.0,1,3.0,1.0,2,0.0,37,1.0,1.0,1,1.0,2,0.0,1.0,1
0.0,12,1.0,1.0,1995,0.0,2.0,4,3.0,2.0,1,1.0,27,1.0,1.0,1,1.0,1,0.0,1.0,1
3.0,36,1.0,1.0,6614,2.0,3.0,4,3.0,2.0,4,1.0,34,1.0,1.0,2,0.0,1,1.0,1.0,1
3.0,12,1.0,5.0,1935,2.0,3.0,4,3.0,2.0,4,2.0,43,1.0,1.0,3,1.0,1,1.0,1.0,1
1.0,36,3.0,1.0,3249,2.0,1.0,2,3.0,2.0,4,3.0,39,0.0,0.0,1,0.0,2,1.0,1.0,1
3.0,24,3.0,5.0,3062,1.0,3.0,4,3.0,2.0,3,3.0,32,1.0,2.0,1,1.0,1,1.0,1.0,1
1.0,36,1.0,5.0,2348,2.0,0.0,3,2.0,2.0,2,0.0,46,1.0,1.0,2,1.0,1,1.0,1.0,1
1.0,30,3.0,5.0,3108,2.0,2.0,2,1.0,2.0,4,0.0,31,1.0,1.0,1,3.0,1,0.0,1.0,0
1.0,9,3.0,7.0,1364,2.0,1.0,3,3.0,2.0,4,2.0,59,1.0,1.0,1,1.0,1,0.0,1.0,1
2.0,36,3.0,7.0,3913,2.0,0.0,2,3.0,2.0,2,2.0,23,1.0,1.0,1,1.0,1,1.0,1.0,1
1.0,24,2.0,1.0,4870,2.0,0.0,3,3.0,2.0,4,3.0,53,1.0,0.0,2,1.0,2,0.0,1.0,0
0.0,12,1.0,5.0,3617,2.0,3.0,1,3.0,2.0,4,1.0,28,1.0,2.0,3,1.0,1,1.0,1.0,1
3.0,15,3.0,4.0,4623,0.0,0.0,3,3.0,2.0,2,0.0,40,1.0,1.0,1,0.0,1,1.0,1.0,0
1.0,12,2.0,1.0,1344,2.0,0.0,4,3.0,2.0,2,2.0,43,1.0,1.0,2,3.0,2,0.0,1.0,1
1.0,21,3.0,7.0,3357,3.0,2.0,4,0.0,2.0,2,1.0,29,0.0,1.0,1,1.0,1,0.0,1.0,1
3.0,6,1.0,1.0,6761,2.0,1.0,1,3.0,2.0,3,3.0,45,1.0,1.0,2,0.0,2,1.0,1.0,1
3.0,24,1.0,1.0,2022,2.0,0.0,4,0.0,2.0,4,1.0,37,1.0,1.0,1,1.0,1,1.0,1.0,1
3.0,6,1.0,1.0,250,3.0,0.0,2,0.0,2.0,2,2.0,41,0.0,1.0,2,3.0,1,0.0,1.0,1
3.0,24,1.0,7.0,5103,2.0,2.0,3,2.0,2.0,3,3.0,47,1.0,0.0,3,1.0,1,1.0,1.0,1
0.0,36,1.0,7.0,2337,2.0,3.0,4,3.0,2.0,4,2.0,36,1.0,1.0,1,1.0,1,0.0,1.0,1
0.0,12,3.0,1.0,7472,4.0,4.0,1,0.0,2.0,2,2.0,24,1.0,2.0,1,2.0,1,0.0,1.0,1
1.0,18,3.0,7.0,1882,2.0,0.0,4,0.0,2.0,4,1.0,25,0.0,2.0,2,1.0,1,0.0,1.0,0
1.0,15,3.0,0.0,806,2.0,0.0,4,0.0,2.0,4,0.0,22,1.0,1.0,1,3.0,1,0.0,1.0,1
3.0,24,1.0,2.0,2197,4.0,1.0,4,3.0,2.0,4,1.0,43,1.0,1.0,2,1.0,2,1.0,1.0,1
2.0,9,3.0,7.0,1126,0.0,3.0,2,1.0,2.0,4,2.0,49,1.0,1.0,1,1.0,1,0.0,1.0,1
1.0,6,3.0,2.0,1352,1.0,4.0,1,0.0,2.0,2,0.0,23,1.0,2.0,1,2.0,1,1.0,1.0,1
0.0,18,3.0,1.0,5866,0.0,0.0,2,3.0,2.0,2,1.0,30,1.0,1.0,2,1.0,1,1.0,1.0,1
0.0,18,3.0,8.0,3872,2.0,4.0,2,0.0,2.0,4,1.0,67,1.0,1.0,1,1.0,1,1.0,1.0,1
3.0,24,1.0,7.0,2611,2.0,3.0,4,2.0,0.0,3,2.0,46,1.0,1.0,2,1.0,1,0.0,1.0,1
3.0,9,1.0,4.0,936,1.0,3.0,4,3.0,2.0,2,1.0,52,1.0,1.0,2,1.0,1,1.0,1.0,1
3.0,60,3.0,7.0,10144,0.0,1.0,2,0.0,2.0,4,2.0,21,1.0,1.0,1,1.0,1,1.0,1.0,1
2.0,12,0.0,7.0,409,3.0,0.0,3,0.0,2.0,3,2.0,42,1.0,2.0,2,1.0,1,0.0,1.0,1
3.0,24,3.0,2.0,7814,2.0,1.0,3,3.0,2.0,3,1.0,38,1.0,1.0,1,0.0,1,1.0,1.0,1
2.0,36,3.0,7.0,4210,2.0,0.0,4,3.0,2.0,2,1.0,26,1.0,1.0,1,1.0,1,0.0,1.0,0
3.0,6,3.0,1.0,3518,2.0,0.0,2,3.0,1.0,3,0.0,26,1.0,2.0,1,1.0,1,0.0,1.0,1
3.0,21,1.0,2.0,3275,2.0,3.0,1,3.0,2.0,4,1.0,36,1.0,1.0,1,0.0,1,1.0,1.0,1
0.0,36,3.0,1.0,14318,2.0,3.0,4,3.0,2.0,2,3.0,57,1.0,0.0,1,0.0,1,1.0,1.0,0
0.0,12,3.0,7.0,1092,2.0,0.0,4,0.0,1.0,4,2.0,49,1.0,1.0,2,1.0,1,1.0,1.0,1
3.0,21,3.0,1.0,2782,1.0,1.0,1,0.0,2.0,2,1.0,31,0.0,1.0,1,0.0,1,0.0,1.0,1
3.0,21,2.0,0.0,2580,1.0,2.0,4,3.0,2.0,2,2.0,41,0.0,1.0,1,3.0,2,0.0,1.0,0
0.0,12,3.0,5.0,983,3.0,2.0,1,0.0,2.0,4,2.0,19,1.0,2.0,1,3.0,1,0.0,1.0,1
3.0,21,3.0,0.0,1572,3.0,3.0,4,0.0,2.0,4,2.0,36,0.0,1.0,1,3.0,1,0.0,1.0,1
0.0,18,3.0,7.0,1301,2.0,3.0,4,2.0,1.0,2,2.0,32,1.0,1.0,1,3.0,1,0.0,1.0,1
0.0,15,1.0,7.0,2728,4.0,1.0,4,3.0,1.0,2,2.0,35,0.0,1.0,3,1.0,1,1.0,1.0,1
0.0,36,4.0,0.0,1953,2.0,3.0,4,3.0,2.0,4,3.0,61,1.0,0.0,1,0.0,1,1.0,1.0,0
1.0,6,3.0,4.0,448,2.0,2.0,4,0.0,2.0,4,0.0,23,1.0,1.0,1,1.0,1,0.0,1.0,0
3.0,12,3.0,1.0,1386,1.0,0.0,2,0.0,2.0,2,0.0,26,1.0,1.0,1,1.0,1,0.0,1.0,0
0.0,12,1.0,2.0,1860,2.0,4.0,4,3.0,2.0,2,1.0,34,1.0,1.0,2,0.0,1,1.0,1.0,1
0.0,6,3.0,7.0,753,2.0,0.0,2,0.0,1.0,3,2.0,64,1.0,1.0,1,1.0,1,0.0,1.0,1
3.0,24,1.0,8.0,5507,2.0,3.0,3,3.0,2.0,4,3.0,44,1.0,0.0,2,1.0,1,0.0,1.0,1
1.0,24,1.0,2.0,2957,2.0,3.0,4,3.0,2.0,4,0.0,63,1.0,1.0,2,1.0,1,1.0,1.0,1
3.0,15,3.0,1.0,3556,4.0,0.0,3,3.0,2.0,2,3.0,29,1.0,1.0,1,1.0,1,0.0,1.0,1
3.0,24,3.0,7.0,3181,2.0,2.0,4,0.0,2.0,4,0.0,26,1.0,1.0,1,1.0,1,1.0,1.0,1
1.0,36,1.0,2.0,9629,2.0,1.0,4,3.0,2.0,4,1.0,24,1.0,1.0,2,1.0,1,1.0,1.0,0
1.0,15,3.0,1.0,1403,2.0,0.0,2,0.0,2.0,4,1.0,28,1.0,2.0,1,1.0,1,0.0,1.0,1
1.0,9,1.0,8.0,1288,0.0,3.0,3,3.0,1.0,4,2.0,48,1.0,1.0,2,1.0,2,0.0,0.0,1
3.0,30,3.0,7.0,2333,1.0,3.0,4,3.0,2.0,2,1.0,30,0.0,1.0,1,0.0,1,0.0,1.0,1
3.0,6,1.0,7.0,1237,0.0,0.0,1,0.0,2.0,1,0.0,27,1.0,1.0,2,1.0,1,0.0,1.0,1
3.0,6,1.0,1.0,362,0.0,0.0,4,0.0,2.0,4,1.0,52,1.0,1.0,2,3.0,1,0.0,1.0,1
0.0,16,1.0,1.0,1175,2.0,4.0,2,3.0,2.0,3,1.0,68,1.0,0.0,3,2.0,1,1.0,1.0,1
3.0,21,1.0,1.0,12680,4.0,3.0,4,3.0,2.0,4,3.0,30,1.0,0.0,1,0.0,1,1.0,1.0,0
1.0,18,4.0,0.0,3104,2.0,1.0,3,3.0,2.0,1,0.0,31,0.0,1.0,1,1.0,1,1.0,1.0,1
3.0,24,3.0,2.0,6313,4.0,3.0,3,3.0,2.0,4,1.0,41,1.0,1.0,1,0.0,2,1.0,1.0,1
3.0,12,3.0,7.0,1262,2.0,0.0,3,3.0,2.0,2,1.0,25,1.0,1.0,1,1.0,1,0.0,1.0,1
1.0,9,3.0,1.0,1422,2.0,2.0,3,3.0,2.0,2,3.0,27,1.0,0.0,1,0.0,1,1.0,1.0,0
1.0,15,3.0,3.0,1275,4.0,0.0,4,0.0,2.0,2,1.0,24,1.0,2.0,1,1.0,1,0.0,1.0,0
3.0,21,3.0,2.0,5248,4.0,0.0,1,3.0,2.0,3,1.0,26,1.0,1.0,1,1.0,1,0.0,1.0,1
0.0,20,4.0,2.0,6148,0.0,3.0,3,2.0,2.0,4,1.0,31,0.0,1.0,2,1.0,1,1.0,1.0,1
3.0,27,3.0,1.0,2570,2.0,0.0,3,0.0,2.0,3,2.0,21,1.0,2.0,1,1.0,1,0.0,1.0,0
0.0,48,3.0,5.0,9960,2.0,2.0,1,0.0,2.0,2,1.0,26,1.0,1.0,1,1.0,1,1.0,1.0,0
1.0,48,1.0,2.0,6331,2.0,3.0,4,3.0,2.0,4,3.0,46,1.0,0.0,2,1.0,1,1.0,1.0,0
2.0,12,3.0,5.0,2251,2.0,0.0,1,0.0,2.0,2,1.0,46,1.0,1.0,1,3.0,1,0.0,1.0,1
3.0,15,1.0,7.0,1316,1.0,0.0,2,2.0,2.0,2,0.0,47,1.0,1.0,2,3.0,1,0.0,1.0,1
1.0,15,3.0,1.0,1721,2.0,2.0,2,3.0,2.0,3,2.0,36,1.0,1.0,1,1.0,1,0.0,1.0,1
3.0,24,3.0,2.0,2679,2.0,2.0,4,0.0,2.0,1,3.0,29,1.0,1.0,1,0.0,1,1.0,1.0,1
1.0,30,3.0,2.0,3857,2.0,0.0,4,1.0,2.0,4,0.0,40,1.0,1.0,1,0.0,1,1.0,1.0,1
0.0,36,2.0,1.0,7432,2.0,0.0,2,0.0,2.0,2,0.0,54,1.0,2.0,1,1.0,1,0.0,1.0,1
1.0,24,3.0,7.0,2439,2.0,2.0,4,0.0,2.0,4,2.0,35,1.0,1.0,1,1.0,1,1.0,1.0,0
3.0,24,3.0,7.0,999,4.0,3.0,4,3.0,2.0,2,1.0,25,1.0,1.0,2,1.0,1,0.0,1.0,1
1.0,12,3.0,1.0,1168,2.0,0.0,4,2.0,2.0,3,2.0,27,1.0,1.0,1,3.0,1,0.0,1.0,1
3.0,18,1.0,1.0,1055,2.0,2.0,4,0.0,2.0,1,0.0,30,1.0,1.0,2,1.0,1,0.0,1.0,1
0.0,12,3.0,7.0,1331,2.0,2.0,2,3.0,2.0,1,1.0,22,2.0,1.0,1,1.0,1,0.0,1.0,0
2.0,24,1.0,0.0,1275,3.0,0.0,2,1.0,2.0,4,2.0,36,1.0,1.0,2,1.0,1,1.0,1.0,1
0.0,18,1.0,0.0,1887,4.0,0.0,4,2.0,2.0,4,2.0,28,0.0,1.0,2,1.0,1,0.0,1.0,1
2.0,24,3.0,7.0,1377,0.0,3.0,4,0.0,2.0,2,3.0,47,1.0,0.0,1,1.0,1,1.0,1.0,1
3.0,39,3.0,2.0,2569,1.0,0.0,4,3.0,2.0,4,1.0,24,1.0,1.0,1,1.0,1,0.0,1.0,1
2.0,12,3.0,7.0,3016,2.0,0.0,3,2.0,2.0,1,1.0,24,1.0,1.0,1,1.0,1,0.0,1.0,1
1.0,36,1.0,4.0,8065,2.0,0.0,3,0.0,2.0,2,3.0,25,1.0,1.0,2,0.0,1,1.0,1.0,0
0.0,24,1.0,6.0,11938,2.0,0.0,2,3.0,0.0,3,1.0,39,1.0,1.0,2,0.0,2,1.0,1.0,0
0.0,24,2.0,7.0,1553,0.0,1.0,3,0.0,2.0,2,0.0,23,1.0,2.0,2,1.0,1,1.0,1.0,1
3.0,9,3.0,0.0,1449,2.0,1.0,3,0.0,2.0,2,1.0,27,1.0,1.0,2,1.0,1,0.0,1.0,1
0.0,48,3.0,7.0,5951,2.0,0.0,2,0.0,2.0,2,2.0,22,1.0,1.0,1,1.0,1,0.0,1.0,0
0.0,6,3.0,7.0,2063,2.0,2.0,4,2.0,2.0,3,1.0,30,1.0,2.0,1,0.0,1,1.0,1.0,1
2.0,21,3.0,1.0,2923,0.0,0.0,1,0.0,2.0,1,1.0,28,0.0,1.0,1,0.0,1,1.0,1.0,1
1.0,24,0.0,7.0,1546,2.0,1.0,4,3.0,1.0,4,1.0,24,0.0,2.0,1,3.0,1,0.0,1.0,0
3.0,24,3.0,7.0,5943,4.0,2.0,1,0.0,2.0,1,1.0,44,1.0,1.0,2,1.0,1,1.0,1.0,0
1.0,30,1.0,2.0,10623,2.0,3.0,3,3.0,2.0,4,3.0,38,1.0,0.0,3,0.0,2,1.0,1.0,1
2.0,12,3.0,5.0,1474,2.0,2.0,4,0.0,2.0,1,0.0,33,0.0,1.0,1,0.0,1,1.0,1.0,1
1.0,24,3.0,1.0,1371,4.0,0.0,4,0.0,2.0,4,2.0,25,1.0,2.0,1,1.0,1,0.0,1.0,0
3.0,24,3.0,7.0,1413,2.0,0.0,4,2.0,2.0,2,0.0,28,1.0,1.0,1,1.0,1,0.0,1.0,1
3.0,18,1.0,7.0,1149,3.0,0.0,4,3.0,2.0,3,2.0,46,1.0,1.0,2,1.0,1,0.0,1.0,1
1.0,24,3.0,1.0,4817,2.0,1.0,2,3.0,0.0,3,0.0,31,1.0,1.0,1,1.0,1,1.0,1.0,0
3.0,18,1.0,2.0,3850,2.0,1.0,3,3.0,2.0,1,1.0,27,1.0,1.0,2,1.0,1,0.0,1.0,1
1.0,12,1.0,2.0,1409,2.0,3.0,4,3.0,2.0,3,2.0,54,1.0,1.0,1,1.0,1,0.0,1.0,1
0.0,10,3.0,5.0,1521,2.0,0.0,4,1.0,2.0,2,1.0,31,1.0,1.0,1,3.0,1,0.0,1.0,1
3.0,12,1.0,5.0,1592,3.0,1.0,3,0.0,2.0,2,0.0,35,1.0,1.0,1,1.0,1,0.0,0.0,1
0.0,24,2.0,0.0,4712,4.0,0.0,4,3.0,2.0,2,0.0,37,0.0,1.0,2,0.0,1,1.0,1.0,1
3.0,15,1.0,7.0,1459,2.0,0.0,4,0.0,2.0,2,1.0,43,1.0,1.0,1,3.0,1,0.0,1.0,1
3.0,36,1.0,1.0,3535,2.0,1.0,4,3.0,2.0,4,1.0,37,1.0,1.0,2,1.0,1,1.0,1.0,1
3.0,6,3.0,7.0,1595,2.0,1.0,3,3.0,2.0,2,0.0,51,1.0,1.0,1,1.0,2,0.0,1.0,1
1.0,24,1.0,1.0,1199,2.0,3.0,4,3.0,2.0,4,1.0,60,1.0,1.0,2,3.0,1,0.0,1.0,0
1.0,36,0.0,5.0,2746,2.0,3.0,4,3.0,2.0,4,1.0,31,0.0,1.0,1,1.0,1,0.0,1.0,0
0.0,7,3.0,7.0,2329,2.0,2.0,1,0.0,1.0,1,2.0,45,1.0,1.0,1,1.0,1,0.0,1.0,1
0.0,18,1.0,5.0,7374,2.0,4.0,4,3.0,2.0,4,0.0,40,2.0,1.0,2,0.0,1,1.0,1.0,1
0.0,48,3.0,7.0,3060,2.0,1.0,4,3.0,2.0,4,2.0,28,1.0,1.0,2,1.0,1,0.0,1.0,0
1.0,18,3.0,5.0,1131,2.0,4.0,4,0.0,2.0,2,1.0,33,1.0,1.0,1,1.0,1,0.0,1.0,0
1.0,36,3.0,5.0,5179,2.0,1.0,4,3.0,2.0,2,0.0,29,1.0,1.0,1,1.0,1,0.0,1.0,0
1.0,18,3.0,7.0,1936,4.0,1.0,2,2.0,2.0,4,1.0,23,1.0,2.0,2,3.0,1,0.0,1.0,1
1.0,30,4.0,5.0,4583,2.0,0.0,2,1.0,1.0,2,2.0,32,1.0,1.0,2,1.0,1,0.0,1.0,1
1.0,36,3.0,6.0,15857,2.0,4.0,2,1.0,0.0,3,1.0,43,1.0,1.0,1,0.0,1,0.0,1.0,1
3.0,12,1.0,1.0,1163,1.0,0.0,4,3.0,2.0,4,2.0,44,1.0,1.0,1,1.0,1,1.0,1.0,1
0.0,30,1.0,5.0,8386,2.0,1.0,2,3.0,2.0,2,0.0,49,1.0,1.0,1,1.0,1,0.0,1.0,0
1.0,24,3.0,1.0,1207,2.0,2.0,4,0.0,2.0,4,0.0,24,1.0,2.0,1,1.0,1,0.0,1.0,0
1.0,18,3.0,1.0,1216,2.0,2.0,4,0.0,2.0,3,1.0,23,1.0,2.0,1,1.0,1,1.0,1.0,0
3.0,12,1.0,0.0,1185,2.0,0.0,3,0.0,2.0,2,2.0,27,1.0,1.0,2,1.0,1,0.0,1.0,1
1.0,12,3.0,1.0,1372,2.0,1.0,2,1.0,2.0,3,1.0,36,1.0,1.0,1,1.0,1,0.0,1.0,0
0.0,11,1.0,1.0,1322,3.0,0.0,4,0.0,2.0,4,1.0,40,1.0,1.0,2,1.0,1,0.0,1.0,1
2.0,6,2.0,7.0,683,2.0,2.0,2,0.0,2.0,1,0.0,29,0.0,1.0,1,1.0,1,0.0,1.0,1
2.0,10,1.0,7.0,1347,4.0,1.0,4,3.0,2.0,2,0.0,27,1.0,1.0,2,1.0,1,1.0,1.0,1
0.0,18,4.0,5.0,3244,2.0,0.0,1,0.0,2.0,4,1.0,33,0.0,1.0,2,1.0,1,1.0,1.0,1
0.0,12,4.0,9.0,1410,2.0,0.0,2,3.0,2.0,2,2.0,31,1.0,1.0,1,3.0,1,1.0,1.0,1
2.0,15,3.0,4.0,1905,2.0,3.0,4,3.0,2.0,4,1.0,40,1.0,2.0,1,0.0,1,1.0,1.0,1
1.0,18,4.0,5.0,3114,2.0,2.0,1,0.0,2.0,4,0.0,26,1.0,2.0,1,1.0,1,0.0,1.0,0
3.0,12,3.0,7.0,2279,4.0,0.0,4,3.0,2.0,4,3.0,37,1.0,0.0,1,1.0,1,1.0,1.0,1
1.0,12,3.0,1.0,759,2.0,1.0,4,3.0,2.0,2,2.0,26,1.0,1.0,1,1.0,1,0.0,1.0,0
2.0,18,3.0,1.0,1961,2.0,3.0,3,0.0,2.0,2,1.0,23,1.0,1.0,1,0.0,1,0.0,1.0,1
0.0,18,1.0,7.0,1245,2.0,0.0,4,2.0,2.0,2,1.0,33,1.0,1.0,1,1.0,1,0.0,1.0,0
1.0,24,3.0,2.0,2964,4.0,3.0,4,3.0,2.0,4,3.0,49,0.0,0.0,1,1.0,2,1.0,1.0,1
3.0,10,3.0,9.0,894,4.0,1.0,4,0.0,2.0,3,0.0,40,1.0,1.0,1,1.0,1,1.0,1.0,1
1.0,12,3.0,1.0,1274,2.0,2.0,3,0.0,2.0,1,2.0,37,1.0,1.0,1,3.0,1,0.0,1.0,0
0.0,30,3.0,1.0,2150,2.0,0.0,4,0.0,1.0,2,3.0,24,0.0,1.0,1,1.0,1,0.0,1.0,0
1.0,6,3.0,7.0,2647,1.0,0.0,2,3.0,2.0,3,2.0,44,1.0,2.0,1,1.0,2,0.0,1.0,1
0.0,12,3.0,1.0,685,2.0,1.0,2,2.0,2.0,3,1.0,25,0.0,1.0,1,3.0,1,0.0,1.0,0
3.0,18,3.0,7.0,4594,2.0,2.0,3,3.0,2.0,2,1.0,32,1.0,1.0,1,1.0,1,1.0,1.0,1
3.0,24,1.0,7.0,2872,0.0,3.0,3,3.0,2.0,4,2.0,36,1.0,1.0,1,1.0,2,1.0,1.0,1
3.0,18,1.0,7.0,2404,2.0,0.0,2,0.0,2.0,2,1.0,26,1.0,1.0,2,1.0,1,0.0,1.0,1
1.0,24,1.0,7.0,1231,3.0,3.0,4,0.0,2.0,4,0.0,57,1.0,2.0,2,0.0,1,1.0,1.0,1
0.0,48,4.0,0.0,3844,0.0,1.0,4,3.0,2.0,4,3.0,34,1.0,0.0,1,3.0,2,0.0,1.0,0
3.0,18,1.0,7.0,2238,2.0,0.0,2,0.0,2.0,1,1.0,25,1.0,1.0,2,1.0,1,0.0,1.0,1
1.0,36,3.0,1.0,9271,2.0,1.0,2,3.0,2.0,1,1.0,24,1.0,1.0,1,1.0,1,1.0,1.0,0
3.0,10,3.0,1.0,1597,1.0,0.0,3,3.0,2.0,2,3.0,40,1.0,2.0,1,3.0,2,0.0,0.0,1
0.0,27,4.0,0.0,8318,2.0,3.0,2,0.0,2.0,4,3.0,42,1.0,0.0,2,0.0,1,1.0,1.0,0
0.0,18,3.0,0.0,4439,2.0,3.0,1,3.0,0.0,1,2.0,33,0.0,1.0,1,0.0,1,1.0,1.0,1
3.0,12,1.0,7.0,1655,2.0,3.0,2,3.0,2.0,4,2.0,63,1.0,1.0,2,3.0,1,1.0,1.0,1
0.0,8,3.0,5.0,1237,2.0,0.0,3,0.0,2.0,4,2.0,24,1.0,1.0,1,1.0,1,0.0,1.0,0
1.0,12,3.0,1.0,900,4.0,0.0,4,2.0,2.0,2,1.0,23,1.0,1.0,1,1.0,1,0.0,1.0,0
0.0,48,3.0,1.0,8487,4.0,1.0,1,0.0,2.0,2,1.0,24,1.0,1.0,1,1.0,1,0.0,1.0,1
0.0,6,2.0,5.0,1050,2.0,4.0,4,3.0,2.0,1,0.0,35,2.0,1.0,2,0.0,1,1.0,1.0,1
2.0,6,1.0,1.0,1343,2.0,3.0,1,3.0,2.0,4,2.0,46,1.0,1.0,2,1.0,2,0.0,0.0,1
0.0,20,2.0,2.0,7057,4.0,1.0,3,3.0,2.0,4,0.0,36,0.0,2.0,2,0.0,2,1.0,1.0,1
3.0,10,1.0,5.0,2146,2.0,2.0,1,0.0,2.0,3,2.0,23,1.0,2.0,2,1.0,1,0.0,1.0,1
0.0,36,3.0,4.0,12612,0.0,0.0,1,3.0,2.0,4,3.0,47,1.0,0.0,1,1.0,2,1.0,1.0,0
1.0,6,3.0,3.0,343,2.0,2.0,4,0.0,2.0,1,2.0,27,1.0,1.0,1,1.0,1,0.0,1.0,1
1.0,24,1.0,2.0,6615,2.0,4.0,2,3.0,2.0,4,3.0,75,1.0,0.0,2,0.0,1,1.0,1.0,1
3.0,36,1.0,7.0,3342,4.0,3.0,4,3.0,2.0,2,1.0,51,1.0,1.0,1,1.0,1,1.0,1.0,1
1.0,24,2.0,7.0,1659,2.0,2.0,4,0.0,2.0,2,1.0,29,1.0,2.0,1,3.0,1,1.0,1.0,0
3.0,24,1.0,2.0,3868,2.0,3.0,4,0.0,2.0,2,1.0,41,1.0,2.0,2,0.0,1,1.0,1.0,1
3.0,18,2.0,5.0,1808,2.0,1.0,4,0.0,2.0,1,2.0,22,1.0,1.0,1,1.0,1,0.0,1.0,0
3.0,9,1.0,1.0,2134,2.0,0.0,4,3.0,2.0,4,1.0,48,1.0,1.0,3,1.0,1,1.0,1.0,1
3.0,12,3.0,5.0,1123,1.0,0.0,4,0.0,2.0,4,1.0,29,1.0,2.0,1,3.0,1,0.0,1.0,0
3.0,7,1.0,7.0,730,4.0,3.0,4,3.0,2.0,2,0.0,46,1.0,2.0,2,3.0,1,1.0,1.0,1
3.0,18,0.0,1.0,6458,2.0,3.0,2,3.0,2.0,4,3.0,39,0.0,1.0,2,0.0,2,1.0,1.0,0
3.0,18,3.0,1.0,2662,4.0,1.0,4,3.0,2.0,3,0.0,32,1.0,1.0,1,1.0,1,0.0,0.0,1
3.0,24,1.0,2.0,5804,3.0,0.0,4,3.0,2.0,2,2.0,27,1.0,1.0,2,1.0,1,0.0,1.0,1
0.0,12,3.0,7.0,1484,4.0,0.0,2,2.0,2.0,1,2.0,25,1.0,1.0,1,1.0,1,1.0,1.0,0
3.0,6,2.0,7.0,932,2.0,0.0,3,0.0,2.0,2,2.0,24,1.0,1.0,1,1.0,1,0.0,1.0,1
