Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,__target__
1974,3.0,2.0,53367.0,1,1,379.0,2,229,7,140,10,3,11,7,5,1,8,7,0.0,0.0,0.0,0.0,0.0,0.0,1
1974,3.0,3.0,83891.0,0,1,653.0,24,217,38,350,111,85,15,1,4,7,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1988,2.0,4.0,66951.0,0,0,437.0,46,277,162,305,173,76,124,1,3,4,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,2.0,4.0,55801.0,1,1,399.0,35,367,4,51,6,4,95,6,7,2,6,7,0.0,0.0,0.0,1.0,0.0,0.0,0
1987,3.0,2.0,61787.0,0,0,324.0,71,621,73,414,78,48,85,1,8,4,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,3.0,5.0,57420.0,0,1,313.0,22,280,0,18,0,0,24,3,5,1,6,7,0.0,1.0,0.0,0.0,0.0,0.0,0
1967,3.0,3.0,37054.0,1,1,392.0,89,12,1,6,0,1,5,2,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,2.0,4.0,72906.0,0,0,394.0,79,400,32,519,71,75,54,1,3,4,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1981,4.0,5.0,56937.0,1,0,5.0,81,746,8,125,11,8,8,7,8,6,9,6,0.0,1.0,0.0,0.0,0.0,0.0,1
1979,2.0,5.0,30545.0,1,0,75.0,71,4,12,15,19,7,12,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,3.0,3.0,45736.0,0,1,341.0,92,188,3,180,20,3,43,5,7,1,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1953,2.0,5.0,34587.0,1,1,621.0,68,7,2,9,2,0,2,2,1,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,1.0,4.0,23529.0,0,1,155.0,67,9,7,13,3,2,20,1,1,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,4.0,5.0,56559.0,0,1,142.0,46,226,22,133,41,31,31,3,4,3,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,2.0,4.0,45160.0,1,1,574.0,9,8,2,5,3,0,3,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,0.0,5.0,52513.0,0,0,36.0,84,367,17,241,104,188,232,2,9,5,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,3.0,42693.0,1,0,640.0,29,8,4,20,6,3,16,1,1,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1984,4.0,4.0,82733.0,0,0,387.0,28,712,50,420,65,38,38,1,8,4,7,4,0.0,0.0,0.0,0.0,0.0,0.0,1
1965,2.0,4.0,42720.0,1,1,255.0,9,392,5,91,28,26,112,8,7,3,7,8,0.0,0.0,0.0,0.0,0.0,0.0,1
1979,2.0,5.0,75507.0,0,0,608.0,56,709,93,374,104,80,80,1,8,6,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,2.0,3.0,67432.0,0,1,230.0,69,432,79,341,177,136,170,2,8,5,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1987,1.0,4.0,15038.0,1,0,175.0,93,4,8,11,19,12,26,2,2,1,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,3.0,4.0,64857.0,0,0,111.0,78,556,14,717,210,0,43,1,7,5,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1980,4.0,4.0,65295.0,0,0,485.0,19,365,32,117,34,110,6,1,3,3,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,4.0,5.0,62981.0,0,0,218.0,21,796,14,590,38,44,0,1,4,5,13,3,0.0,1.0,0.0,0.0,0.0,0.0,0
1969,2.0,4.0,18589.0,0,0,150.0,89,6,4,25,15,12,13,2,2,1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1988,2.0,4.0,39747.0,1,0,589.0,43,80,15,93,20,13,52,3,5,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,3.0,3.0,54730.0,0,1,363.0,64,318,3,17,4,7,56,5,4,1,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,3.0,4.0,33316.0,1,1,410.0,34,79,1,31,4,4,12,3,2,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,3.0,5.0,41021.0,1,0,147.0,12,14,7,9,6,16,12,2,2,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1
1988,2.0,3.0,84219.0,0,0,523.0,27,434,137,400,45,137,45,1,3,4,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,2.0,5.0,34600.0,1,1,149.0,8,199,33,60,8,3,15,5,5,2,5,8,0.0,0.0,0.0,0.0,0.0,0.0,1
1983,2.0,4.0,39062.0,1,0,570.0,28,23,0,9,0,0,12,1,1,0,3,4,1.0,0.0,0.0,0.0,0.0,0.0,0
1973,4.0,3.0,37401.0,1,0,612.0,14,19,3,19,3,1,3,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1900,0.0,2.0,36640.0,1,0,403.0,99,15,6,8,7,4,25,1,2,1,2,5,0.0,0.0,0.0,0.0,0.0,1.0,0
1979,3.0,5.0,24401.0,0,0,32.0,98,73,28,217,10,24,115,3,6,1,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1959,2.0,5.0,54753.0,0,1,389.0,87,197,107,227,7,59,131,3,5,2,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,0.0,3.0,31086.0,1,1,264.0,79,16,2,11,3,0,16,2,1,1,2,8,1.0,0.0,0.0,0.0,0.0,0.0,0
1952,2.0,4.0,62307.0,0,1,538.0,94,87,13,34,10,6,10,1,4,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,2.0,3.0,80124.0,0,0,659.0,47,483,84,398,205,84,241,1,3,7,8,1,1.0,0.0,0.0,0.0,0.0,0.0,0
1976,4.0,5.0,72335.0,0,0,14.0,2,1285,105,653,28,21,0,1,10,4,8,8,0.0,0.0,0.0,0.0,0.0,0.0,1
1958,2.0,5.0,66886.0,0,1,393.0,28,315,4,62,41,31,146,2,7,1,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,0.0,5.0,47821.0,1,1,425.0,54,9,0,16,6,6,10,1,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1961,4.0,3.0,51381.5,0,1,328.0,23,352,0,27,10,0,15,3,6,1,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1987,4.0,4.0,95169.0,0,0,414.0,1,1285,21,449,106,20,20,1,4,3,4,1,0.0,0.0,1.0,1.0,0.0,0.0,1
1976,3.0,5.0,65104.0,0,1,448.0,4,738,0,232,13,20,50,2,3,5,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1996,1.0,3.0,14421.0,0,0,538.0,81,0,0,2,3,3,8,1,1,0,2,5,1.0,0.0,0.0,0.0,0.0,0.0,0
1990,0.0,4.0,51250.0,1,0,231.0,28,342,32,230,34,32,40,5,10,5,4,9,1.0,0.0,0.0,0.0,0.0,0.0,0
1970,3.0,4.0,44802.0,0,0,22.0,71,853,10,143,13,10,20,2,9,4,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,3.0,6.0,51390.0,1,1,40.0,54,205,20,47,23,2,56,6,5,2,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1964,3.0,3.0,79143.0,0,0,12.0,2,650,37,780,27,167,32,1,6,9,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,3.0,3.0,7500.0,1,0,408.0,19,3,1,10,3,2,12,3,2,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,2.0,4.0,68281.0,0,0,8.0,31,995,112,417,42,48,41,1,2,9,13,5,0.0,0.0,0.0,0.0,0.0,0.0,1
1974,4.0,5.0,79632.0,0,0,584.0,42,471,0,510,99,21,12,1,6,4,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1987,3.0,3.0,73395.0,0,0,563.0,94,272,7,80,20,7,11,1,4,4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1980,2.0,3.0,37406.0,1,0,415.0,18,2,0,8,2,2,3,1,1,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,1
1983,4.0,3.0,50150.0,0,0,308.0,32,135,46,92,65,61,11,2,5,2,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,2.0,3.0,35441.0,1,1,189.0,94,25,1,9,2,1,1,2,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1953,2.0,3.0,39722.0,0,1,543.0,92,32,0,5,2,0,8,2,2,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,4.0,5.0,32727.0,0,0,29.0,38,167,13,180,86,13,70,2,7,3,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,4.0,3.0,84169.0,0,0,355.0,9,1478,19,403,0,19,0,1,7,6,6,3,0.0,1.0,1.0,0.0,0.0,0.0,1
1969,2.0,5.0,54165.0,0,0,288.0,72,127,4,73,15,6,11,1,2,1,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,3.0,5.0,51381.5,0,1,233.0,39,187,5,65,26,20,14,2,4,2,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,0.0,4.0,23616.0,1,0,105.0,76,4,22,11,3,7,32,2,3,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,1
1952,0.0,5.0,57247.0,0,1,356.0,50,99,4,32,37,54,6,2,2,1,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1961,1.0,3.0,28249.0,0,0,648.0,80,1,9,7,2,14,10,1,2,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,4.0,3.0,54072.0,1,1,344.0,71,35,0,4,0,0,0,1,2,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,0.0,2.0,13533.0,1,0,212.0,45,12,3,8,8,0,17,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1958,3.0,3.0,49572.0,1,1,477.0,25,35,1,16,0,1,1,2,2,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,1.0,5.0,14918.0,0,1,125.0,52,3,3,3,15,4,15,1,1,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,2.0,3.0,15759.0,0,0,383.0,12,1,2,5,6,0,3,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,2.0,4.0,57338.0,0,1,605.0,96,143,6,52,11,8,17,2,4,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1983,2.0,5.0,28359.0,1,0,432.0,35,6,0,5,2,1,2,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,2.0,2.0,61671.0,0,1,636.0,23,641,7,56,0,0,28,8,10,4,6,8,0.0,1.0,0.0,1.0,0.0,0.0,0
1986,2.0,3.0,79529.0,0,0,603.0,1,423,42,706,73,197,197,1,4,8,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1989,2.0,4.0,81217.0,0,0,336.0,77,493,70,324,146,40,84,1,3,7,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1948,4.0,6.0,82032.0,0,0,581.0,54,332,194,377,149,125,57,0,4,6,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1962,2.0,5.0,62568.0,0,1,583.0,99,362,17,398,80,35,61,3,5,3,5,4,0.0,0.0,0.0,1.0,0.0,0.0,0
1956,2.0,4.0,91249.0,0,0,78.0,84,1324,27,119,71,108,27,0,7,9,6,4,0.0,1.0,1.0,1.0,1.0,0.0,1
1959,2.0,2.0,23295.0,0,0,330.0,72,0,0,1,2,12,5,1,1,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,0.0,5.0,20981.0,0,0,260.0,14,2,12,10,6,13,30,1,3,1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,1
1979,2.0,5.0,77568.0,0,1,26.0,30,1230,0,396,232,178,158,1,10,2,8,5,0.0,1.0,1.0,1.0,0.0,0.0,0
1971,0.0,2.0,49118.0,0,0,19.0,90,620,54,239,99,98,119,2,9,7,10,7,0.0,1.0,0.0,0.0,1.0,0.0,1
1974,2.0,3.0,72099.0,0,0,85.0,18,546,91,410,119,0,22,1,3,4,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,4.0,5.0,30351.0,1,0,296.0,19,14,0,24,3,3,2,1,3,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,3.0,3.0,70053.0,0,1,321.0,38,512,53,98,81,179,89,3,8,5,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,4.0,3.0,55212.0,0,1,111.0,65,1103,0,45,0,0,34,3,4,2,11,8,0.0,1.0,0.0,0.0,1.0,0.0,0
1974,2.0,2.0,53034.0,1,1,290.0,30,160,15,196,15,11,50,8,6,1,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1950,3.0,6.0,64866.0,0,1,516.0,9,508,5,21,7,5,10,4,7,3,7,5,0.0,1.0,0.0,0.0,0.0,0.0,0
1972,3.0,5.0,49854.0,1,0,445.0,63,123,17,171,39,0,30,5,6,2,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,4.0,3.0,34596.0,1,0,244.0,48,14,0,2,0,0,7,1,1,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1985,2.0,4.0,70596.0,0,0,64.0,68,347,44,534,17,0,26,1,3,5,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1964,2.0,5.0,63404.0,0,2,639.0,97,734,26,70,11,44,17,2,6,3,4,4,0.0,0.0,0.0,1.0,0.0,0.0,0
1960,3.0,3.0,28520.0,1,1,303.0,55,11,0,10,0,2,20,1,1,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,3.0,75330.0,1,1,63.0,94,555,82,257,93,61,61,4,10,3,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1984,2.0,4.0,52413.0,1,0,92.0,67,185,8,133,56,56,12,2,7,1,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,2.0,4.0,52074.0,0,1,580.0,77,59,0,12,0,0,48,1,2,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0
1972,4.0,4.0,86857.0,0,0,44.0,96,899,102,838,133,102,40,1,5,6,10,2,0.0,0.0,0.0,0.0,0.0,0.0,1
1953,3.0,5.0,56129.0,0,1,308.0,65,320,48,133,39,72,48,4,6,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1977,2.0,3.0,41124.0,1,0,89.0,41,281,7,84,15,0,119,7,7,3,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1980,4.0,4.0,36802.0,1,0,649.0,23,16,1,2,0,0,1,1,1,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,2.0,3.0,48726.0,0,1,257.0,90,138,3,38,4,0,59,3,3,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,4.0,4.0,27213.0,1,0,31.0,19,19,3,26,10,9,3,3,2,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,1
1963,4.0,5.0,66313.0,0,1,393.0,86,625,7,99,10,22,7,2,6,3,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,3.0,3.0,62694.0,1,1,305.0,29,379,6,157,25,91,91,5,9,3,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,2.0,5.0,34728.0,1,0,347.0,2,14,0,16,0,0,6,1,1,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,1
1977,3.0,4.0,36273.0,1,0,592.0,80,29,3,30,3,2,9,2,3,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1989,2.0,3.0,28691.0,1,0,322.0,56,5,4,13,8,0,4,1,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1955,2.0,4.0,57959.0,0,1,262.0,71,430,16,322,43,24,33,5,4,7,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,3.0,4.0,21888.0,1,0,146.0,15,88,10,46,2,3,64,4,5,1,2,10,0.0,0.0,0.0,0.0,0.0,0.0,1
1981,2.0,5.0,88325.0,0,0,526.0,42,519,71,860,93,27,53,1,6,2,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1974,4.0,4.0,31560.0,1,0,312.0,98,62,1,20,4,0,7,2,2,1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,3.0,4.0,33316.0,1,1,410.0,34,79,1,31,4,4,12,3,2,1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1970,2.0,3.0,63684.0,0,1,114.0,61,575,80,428,208,93,80,3,8,4,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,4.0,2.0,74165.0,0,0,261.0,9,1001,12,240,16,12,12,1,5,4,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,2.0,3.0,50387.0,0,2,379.0,91,369,9,87,12,14,34,3,6,2,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,3.0,4.0,49494.0,1,0,256.0,46,191,9,97,0,6,82,2,6,1,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,2.0,5.0,75315.0,0,1,591.0,14,459,15,171,142,23,31,2,5,4,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0
1957,3.0,5.0,66636.0,0,0,365.0,64,291,10,689,84,10,0,1,3,4,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1950,2.0,5.0,34026.0,1,1,353.0,11,18,6,15,12,8,17,3,2,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2.0,3.0,38136.0,1,0,253.0,69,8,15,27,0,20,33,2,3,1,2,8,1.0,0.0,0.0,0.0,0.0,0.0,0
1947,2.0,4.0,77457.0,0,0,552.0,85,675,11,400,15,45,11,1,2,5,10,1,0.0,0.0,1.0,0.0,0.0,0.0,0
1983,0.0,4.0,81698.0,0,0,203.0,1,709,45,115,30,160,45,1,8,2,5,5,0.0,0.0,0.0,1.0,0.0,0.0,1
1965,2.0,2.0,4861.0,0,0,655.0,20,2,1,1,1,0,1,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,2.0,4.0,37070.0,1,1,221.0,30,231,7,137,4,15,39,9,5,1,8,7,0.0,0.0,0.0,0.0,0.0,0.0,1
1949,2.0,6.0,70165.0,0,0,399.0,60,161,0,253,199,191,122,1,3,7,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1948,4.0,4.0,60200.0,0,1,150.0,3,502,19,132,0,6,26,6,6,2,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,2.0,3.0,50437.0,0,2,75.0,28,370,9,92,6,9,4,3,7,1,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1985,1.0,4.0,16581.0,0,0,160.0,51,1,3,4,2,3,11,1,0,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1960,4.0,3.0,49154.0,1,1,438.0,69,206,10,67,30,27,71,6,4,1,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,0.0,3.0,35688.0,2,1,23.0,94,73,3,90,12,1,32,7,4,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,3.0,5.0,42386.0,1,0,161.0,43,65,4,16,0,4,11,1,3,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1944,4.0,2.0,55614.0,0,0,459.0,85,504,13,131,8,0,26,1,9,4,6,7,0.0,1.0,0.0,0.0,0.0,0.0,0
1893,0.0,4.0,60182.0,0,1,622.0,23,8,0,5,7,0,2,1,1,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1983,4.0,3.0,50150.0,0,0,308.0,32,135,46,92,65,61,11,2,5,2,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,3.0,5.0,45903.0,0,1,599.0,80,33,8,10,2,10,3,2,2,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,2.0,5.0,51369.0,0,1,83.0,84,297,7,79,0,11,182,2,8,2,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,4.0,3.0,32011.0,1,0,370.0,89,99,0,15,2,1,5,3,2,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1964,2.0,4.0,61839.0,0,0,13.0,20,1000,155,379,224,17,120,1,4,8,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,2.0,5.0,33235.0,1,0,526.0,71,45,0,16,2,1,6,1,3,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,0.0,3.0,70924.0,0,0,583.0,41,635,114,254,132,152,76,1,6,6,7,3,0.0,0.0,1.0,0.0,0.0,0.0,0
1975,0.0,2.0,67893.0,0,1,61.0,31,711,28,142,49,18,47,2,3,2,9,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,4.0,3.0,78075.0,0,0,581.0,72,572,8,259,34,35,80,1,3,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,3.0,3.0,43142.0,1,1,539.0,84,5,1,7,2,1,4,1,1,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1983,2.0,4.0,101970.0,0,0,214.0,69,722,27,102,44,72,168,0,6,8,13,2,0.0,1.0,1.0,1.0,0.0,0.0,1
1974,2.0,4.0,69719.0,0,0,629.0,99,273,86,208,177,14,43,1,2,3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1983,2.0,3.0,25271.0,1,0,123.0,45,10,1,18,10,4,7,1,1,1,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0
1976,4.0,4.0,60000.0,0,1,139.0,57,1048,0,217,0,0,12,5,11,3,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,2.0,4.0,84574.0,0,0,295.0,72,387,20,713,38,54,163,1,9,11,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,3.0,5.0,50943.0,0,1,309.0,49,31,0,7,2,0,6,1,1,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,2.0,3.0,25721.0,1,0,281.0,75,1,3,6,3,6,15,1,1,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1
1960,3.0,5.0,17144.0,1,1,536.0,96,18,2,19,0,2,6,5,3,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1981,2.0,3.0,26872.0,0,0,421.0,0,3,10,8,3,16,32,1,1,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1964,2.0,5.0,55761.0,0,1,600.0,97,136,1,12,0,3,32,2,4,1,3,6,0.0,1.0,0.0,0.0,0.0,0.0,0
1984,0.0,3.0,65370.0,0,0,349.0,1,71,22,112,138,89,29,1,2,3,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,2.0,3.0,38508.0,1,0,350.0,95,120,19,206,25,19,54,6,7,2,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,4.0,2.0,86979.0,0,0,442.0,67,584,100,835,65,83,35,1,5,5,5,2,1.0,0.0,0.0,0.0,0.0,0.0,1
1954,4.0,3.0,72550.0,1,1,97.0,39,826,50,317,50,38,38,9,5,2,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,4.0,5.0,54132.0,0,1,537.0,81,30,1,8,0,0,3,1,1,0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1948,4.0,3.0,34469.0,1,1,610.0,58,19,6,20,0,5,12,3,1,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1980,2.0,5.0,69508.0,1,0,103.0,48,824,32,162,42,32,43,2,11,4,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1962,4.0,5.0,56067.0,0,1,337.0,51,517,12,54,16,6,120,2,7,4,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1975,4.0,3.0,76618.0,0,0,125.0,64,749,40,294,121,160,147,1,3,2,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,2.0,5.0,36807.0,1,1,137.0,88,4,2,5,0,0,5,1,1,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1951,4.0,3.0,78939.0,0,0,474.0,57,794,115,243,150,0,205,1,8,5,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,4.0,3.0,44377.0,1,1,64.0,70,224,0,30,0,0,10,8,5,1,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0
1960,4.0,4.0,76045.0,0,0,449.0,78,760,53,400,17,93,0,1,4,5,11,2,0.0,0.0,0.0,1.0,0.0,0.0,0
1977,2.0,4.0,56628.0,0,1,566.0,30,479,5,82,7,17,171,2,7,6,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0
1968,2.0,2.0,36997.0,1,1,177.0,72,43,4,12,8,0,27,5,2,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0
1946,4.0,4.0,62159.0,0,0,604.0,68,182,17,259,77,70,29,1,6,2,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1973,4.0,3.0,54222.0,0,1,548.0,98,199,12,31,3,12,7,1,3,3,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0
1991,3.0,4.0,90638.0,0,0,534.0,29,1156,120,915,94,144,96,1,3,4,10,1,0.0,0.0,1.0,0.0,0.0,0.0,1
1992,2.0,3.0,34935.0,0,0,309.0,71,34,4,66,3,10,20,1,2,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1944,2.0,3.0,80589.0,0,0,512.0,25,507,93,520,242,40,26,1,5,10,5,1,0.0,0.0,0.0,1.0,0.0,0.0,1
1962,4.0,3.0,42769.0,0,1,417.0,15,71,0,13,3,1,0,2,1,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1988,2.0,3.0,68487.0,0,0,161.0,48,758,12,385,33,89,89,1,9,7,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1986,2.0,3.0,71952.0,1,0,158.0,93,656,80,455,52,107,93,2,8,4,8,4,1.0,0.0,1.0,0.0,0.0,0.0,0
1983,2.0,3.0,76630.0,0,0,506.0,93,255,31,446,40,56,175,1,3,10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1951,3.0,4.0,58217.0,2,1,105.0,84,68,1,13,3,5,13,1,2,0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0
1956,2.0,5.0,46097.0,0,1,232.0,11,72,24,68,65,4,8,5,3,1,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1969,2.0,3.0,56796.0,0,1,191.0,24,656,38,161,62,47,37,3,8,9,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0
1965,4.0,2.0,57912.0,0,1,562.0,34,801,0,80,0,0,35,5,8,3,12,5,0.0,1.0,0.0,0.0,0.0,0.0,0
1966,2.0,6.0,27038.0,0,0,48.0,64,1,26,25,17,23,15,1,3,0,3,9,0.0,0.0,0.0,0.0,0.0,0.0,1
1965,0.0,3.0,46891.0,0,1,380.0,91,43,12,23,29,15,61,1,2,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0
1952,2.0,4.0,75127.0,0,0,625.0,92,203,35,305,46,17,227,1,2,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1946,4.0,5.0,44124.0,0,1,271.0,62,284,0,55,0,6,52,4,6,2,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0
