family,product-type,steel,carbon,hardness,temper_rolling,condition,formability,strength,non-ageing,surface-finish,surface-quality,enamelability,bc,bf,bt,bw_me,bl,m,chrom,phos,cbond,marvi,exptl,ferro,corr,blue_bright_varn_clean,lustre,jurofm,s,p,shape,thick,width,len,oil,bore,packing,__target__
2.0,0.0,6.0,0,0,1.0,2.0,4.0,310,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.8,609.9,0,2.0,0.0,2.0,2
2.0,0.0,1.0,55,0,1.0,2.0,4.0,0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5,640.0,0,2.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.3,1320.0,4880,1.0,0.0,2.0,2
1.0,0.0,3.0,0,0,1.0,0.0,1.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.699,20.0,0,2.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,2.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.6,610.0,762,2.0,0.0,2.0,2
1.0,0.0,0.0,0,50,0.0,2.0,4.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.7,610.0,0,2.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.599,610.0,762,2.0,0.0,2.0,2
2.0,0.0,0.0,0,0,1.0,1.0,2.0,0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.001,610.0,0,2.0,0.0,2.0,2
2.0,0.0,0.0,0,45,1.0,1.0,4.0,0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.6,610.0,4880,2.0,0.0,2.0,2
2.0,0.0,7.0,0,45,1.0,1.0,4.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7,1320.0,762,2.0,0.0,2.0,2
2.0,0.0,7.0,0,0,1.0,0.0,1.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.3,1320.0,0,2.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7,1300.0,762,2.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.7,610.0,0,2.0,0.0,2.0,2
2.0,0.0,7.0,0,0,0.0,1.0,1.0,0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.2,610.0,0,2.0,0.0,2.0,2
2.0,0.0,5.0,0,0,1.0,1.0,1.0,0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.8,610.0,4880,2.0,0.0,2.0,1
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.599,610.0,4170,2.0,0.0,2.0,2
2.0,0.0,6.0,0,0,1.0,2.0,4.0,310,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.5,1274.9,0,2.0,2.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,2.0,0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.8,609.9,762,2.0,0.0,2.0,1
2.0,0.0,0.0,0,70,0.0,2.0,4.0,0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.8,610.0,0,2.0,0.0,2.0,2
2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.6,610.0,761,2.0,0.0,2.0,2
2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.3,1320.0,0,2.0,0.0,2.0,2
0.0,0.0,7.0,0,0,1.0,0.0,0.0,0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.5,250.0,0,2.0,0.0,2.0,3
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.2,335.0,3000,2.0,0.0,2.0,1
2.0,0.0,0.0,0,85,0.0,2.0,4.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.3,1220.0,4880,2.0,0.0,2.0,4
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.599,609.9,0,2.0,0.0,2.0,1
2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,1320.0,762,2.0,0.0,2.0,2
2.0,0.0,0.0,0,60,0.0,2.0,4.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.801,385.1,0,2.0,0.0,2.0,2
2.0,0.0,0.0,0,85,0.0,2.0,4.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.201,610.0,0,1.0,0.0,2.0,4
2.0,0.0,3.0,6,0,0.0,2.0,4.0,0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,610.0,762,2.0,0.0,2.0,2
2.0,0.0,0.0,0,80,0.0,2.0,4.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.6,1320.0,612,1.0,0.0,2.0,4
2.0,0.0,3.0,0,0,1.0,1.0,2.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.601,609.0,4880,2.0,0.0,2.0,2
2.0,0.0,0.0,0,45,1.0,1.0,4.0,0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.4,610.0,300,2.0,0.0,2.0,2
2.0,0.0,1.0,65,0,1.0,2.0,4.0,0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6,900.0,0,2.0,0.0,2.0,2
2.0,0.0,2.0,0,0,1.0,2.0,4.0,600,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.3,1090.0,0,2.0,0.0,2.0,1
2.0,0.0,0.0,0,45,1.0,1.0,4.0,0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.6,1320.0,0,2.0,0.0,2.0,2
2.0,0.0,0.0,0,60,0.0,2.0,4.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.6,1320.0,0,2.0,0.0,2.0,2
0.0,0.0,7.0,0,0,1.0,0.0,0.0,0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.5,1220.0,4880,2.0,0.0,2.0,3
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.2,610.0,0,2.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.699,610.0,150,2.0,0.0,2.0,2
2.0,0.0,0.0,0,0,1.0,1.0,2.0,0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1320.0,762,2.0,0.0,2.0,2
1.0,0.0,0.0,0,0,1.0,1.0,3.0,0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.8,75.0,0,2.0,0.0,2.0,2
2.0,0.0,0.0,0,85,0.0,2.0,4.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.001,50.0,0,2.0,0.0,2.0,4
2.0,0.0,0.0,0,80,0.0,2.0,4.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.5,29.0,0,2.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.2,1320.0,762,2.0,0.0,2.0,2
2.0,0.0,0.0,0,45,1.0,1.0,4.0,0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.3,1320.0,762,2.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.2,609.9,4170,2.0,0.0,2.0,2
2.0,0.0,7.0,0,0,1.0,1.0,0.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.24,20.0,0,2.0,0.0,2.0,2
0.0,0.0,0.0,0,0,1.0,2.0,2.0,0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.2,609.9,0,2.0,0.0,2.0,3
2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7,610.0,4880,2.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.2,375.0,612,2.0,0.0,2.0,2
2.0,0.0,0.0,0,45,1.0,1.0,4.0,0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.3,519.9,762,2.0,0.0,2.0,2
2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.6,1320.0,0,2.0,0.0,2.0,2
2.0,0.0,0.0,0,0,1.0,1.0,2.0,0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.6,610.0,762,2.0,0.0,2.0,2
2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7,610.0,4880,2.0,0.0,2.0,2
2.0,0.0,1.0,65,0,1.0,2.0,4.0,0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,610.0,0,2.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,610.0,0,2.0,2.0,2.0,2
0.0,0.0,0.0,0,0,1.0,2.0,2.0,0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.6,335.0,3000,2.0,0.0,2.0,3
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.2,1300.0,4880,2.0,0.0,2.0,2
2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7,610.0,4880,2.0,0.0,2.0,2
2.0,0.0,0.0,0,45,1.0,1.0,4.0,0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7,610.0,4880,2.0,0.0,2.0,2
2.0,0.0,6.0,0,0,1.0,2.0,4.0,310,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.8,1275.0,4880,2.0,0.0,2.0,2
2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.699,20.0,0,2.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,2.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.6,610.0,4880,2.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,2.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.6,609.0,612,2.0,0.0,2.0,2
2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.6,520.0,0,2.0,0.0,2.0,2
2.0,0.0,0.0,0,45,1.0,1.0,4.0,0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.699,610.0,4880,0.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.8,1320.0,762,2.0,0.0,2.0,1
2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.4,20.0,0,2.0,0.0,2.0,2
2.0,0.0,7.0,0,0,1.0,0.0,1.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.7,610.0,0,2.0,0.0,2.0,2
1.0,0.0,3.0,0,0,1.0,2.0,4.0,300,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.8,915.1,0,2.0,0.0,2.0,0
2.0,0.0,0.0,0,0,1.0,1.0,2.0,0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.601,1220.0,0,2.0,0.0,2.0,2
2.0,0.0,3.0,6,0,0.0,2.0,4.0,0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.6,1320.0,4880,2.0,0.0,2.0,2
2.0,0.0,0.0,0,0,1.0,1.0,2.0,0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.601,610.0,0,2.0,0.0,2.0,2
2.0,0.0,1.0,65,0,1.0,2.0,4.0,0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.2,640.0,0,2.0,1.0,2.0,2
2.0,0.0,2.0,0,0,1.0,2.0,4.0,600,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.6,1090.0,0,2.0,0.0,2.0,1
2.0,0.0,0.0,0,45,1.0,1.0,4.0,0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7,610.0,4880,2.0,0.0,2.0,2
2.0,0.0,0.0,0,45,1.0,1.0,4.0,0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.599,520.0,4880,2.0,0.0,2.0,2
0.0,0.0,0.0,0,0,1.0,2.0,2.0,0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.6,1220.0,0,2.0,0.0,2.0,3
2.0,0.0,0.0,0,45,1.0,1.0,4.0,0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.3,150.0,4880,2.0,0.0,2.0,2
2.0,0.0,3.0,6,0,0.0,2.0,4.0,0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1320.0,762,2.0,0.0,2.0,2
0.0,0.0,0.0,0,0,1.0,2.0,2.0,0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.6,249.9,0,2.0,0.0,2.0,3
2.0,0.0,0.0,8,0,1.0,1.0,4.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.7,610.0,0,2.0,0.0,2.0,2
2.0,0.0,1.0,45,0,1.0,2.0,4.0,0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.2,640.0,0,2.0,1.0,2.0,2
2.0,0.0,6.0,0,0,1.0,2.0,4.0,310,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.5,610.0,762,2.0,0.0,2.0,2
2.0,0.0,3.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.699,375.0,612,2.0,0.0,2.0,2
2.0,0.0,5.0,0,0,1.0,1.0,1.0,0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.8,20.0,0,2.0,0.0,2.0,1
2.0,0.0,5.0,0,0,1.0,1.0,1.0,0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.7,1320.0,0,2.0,0.0,2.0,2
2.0,0.0,6.0,0,0,1.0,2.0,4.0,310,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.599,1275.0,0,2.0,0.0,2.0,2
2.0,0.0,4.0,0,0,1.0,2.0,4.0,400,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.8,609.9,0,2.0,0.0,2.0,0
2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.699,1220.0,4880,2.0,0.0,2.0,2
2.0,0.0,0.0,0,85,0.0,2.0,4.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.2,610.0,0,1.0,0.0,2.0,4
2.0,0.0,0.0,0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.699,610.0,0,0.0,0.0,2.0,2
2.0,0.0,0.0,0,85,0.0,2.0,4.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1000.0,0,2.0,2.0,2.0,4
2.0,0.0,0.0,8,0,1.0,1.0,4.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.699,20.0,0,2.0,0.0,2.0,2
