Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,__target__
671.0,29,4.6,26.913483,75.803139,26.943483,75.833139,3.0,2.0,26
200.0,34,4.4,12.979096,77.640625,13.009096,77.670625,3.0,2.0,32
680.0,26,4.8,26.911927,75.797282,26.941927,75.827282,3.0,3.0,19
344.0,29,4.6,13.026286,80.275235,13.116286,80.365235,0.0,2.0,19
350.0,35,5.0,13.045479,80.23311,13.135479,80.32311,0.0,2.0,29
1218.0,20,4.6,21.185047,72.80859,21.295047,72.91859,3.0,2.0,35
620.0,33,4.6,22.728163,75.884212,22.818163,75.974212,1.0,2.0,35
385.0,37,4.6,11.001852,76.976268,11.081852,77.056268,3.0,2.0,48
322.0,39,4.5,13.081878,80.248519,13.101878,80.268519,0.0,3.0,24
824.0,22,4.7,10.027364,76.308258,10.117364,76.398258,2.0,2.0,21
139.0,34,4.7,19.874449,75.360232,19.924449,75.410232,3.0,2.0,21
364.0,29,4.7,11.016298,76.972076,11.096298,77.052076,2.0,2.0,19
694.0,39,4.6,26.902908,75.792934,26.922908,75.812934,1.0,2.0,29
1266.0,20,4.8,0.0,0.0,0.04,0.04,2.0,2.0,12
336.0,30,4.8,13.027018,80.254791,13.067018,80.294791,2.0,2.0,28
689.0,31,4.2,26.911378,75.789034,27.051378,75.929034,3.0,3.0,39
657.0,28,3.9,22.732225,75.874765,22.742225,75.884765,2.0,2.0,45
301.0,29,4.8,13.066762,80.251865,13.116762,80.301865,3.0,3.0,10
1209.0,34,4.5,21.186884,72.793616,21.196884,72.803616,1.0,3.0,28
1256.0,21,4.8,21.149669,72.772629,21.179669,72.802629,1.0,2.0,26
1258.0,36,5.0,21.15276,72.778059,21.28276,72.908059,3.0,2.0,44
1170.0,29,4.6,23.359194,85.325447,23.469194,85.435447,3.0,3.0,26
516.0,38,4.8,15.506205,73.766668,15.576205,73.836668,2.0,3.0,28
1141.0,36,4.5,23.354422,85.3329,23.484422,85.4629,3.0,3.0,33
353.0,21,4.6,12.981615,80.231598,13.071615,80.321598,0.0,3.0,25
1303.0,39,4.8,0.0,0.0,0.02,0.02,3.0,2.0,17
138.0,25,4.9,19.874449,75.360232,19.944449,75.430232,2.0,2.0,20
1197.0,28,4.8,23.39925,85.390464,23.46925,85.460464,0.0,3.0,21
1023.0,20,4.5,12.311072,76.654878,12.381072,76.724878,2.0,2.0,16
580.0,22,5.0,17.426228,78.407495,17.506228,78.487495,0.0,2.0,24
202.0,25,5.0,12.978453,77.643685,13.058453,77.723685,2.0,2.0,23
855.0,26,4.6,22.527893,88.368628,22.637893,88.478628,1.0,2.0,22
217.0,36,4.7,12.935662,77.61413,13.065662,77.74413,0.0,1.0,24
1009.0,23,4.6,19.121999,72.908493,19.201999,72.988493,0.0,3.0,20
1186.0,26,4.7,23.371292,85.327872,23.451292,85.407872,3.0,3.0,10
326.0,36,5.0,13.022394,80.242439,13.082394,80.302439,3.0,3.0,15
208.0,23,4.6,12.934179,77.615797,12.954179,77.635797,1.0,3.0,15
204.0,35,4.2,12.906229,77.596791,13.016229,77.706791,1.0,1.0,38
193.0,32,4.2,12.98041,77.640489,13.00041,77.660489,0.0,2.0,32
640.0,31,4.7,22.761593,75.886362,22.841593,75.966362,3.0,3.0,29
1238.0,29,4.3,21.170096,72.789122,21.260096,72.879122,2.0,2.0,32
258.0,30,4.3,23.232357,77.429989,23.242357,77.439989,3.0,3.0,35
184.0,32,4.9,12.933284,77.615428,13.063284,77.745428,3.0,2.0,40
368.0,38,4.9,11.022477,76.995667,11.112477,77.085667,3.0,3.0,47
1024.0,32,4.7,12.311072,76.654878,12.441072,76.784878,3.0,2.0,21
402.0,37,3.5,11.006686,76.951736,11.076686,77.021736,0.0,3.0,41
76.0,34,3.7,25.457687,81.835585,25.537687,81.915585,2.0,2.0,34
385.0,27,4.5,11.001852,76.976268,11.021852,76.996268,1.0,1.0,17
1002.0,28,4.9,19.176269,72.836721,19.246269,72.906721,3.0,2.0,35
579.0,38,4.7,17.426228,78.407495,17.466228,78.447495,2.0,2.0,24
1246.0,23,4.8,21.160437,72.774209,21.290437,72.904209,0.0,2.0,22
1214.0,24,4.9,21.173493,72.801953,21.233493,72.861953,0.0,2.0,19
366.0,22,4.6,11.022477,76.995667,11.132477,77.105667,2.0,2.0,30
571.0,28,4.8,17.430448,78.418213,17.450448,78.438213,0.0,2.0,18
553.0,28,4.6,17.411028,78.329645,17.491028,78.409645,3.0,2.0,44
649.0,37,4.5,22.761226,75.887522,22.811226,75.937522,3.0,1.0,16
1301.0,26,4.6,22.311603,73.165012,22.401603,73.255012,1.0,2.0,21
407.0,38,4.9,11.010375,76.95295,11.040375,76.98295,3.0,2.0,33
642.0,20,4.7,22.760072,75.892574,22.770072,75.902574,2.0,2.0,27
238.0,21,4.8,12.972161,77.596014,12.992161,77.616014,3.0,2.0,19
923.0,20,4.7,0.0,0.0,0.03,0.03,0.0,2.0,17
665.0,28,4.6,26.90519,75.810753,27.04519,75.950753,2.0,2.0,14
319.0,25,4.5,13.054347,80.257221,13.074347,80.277221,0.0,3.0,29
210.0,22,4.8,12.934365,77.616155,13.044365,77.726155,3.0,2.0,37
1225.0,36,4.5,21.173343,72.792731,21.223343,72.842731,1.0,2.0,22
564.0,31,4.9,17.438263,78.397865,17.448263,78.407865,0.0,3.0,14
261.0,25,4.8,0.0,0.0,0.07,0.07,1.0,2.0,49
1011.0,33,4.9,19.1093,72.825451,19.1493,72.865451,0.0,2.0,27
446.0,36,4.8,30.359722,78.067079,30.499722,78.207079,0.0,2.0,42
1142.0,30,5.0,23.354422,85.3329,23.444422,85.4229,0.0,3.0,48
601.0,37,4.0,22.75004,75.902847,22.77004,75.922847,0.0,2.0,34
1099.0,34,5.0,18.546258,73.904337,18.626258,73.984337,3.0,2.0,27
345.0,21,4.1,13.049645,80.242268,13.159645,80.352268,3.0,2.0,40
444.0,25,4.6,30.359722,78.067079,30.469722,78.177079,1.0,2.0,17
429.0,37,4.9,30.335259,78.053162,30.405259,78.123162,1.0,3.0,25
601.0,36,4.8,22.75004,75.902847,22.83004,75.982847,0.0,2.0,30
389.0,33,4.9,11.008638,76.984311,11.068638,77.044311,2.0,3.0,16
1221.0,23,4.8,21.170798,72.790489,21.240798,72.860489,2.0,3.0,28
1064.0,31,4.1,12.352058,76.60665,12.412058,76.66665,0.0,2.0,32
1249.0,21,5.0,21.149569,72.772697,21.279569,72.902697,3.0,3.0,15
921.0,36,5.0,0.0,0.0,0.11,0.11,0.0,2.0,50
689.0,28,4.9,26.911378,75.789034,26.971378,75.849034,2.0,3.0,16
962.0,29,4.6,19.003517,72.82765,19.063517,72.88765,2.0,3.0,29
1282.0,38,4.6,0.0,0.0,0.05,0.05,0.0,3.0,22
249.0,38,3.7,23.214294,77.435361,23.324294,77.545361,0.0,3.0,34
1212.0,29,4.7,21.173493,72.801953,21.183493,72.811953,1.0,2.0,21
1127.0,34,4.8,18.536718,73.830327,18.596719,73.890327,1.0,2.0,34
349.0,27,4.5,13.045479,80.23311,13.095479,80.28311,0.0,3.0,18
488.0,36,4.8,15.585658,73.743606,15.645658,73.803606,1.0,3.0,32
392.0,39,4.9,11.001753,76.986241,11.091753,77.076241,3.0,3.0,20
1296.0,38,4.7,22.310237,73.158921,22.350237,73.198921,2.0,2.0,36
1112.0,25,4.9,18.533811,73.899315,18.623811,73.989315,0.0,3.0,25
355.0,20,5.0,12.986047,80.218114,13.036047,80.268114,3.0,2.0,16
1307.0,38,4.0,0.0,0.0,0.06,0.06,3.0,2.0,39
1065.0,34,4.6,12.316967,76.603067,12.426967,76.713067,1.0,2.0,25
1230.0,25,4.5,21.157735,72.768778,21.167735,72.778778,0.0,2.0,16
897.0,35,3.5,22.514119,88.362504,22.584119,88.432504,3.0,3.0,39
602.0,39,4.8,22.75004,75.902847,22.84004,75.992847,2.0,2.0,19
644.0,23,4.5,22.760072,75.892574,22.850072,75.982574,1.0,3.0,16
1204.0,30,4.2,21.186438,72.794115,21.206438,72.814115,2.0,1.0,33
1226.0,31,4.7,21.173343,72.792731,21.263343,72.882731,1.0,2.0,41
317.0,27,5.0,13.058616,80.264151,13.118616,80.324151,2.0,3.0,17
192.0,20,4.6,12.98041,77.640489,13.02041,77.680489,1.0,2.0,18
737.0,29,4.6,26.479108,80.315042,26.509108,80.345042,0.0,2.0,12
314.0,31,5.0,13.02978,80.208812,13.08978,80.268812,3.0,2.0,28
961.0,31,4.5,19.003517,72.82765,19.023517,72.84765,1.0,3.0,17
238.0,39,4.6,12.972161,77.596014,13.102161,77.726014,1.0,3.0,35
435.0,39,4.8,30.346994,78.062543,30.386994,78.102543,1.0,2.0,21
672.0,24,4.8,26.902328,75.794257,26.942328,75.834257,1.0,3.0,17
316.0,31,4.8,13.058616,80.264151,13.108616,80.314151,1.0,2.0,46
403.0,24,4.8,11.006686,76.951736,11.026686,76.971736,1.0,3.0,20
63.0,27,4.5,25.454648,81.834502,25.464648,81.844502,0.0,2.0,22
698.0,20,4.8,26.846156,75.8023,26.986156,75.9423,3.0,3.0,29
750.0,39,5.0,-26.474986,80.342796,26.584986,80.452796,1.0,2.0,25
544.0,29,4.9,17.410371,78.437225,17.430371,78.457225,1.0,2.0,21
491.0,35,4.9,15.574828,73.766883,15.604828,73.796883,1.0,3.0,17
1037.0,25,4.6,12.323978,76.627961,12.383978,76.687961,3.0,2.0,25
1286.0,29,5.0,0.0,0.0,0.03,0.03,3.0,2.0,25
1068.0,32,3.8,12.326356,76.619103,12.396356,76.689103,0.0,2.0,40
393.0,34,4.9,11.000762,76.981876,11.010762,76.991876,3.0,2.0,27
232.0,23,5.0,12.913041,77.683237,12.963041,77.733237,1.0,2.0,20
289.0,30,4.6,23.218998,77.373573,23.268998,77.423573,0.0,2.0,30
538.0,21,4.9,0.0,0.0,0.05,0.05,1.0,2.0,13
1222.0,26,4.7,21.170798,72.790489,21.250798,72.870489,0.0,2.0,31
413.0,34,4.9,11.02091,76.940432,11.11091,77.030432,1.0,2.0,22
979.0,27,4.9,19.055831,72.833984,19.135831,72.913984,1.0,3.0,18
385.0,37,4.8,11.001852,76.976268,11.051852,77.026268,0.0,2.0,34
237.0,20,4.6,12.972161,77.596014,12.982161,77.606014,2.0,3.0,22
314.0,33,4.3,13.02978,80.208812,13.05978,80.238812,2.0,3.0,38
198.0,39,4.6,12.979096,77.640625,13.019096,77.680625,3.0,3.0,25
201.0,31,4.0,12.978453,77.643685,13.088453,77.753685,3.0,2.0,45
806.0,29,4.9,9.985497,76.276999,10.075497,76.366999,1.0,2.0,17
599.0,24,4.5,17.483216,78.552111,17.513216,78.582111,3.0,3.0,22
19.0,36,4.9,0.0,0.0,0.02,0.02,3.0,1.0,19
1095.0,35,4.6,18.543626,73.905101,18.583626,73.945101,3.0,3.0,19
399.0,31,4.3,11.003681,76.975525,11.073681,77.045525,1.0,2.0,42
201.0,25,4.7,12.978453,77.643685,13.018453,77.683685,2.0,2.0,29
1071.0,33,4.1,12.337928,76.617889,12.407928,76.687889,0.0,2.0,50
368.0,23,4.9,11.022477,76.995667,11.082477,77.055667,2.0,2.0,27
48.0,34,4.8,27.157772,78.04725,27.167772,78.05725,3.0,2.0,47
208.0,37,4.7,12.934179,77.615797,12.984179,77.665797,1.0,2.0,24
352.0,35,4.6,12.981615,80.231598,13.061615,80.311598,2.0,2.0,35
1237.0,37,4.9,21.170096,72.789122,21.250096,72.869122,0.0,2.0,21
555.0,36,4.5,17.433809,78.386744,17.503809,78.456744,0.0,3.0,39
688.0,29,4.6,26.911378,75.789034,26.931378,75.809034,3.0,3.0,14
1056.0,29,4.6,12.310972,76.659264,12.350972,76.699264,3.0,2.0,14
756.0,28,4.8,26.481547,80.299775,26.521547,80.339775,1.0,2.0,19
1080.0,38,4.6,18.539299,73.897902,18.549299,73.907902,1.0,3.0,29
56.0,39,4.8,0.0,0.0,0.06,0.06,1.0,2.0,29
1014.0,38,4.6,19.131141,72.813074,19.14114,72.823074,1.0,3.0,17
903.0,36,4.8,30.873988,75.842739,30.883988,75.852739,2.0,2.0,37
548.0,21,4.9,17.41233,78.449654,17.44233,78.479654,1.0,2.0,15
337.0,22,4.9,13.027018,80.254791,13.047018,80.274791,1.0,2.0,13
364.0,37,5.0,11.016298,76.972076,11.146298,77.102076,3.0,3.0,15
1004.0,32,5.0,19.176269,72.836721,19.266269,72.926721,1.0,2.0,48
615.0,33,4.6,22.727021,75.884167,22.837021,75.994167,0.0,3.0,29
309.0,35,4.7,13.091809,80.219104,13.101809,80.229104,3.0,2.0,28
1099.0,29,4.6,18.546258,73.904337,18.596258,73.954337,2.0,2.0,33
386.0,37,4.6,11.001852,76.976268,11.091852,77.066268,3.0,3.0,26
459.0,35,4.6,30.319528,78.040267,30.329528,78.050267,2.0,1.0,27
612.0,35,5.0,22.753659,75.903365,22.763659,75.913365,3.0,2.0,18
338.0,33,4.5,13.027018,80.254791,13.057018,80.284791,1.0,2.0,30
600.0,25,4.6,22.75004,75.902847,22.86004,76.012847,3.0,1.0,22
1287.0,32,4.6,0.0,0.0,0.07,0.07,1.0,3.0,24
722.0,27,4.7,26.47775,80.351569,26.61775,80.491569,0.0,3.0,20
919.0,34,4.9,30.895204,75.822103,30.915204,75.842103,3.0,2.0,22
590.0,30,4.9,17.451976,78.385883,17.481976,78.415883,1.0,2.0,18
1214.0,21,4.6,21.173493,72.801953,21.203493,72.831953,3.0,2.0,26
597.0,25,4.8,17.483216,78.552111,17.593216,78.662111,0.0,2.0,22
342.0,36,4.8,13.026286,80.275235,13.066286,80.315235,1.0,2.0,21
17.0,25,4.7,27.201725,78.007553,27.291725,78.097553,3.0,3.0,12
1302.0,26,4.9,0.0,0.0,0.04,0.04,1.0,2.0,26
311.0,36,4.7,13.091809,80.219104,13.121809,80.249104,2.0,3.0,27
1002.0,32,4.5,19.176269,72.836721,19.286269,72.946721,0.0,2.0,28
1047.0,38,4.0,12.323194,76.630583,12.393194,76.700583,0.0,3.0,49
1206.0,29,4.6,21.186608,72.794136,21.296608,72.904136,0.0,2.0,29
248.0,28,4.9,0.0,0.0,0.06,0.06,2.0,3.0,22
618.0,38,4.1,22.728163,75.884212,22.798163,75.954212,1.0,2.0,40
567.0,39,4.6,17.431668,78.408321,17.501668,78.478321,2.0,2.0,27
357.0,37,3.5,12.975996,80.221898,13.085996,80.331898,0.0,3.0,34
1302.0,21,4.7,0.0,0.0,0.01,0.01,3.0,2.0,10
1200.0,21,4.8,21.17106,72.789292,21.18106,72.799292,0.0,3.0,16
197.0,28,4.2,12.970324,77.645748,13.030324,77.705748,1.0,2.0,35
606.0,29,4.6,22.651847,75.881991,22.661847,75.891991,0.0,2.0,27
696.0,31,4.8,26.846156,75.8023,26.886156,75.8423,2.0,2.0,15
234.0,38,4.8,12.914264,77.6784,12.924264,77.6884,3.0,2.0,13
1142.0,26,4.9,23.354422,85.3329,23.414422,85.3929,2.0,2.0,20
300.0,31,5.0,13.066762,80.251865,13.106762,80.291865,1.0,3.0,31
672.0,25,4.6,26.902328,75.794257,27.012328,75.904257,2.0,2.0,20
1039.0,35,4.8,12.323994,76.626167,12.453994,76.756167,3.0,3.0,15
195.0,30,4.9,12.970324,77.645748,13.080324,77.755748,0.0,2.0,26
212.0,29,4.6,12.934365,77.616155,12.994365,77.676155,2.0,2.0,22
1263.0,29,4.6,22.307898,73.167788,22.417898,73.277788,2.0,2.0,28
645.0,35,4.8,22.744648,75.894377,22.754648,75.904377,2.0,3.0,27
310.0,26,5.0,13.091809,80.219104,13.141809,80.269104,2.0,2.0,15
1306.0,29,4.6,0.0,0.0,0.08,0.08,1.0,2.0,42
394.0,35,4.5,11.000762,76.981876,11.080762,77.061876,0.0,2.0,20
349.0,24,4.0,13.045479,80.23311,13.065479,80.25311,2.0,2.0,21
663.0,32,4.8,26.90519,75.810753,26.97519,75.880753,2.0,2.0,42
994.0,24,4.8,19.207222,72.972281,19.227222,72.992281,2.0,3.0,10
322.0,34,4.9,13.081878,80.248519,13.211878,80.378519,1.0,3.0,23
234.0,36,4.1,12.914264,77.6784,12.954264,77.7184,2.0,2.0,31
1070.0,23,4.9,12.326356,76.619103,12.356356,76.649103,0.0,2.0,22
1101.0,35,4.3,18.546947,73.900626,18.556947,73.910626,1.0,2.0,34
418.0,37,4.6,10.994136,76.963303,11.044136,77.013303,0.0,3.0,16
1270.0,26,5.0,22.32,73.17,22.4,73.25,3.0,3.0,28
972.0,27,5.0,19.254567,72.848923,19.324567,72.918923,2.0,2.0,14
670.0,27,4.5,26.913483,75.803139,26.963483,75.853139,0.0,3.0,11
537.0,31,4.3,0.0,0.0,0.01,0.01,1.0,2.0,25
710.0,24,4.1,26.892312,75.806896,26.982312,75.896896,1.0,2.0,37
1204.0,20,4.9,21.186438,72.794115,21.236438,72.844115,2.0,2.0,16
691.0,30,4.7,26.90294,75.793007,26.95294,75.843007,0.0,3.0,19
956.0,22,4.7,30.902872,75.826808,31.042872,75.966808,2.0,2.0,35
237.0,29,4.6,12.972161,77.596014,13.042161,77.666014,1.0,3.0,42
671.0,35,4.9,26.913483,75.803139,27.053483,75.943139,1.0,3.0,44
700.0,22,5.0,26.88842,75.800689,26.93842,75.850689,2.0,3.0,32
406.0,37,4.8,11.010375,76.95295,11.030375,76.97295,1.0,2.0,17
537.0,29,4.5,0.0,0.0,0.11,0.11,0.0,2.0,41
703.0,33,4.7,26.891191,75.802083,26.971191,75.882083,0.0,3.0,30
1268.0,26,4.8,0.0,0.0,0.06,0.06,2.0,2.0,12
386.0,29,4.6,-11.001852,-76.976268,11.061852,77.036268,2.0,3.0,15
225.0,24,4.9,13.029198,77.570997,13.069198,77.610997,3.0,2.0,17
1069.0,31,4.9,12.326356,76.619103,12.346356,76.639103,3.0,3.0,21
253.0,36,4.7,23.184992,77.417227,23.314992,77.547227,0.0,2.0,40
628.0,35,4.9,22.725835,75.887648,22.855835,76.017648,0.0,1.0,16
705.0,30,4.9,26.849596,75.800512,26.889596,75.840512,1.0,2.0,15
111.0,38,4.9,25.450317,81.831681,25.560317,81.941681,1.0,3.0,27
689.0,31,4.8,26.911378,75.789034,26.941378,75.819034,1.0,2.0,30
541.0,32,4.5,17.428294,78.404423,17.448294,78.424423,0.0,2.0,26
618.0,36,4.8,22.728163,75.884212,22.738163,75.894212,1.0,3.0,18
1254.0,34,5.0,21.149669,72.772629,21.159669,72.782629,2.0,2.0,29
20.0,21,4.7,0.0,0.0,0.06,0.06,1.0,2.0,20
575.0,29,4.5,17.429585,78.392621,17.489585,78.452621,3.0,2.0,12
1018.0,21,4.8,19.103249,72.846749,19.153249,72.896749,3.0,3.0,14
192.0,28,4.7,12.98041,77.640489,13.09041,77.750489,0.0,2.0,20
160.0,20,4.0,19.875016,75.322405,19.895016,75.342405,2.0,2.0,23
511.0,20,4.5,15.544419,73.755736,15.624419,73.835736,2.0,3.0,29
263.0,25,4.6,0.0,0.0,0.09,0.09,2.0,2.0,24
1209.0,35,4.0,21.186884,72.793616,21.296884,72.903616,1.0,2.0,34
1088.0,34,5.0,18.55144,73.804855,18.58144,73.834855,1.0,2.0,28
880.0,36,4.7,22.552996,88.35231,22.572996,88.37231,3.0,3.0,17
539.0,31,4.8,0.0,0.0,0.03,0.03,2.0,2.0,30
699.0,22,4.8,26.88842,75.800689,26.99842,75.910689,1.0,2.0,19
997.0,36,4.6,19.178321,72.834715,19.228321,72.884715,2.0,2.0,30
857.0,28,4.5,22.527893,88.368628,22.557893,88.398628,0.0,2.0,17
394.0,24,4.5,11.000762,76.981876,11.080762,77.061876,3.0,2.0,49
1197.0,28,4.2,23.39925,85.390464,23.40925,85.400464,1.0,2.0,16
661.0,27,4.6,26.921411,75.793604,26.941411,75.813604,1.0,3.0,11
1128.0,31,4.3,18.530963,73.828972,18.600963,73.898972,3.0,3.0,36
1005.0,30,4.7,19.120083,72.907385,19.190083,72.977385,1.0,2.0,18
579.0,35,4.0,17.426228,78.407495,17.496228,78.477495,2.0,2.0,33
849.0,36,4.6,-22.526461,88.364453,22.596461,88.434453,0.0,2.0,23
129.0,30,4.8,19.874733,75.353942,19.944733,75.423942,2.0,2.0,38
1023.0,29,4.6,12.311072,76.654878,12.421072,76.764878,0.0,2.0,29
316.0,27,4.6,13.058616,80.264151,13.188616,80.394151,1.0,3.0,17
970.0,21,4.7,19.22384,72.841347,19.35384,72.971347,1.0,3.0,26
972.0,23,4.2,19.254567,72.848923,19.364567,72.958923,2.0,2.0,38
965.0,34,4.8,19.12663,72.829976,19.18663,72.889976,0.0,2.0,26
344.0,20,4.7,13.026286,80.275235,13.056286,80.305235,2.0,3.0,21
335.0,30,4.5,12.972793,80.249982,13.062793,80.339982,0.0,2.0,22
1237.0,29,4.9,21.170096,72.789122,21.250096,72.869122,1.0,2.0,23
85.0,33,5.0,25.450329,81.834279,25.580329,81.964279,3.0,2.0,26
1098.0,37,4.8,18.546258,73.904337,18.656258,74.014337,1.0,2.0,20
411.0,21,4.8,11.02091,76.940432,11.09091,77.010432,3.0,2.0,15
1210.0,26,5.0,21.186884,72.793616,21.266884,72.873616,1.0,3.0,21
1108.0,24,4.8,18.536562,73.896485,18.586562,73.946485,1.0,2.0,12
587.0,31,4.7,17.440827,78.393391,17.530827,78.483391,2.0,2.0,25
1317.0,37,4.8,22.311358,73.164798,22.351358,73.204798,1.0,2.0,28
1149.0,34,4.1,0.0,0.0,0.04,0.04,1.0,2.0,38
1030.0,20,5.0,12.299524,76.64262,12.349524,76.69262,1.0,3.0,21
592.0,33,4.8,17.450851,78.379347,17.500851,78.429347,1.0,2.0,27
58.0,38,4.5,27.158822,78.045359,27.288822,78.175359,0.0,2.0,46
570.0,27,5.0,17.430448,78.418213,17.500448,78.488213,3.0,3.0,14
27.0,38,4.6,0.0,0.0,0.07,0.07,0.0,3.0,28
777.0,23,4.3,26.47,80.35,26.54,80.42,2.0,3.0,37
687.0,27,4.6,26.911378,75.789034,27.021378,75.899034,2.0,2.0,18
671.0,33,4.9,26.913483,75.803139,26.943483,75.833139,0.0,3.0,19
911.0,24,4.9,30.88722,75.804893,30.91722,75.834893,1.0,2.0,23
278.0,26,4.8,23.230791,77.43702,23.260791,77.46702,3.0,3.0,29
196.0,27,4.7,12.970324,77.645748,13.020324,77.695748,2.0,2.0,20
1149.0,31,3.6,0.0,0.0,0.07,0.07,3.0,1.0,42
1050.0,37,4.8,12.323225,76.630028,12.333225,76.640028,2.0,2.0,21
1158.0,38,4.4,23.357804,85.325146,23.397804,85.365146,3.0,3.0,36
595.0,25,4.9,17.458998,78.500366,17.588998,78.630366,1.0,2.0,15
395.0,24,4.9,11.000762,76.981876,11.060762,77.041876,1.0,3.0,22
1265.0,29,4.6,22.307898,73.167788,22.337898,73.197788,0.0,3.0,27
399.0,25,4.7,11.003681,76.975525,11.073681,77.045525,3.0,2.0,32
992.0,21,4.8,18.994237,72.825553,19.054237,72.885553,1.0,3.0,17
719.0,32,4.6,26.956431,75.776649,27.096431,75.916649,3.0,2.0,47
195.0,29,4.8,12.970324,77.645748,13.040324,77.715748,1.0,1.0,17
1172.0,32,4.0,23.359194,85.325447,23.389194,85.355447,0.0,2.0,31
908.0,27,4.6,0.0,0.0,0.06,0.06,2.0,3.0,15
1019.0,29,4.8,19.103249,72.846749,19.193249,72.936749,3.0,3.0,13
1307.0,39,5.0,0.0,0.0,0.03,0.03,3.0,2.0,34
810.0,35,4.8,10.006881,76.345397,10.046881,76.385397,0.0,3.0,28
486.0,39,4.6,15.585658,73.743606,15.625658,73.783606,2.0,3.0,30
366.0,22,4.7,11.022477,76.995667,11.062477,77.035667,1.0,3.0,27
373.0,31,4.5,11.024839,77.007003,11.104839,77.087003,1.0,2.0,52
1220.0,28,4.9,21.185047,72.80859,21.275047,72.89859,0.0,2.0,26
585.0,30,4.4,17.440827,78.393391,17.550827,78.503391,3.0,1.0,46
339.0,28,4.8,13.026279,80.174568,13.136279,80.284568,0.0,2.0,21
626.0,36,4.1,22.725748,75.898497,22.815748,75.988497,0.0,2.0,34
223.0,35,4.8,12.975377,77.696664,13.025377,77.746664,0.0,2.0,18
368.0,27,5.0,11.022477,76.995667,11.052477,77.025667,0.0,3.0,10
325.0,31,4.6,13.022394,80.242439,13.042394,80.262439,2.0,3.0,28
202.0,27,5.0,12.978453,77.643685,13.058453,77.723685,1.0,2.0,43
993.0,20,4.6,19.207222,72.972281,19.217222,72.982281,1.0,3.0,16
982.0,33,4.1,19.091458,72.827808,19.111458,72.847808,0.0,2.0,41
391.0,34,4.6,11.001753,76.986241,11.081753,77.066241,0.0,3.0,43
667.0,35,4.1,26.914142,75.805704,27.044142,75.935704,0.0,2.0,40
1141.0,36,4.7,23.354422,85.3329,23.404422,85.3829,3.0,2.0,27
1174.0,38,4.8,0.0,0.0,0.05,0.05,3.0,1.0,15
1167.0,28,4.6,23.351058,85.325731,23.391058,85.365731,0.0,3.0,11
429.0,31,4.0,30.335259,78.053162,30.345259,78.063162,1.0,2.0,38
1136.0,37,4.0,18.563934,73.915367,18.593934,73.945367,2.0,2.0,33
235.0,21,4.9,12.914264,77.6784,12.964264,77.7284,1.0,1.0,22
1003.0,36,4.3,19.176269,72.836721,19.196269,72.856721,2.0,2.0,34
1172.0,30,4.6,23.359194,85.325447,23.419194,85.385447,3.0,2.0,27
442.0,20,4.1,30.362686,78.06889,30.442686,78.14889,2.0,2.0,38
224.0,24,4.6,12.975377,77.696664,13.065377,77.786664,0.0,3.0,25
818.0,30,4.9,9.991703,76.293136,10.021703,76.323136,3.0,2.0,24
342.0,34,4.7,13.026286,80.275235,13.036286,80.285235,1.0,3.0,22
1178.0,26,5.0,23.374989,85.335486,23.464989,85.425486,2.0,2.0,39
564.0,28,4.5,17.438263,78.397865,17.508263,78.467865,2.0,2.0,18
1143.0,34,4.6,23.416792,85.316842,23.456792,85.356842,3.0,3.0,34
1224.0,39,4.5,21.173343,72.792731,21.213343,72.832731,2.0,2.0,28
1057.0,28,4.9,12.310972,76.659264,12.330972,76.679264,0.0,2.0,10
960.0,36,4.7,19.003517,72.82765,19.113517,72.93765,3.0,2.0,38
441.0,33,4.8,30.362686,78.06889,30.472686,78.17889,0.0,2.0,20
1169.0,37,4.6,23.351058,85.325731,23.441058,85.415731,2.0,1.0,38
1269.0,28,4.9,22.32,73.17,22.33,73.18,0.0,3.0,13
1109.0,39,4.9,18.536562,73.896485,18.626562,73.986485,0.0,1.0,17
881.0,26,4.9,22.552996,88.35231,22.582996,88.38231,3.0,3.0,16
610.0,28,4.7,22.751857,75.866699,22.771857,75.886699,3.0,3.0,12
991.0,33,4.6,18.994237,72.825553,19.044237,72.875553,2.0,2.0,21
1169.0,35,4.6,23.351058,85.325731,23.411058,85.385731,2.0,3.0,15
1269.0,29,4.6,22.32,73.17,22.36,73.21,0.0,3.0,19
206.0,22,4.7,12.906229,77.596791,12.996229,77.686791,1.0,3.0,37
906.0,31,5.0,0.0,0.0,0.04,0.04,2.0,3.0,20
968.0,36,3.7,19.221315,72.862381,19.311315,72.952381,0.0,3.0,42
681.0,36,4.9,26.766536,75.837333,26.806536,75.877333,3.0,2.0,27
166.0,30,4.5,0.0,0.0,0.13,0.13,2.0,2.0,29
741.0,23,4.8,26.472001,80.354002,26.512001,80.394002,2.0,2.0,29
623.0,33,4.6,22.722634,75.886959,22.812634,75.976959,0.0,2.0,24
910.0,32,4.8,30.88722,75.804893,30.90722,75.824893,0.0,3.0,17
1313.0,29,4.6,0.0,0.0,0.06,0.06,0.0,2.0,46
714.0,26,4.8,26.913726,75.75282,26.953726,75.792821,1.0,2.0,18
371.0,32,4.6,11.025083,77.015393,11.055083,77.045393,1.0,2.0,27
