credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,__target__
722,1.0,0.0,32,5,106807.64,1,1.0,1.0,76998.69,0
646,0.0,1.0,50,0,104129.24,2,1.0,0.0,181794.86,1
599,2.0,1.0,25,3,0.0,2,1.0,1.0,120790.02,0
704,0.0,1.0,32,7,127785.17,4,0.0,0.0,184464.7,1
675,0.0,1.0,54,6,0.0,1,1.0,0.0,110273.84,1
590,2.0,1.0,22,7,125265.61,1,1.0,1.0,161253.08,0
644,2.0,1.0,28,0,0.0,2,1.0,0.0,119419.37,0
850,2.0,1.0,38,7,115378.94,1,0.0,1.0,162087.82,0
668,0.0,0.0,31,9,0.0,2,0.0,0.0,41291.73,0
715,0.0,1.0,28,7,160376.61,1,0.0,0.0,196853.11,0
635,2.0,0.0,35,7,0.0,2,1.0,1.0,65951.65,0
601,0.0,1.0,50,2,115625.07,1,1.0,0.0,185855.21,0
741,2.0,1.0,50,1,78737.61,1,1.0,1.0,13018.96,0
711,0.0,0.0,28,8,0.0,2,0.0,0.0,105159.89,0
664,0.0,0.0,38,4,74306.19,2,1.0,0.0,154395.56,0
672,0.0,1.0,31,6,91125.75,1,1.0,0.0,177295.92,0
796,0.0,1.0,24,8,0.0,2,1.0,0.0,61349.37,0
543,0.0,1.0,30,4,140916.81,1,1.0,0.0,157711.18,0
515,1.0,1.0,45,7,120961.5,3,1.0,1.0,39288.11,1
620,0.0,0.0,29,3,0.0,2,0.0,1.0,153392.28,0
584,1.0,0.0,30,8,112013.81,1,1.0,0.0,177772.03,1
686,2.0,1.0,39,10,136258.06,1,0.0,0.0,89199.51,0
573,2.0,1.0,50,0,159304.07,1,0.0,1.0,155915.24,1
757,1.0,0.0,34,1,129398.01,2,0.0,0.0,44965.44,0
657,0.0,1.0,33,1,84309.57,2,0.0,0.0,103914.4,0
739,0.0,1.0,58,2,101579.28,1,1.0,1.0,72168.53,0
832,0.0,0.0,29,5,0.0,2,1.0,0.0,178779.52,0
682,0.0,0.0,26,0,110654.02,1,0.0,1.0,111879.21,0
850,0.0,1.0,38,5,0.0,2,1.0,0.0,16491.64,0
699,0.0,0.0,40,8,122038.34,1,1.0,0.0,102085.35,0
765,2.0,0.0,33,5,84557.82,1,1.0,1.0,69039.43,0
570,0.0,0.0,29,4,153040.03,1,1.0,1.0,131363.57,1
595,1.0,0.0,25,7,106570.34,2,0.0,1.0,177025.79,0
850,2.0,0.0,31,3,121237.65,1,1.0,1.0,31022.56,0
561,0.0,1.0,32,5,0.0,2,1.0,0.0,84871.99,0
521,0.0,0.0,41,2,0.0,2,1.0,1.0,113089.43,0
702,2.0,1.0,43,6,116121.67,1,1.0,0.0,61602.42,0
619,1.0,0.0,42,8,132796.04,3,1.0,1.0,191821.35,1
555,2.0,1.0,32,4,0.0,2,1.0,1.0,54405.79,0
579,2.0,0.0,39,2,151963.26,2,1.0,0.0,158948.63,0
544,2.0,0.0,53,9,0.0,1,1.0,0.0,125692.07,1
792,0.0,1.0,19,7,143390.51,1,1.0,0.0,33282.84,0
659,1.0,0.0,30,8,154159.51,1,1.0,0.0,40441.1,0
460,1.0,0.0,35,8,102742.91,2,1.0,1.0,189339.6,0
557,0.0,1.0,39,8,146200.01,1,1.0,0.0,177944.64,0
564,2.0,1.0,31,0,125175.58,1,1.0,1.0,72757.33,0
489,1.0,1.0,38,2,126444.08,2,1.0,1.0,82662.73,0
629,2.0,1.0,35,4,174588.8,2,0.0,1.0,158420.14,0
586,0.0,1.0,29,3,0.0,2,1.0,1.0,142238.54,0
628,0.0,1.0,33,6,0.0,2,0.0,0.0,184230.23,0
749,2.0,0.0,46,9,66582.81,1,1.0,0.0,78753.12,1
703,0.0,1.0,32,1,125685.79,1,1.0,1.0,56246.72,0
790,2.0,0.0,41,7,109508.68,1,0.0,0.0,86776.38,0
733,0.0,1.0,64,3,0.0,2,1.0,1.0,75272.63,0
591,2.0,1.0,31,8,0.0,1,1.0,1.0,141677.33,0
640,2.0,0.0,32,6,118879.35,2,1.0,1.0,19131.71,0
565,0.0,1.0,34,6,0.0,1,1.0,1.0,63173.64,0
556,0.0,1.0,40,5,125909.85,1,1.0,1.0,95124.4,0
555,2.0,1.0,33,5,127343.4,1,0.0,1.0,121789.3,0
738,1.0,1.0,43,9,121152.05,2,1.0,0.0,64166.7,1
799,0.0,0.0,30,9,0.0,2,1.0,0.0,136827.96,0
737,1.0,1.0,31,5,121192.22,2,1.0,1.0,74890.58,0
601,0.0,1.0,38,4,60013.81,1,1.0,1.0,38020.05,0
685,2.0,1.0,34,6,83264.28,1,0.0,0.0,9663.28,0
558,1.0,1.0,26,1,148853.29,2,1.0,1.0,24411.02,0
571,0.0,0.0,35,1,104783.81,2,0.0,1.0,178512.52,0
623,0.0,0.0,44,6,0.0,2,0.0,0.0,167162.43,0
602,0.0,1.0,33,5,164704.38,1,0.0,1.0,180716.1,1
689,1.0,0.0,30,5,136650.89,1,1.0,1.0,41865.72,1
712,0.0,0.0,33,6,0.0,2,1.0,1.0,190686.16,0
664,0.0,1.0,55,8,0.0,2,1.0,1.0,139161.64,0
627,2.0,0.0,28,3,157597.61,1,0.0,1.0,34097.22,0
651,2.0,1.0,23,4,115636.05,2,1.0,0.0,70400.86,0
697,0.0,0.0,47,6,128252.66,1,1.0,1.0,168053.4,0
579,2.0,1.0,22,3,118680.57,1,1.0,1.0,49829.8,0
836,1.0,0.0,32,4,109196.67,2,1.0,0.0,55218.02,0
551,2.0,1.0,49,1,150777.72,2,1.0,1.0,135757.27,0
749,2.0,1.0,36,7,0.0,2,0.0,0.0,80134.65,0
549,0.0,0.0,38,8,107283.4,1,0.0,0.0,157442.75,0
682,0.0,0.0,42,0,0.0,1,0.0,1.0,91981.85,1
486,1.0,1.0,37,9,115217.99,2,1.0,0.0,144995.33,0
480,0.0,1.0,35,2,165692.91,1,1.0,1.0,197984.58,0
630,1.0,0.0,34,9,106937.05,2,1.0,0.0,138275.01,0
577,1.0,0.0,44,1,152086.15,1,0.0,1.0,44719.5,1
690,0.0,0.0,35,9,107944.33,2,0.0,0.0,48478.47,0
726,2.0,0.0,26,1,80780.16,1,1.0,1.0,19225.85,0
572,2.0,0.0,26,5,0.0,2,1.0,0.0,119381.41,0
461,0.0,0.0,40,7,0.0,2,1.0,0.0,176547.8,0
850,2.0,0.0,55,7,0.0,1,0.0,0.0,171762.87,1
561,0.0,1.0,34,1,78829.53,1,1.0,1.0,12148.2,0
727,1.0,1.0,34,2,146407.11,1,1.0,1.0,72073.72,0
682,0.0,0.0,46,2,0.0,1,1.0,1.0,114442.66,0
699,0.0,0.0,39,1,0.0,2,0.0,0.0,93826.63,0
498,1.0,0.0,41,4,87541.06,2,1.0,1.0,12577.21,1
636,2.0,1.0,52,4,111284.53,1,0.0,1.0,32936.44,1
567,1.0,0.0,49,5,134956.02,1,1.0,0.0,93953.84,1
587,2.0,1.0,42,5,120233.83,1,1.0,0.0,194890.33,0
602,0.0,0.0,29,3,88814.4,2,1.0,1.0,62487.97,0
477,2.0,0.0,48,2,129120.64,1,0.0,1.0,26475.79,0
703,1.0,1.0,42,9,63227.0,1,0.0,1.0,137316.32,0
691,1.0,1.0,27,3,160358.68,2,1.0,0.0,142367.72,0
695,2.0,1.0,46,3,122549.64,1,1.0,1.0,56297.85,0
472,0.0,0.0,37,1,0.0,2,1.0,1.0,48357.9,0
742,0.0,1.0,33,6,0.0,2,0.0,0.0,38550.4,0
550,0.0,1.0,32,8,97514.07,1,1.0,1.0,199138.84,0
350,2.0,1.0,54,1,152677.48,1,1.0,1.0,191973.49,1
814,0.0,0.0,31,4,0.0,2,1.0,1.0,142029.17,0
683,0.0,0.0,29,9,0.0,2,1.0,1.0,48849.89,0
558,0.0,1.0,35,1,0.0,2,0.0,0.0,111687.57,0
493,0.0,1.0,36,9,0.0,2,1.0,1.0,65816.53,0
510,1.0,0.0,50,7,123936.54,1,1.0,1.0,23768.01,0
595,1.0,0.0,44,4,96553.52,2,1.0,0.0,143952.24,1
590,1.0,1.0,36,6,92340.69,2,1.0,1.0,174667.58,0
615,2.0,1.0,41,4,0.0,1,0.0,1.0,149278.96,0
753,1.0,0.0,38,9,151766.71,1,1.0,1.0,180829.99,0
420,1.0,0.0,34,1,135549.9,1,0.0,0.0,149471.13,1
494,1.0,0.0,38,7,174937.64,1,1.0,0.0,40084.32,0
633,2.0,1.0,63,4,114552.6,1,1.0,0.0,73856.28,1
479,2.0,1.0,35,4,125920.98,1,1.0,1.0,20393.44,0
589,1.0,0.0,50,5,144895.05,2,1.0,1.0,34941.23,0
713,1.0,1.0,40,3,114446.84,2,1.0,1.0,87308.18,0
573,0.0,0.0,23,2,0.0,1,1.0,0.0,122964.18,0
802,2.0,1.0,41,6,0.0,2,1.0,0.0,47322.05,0
675,0.0,1.0,69,1,0.0,2,1.0,0.0,157097.09,0
682,0.0,1.0,28,10,200724.96,1,0.0,1.0,82872.64,1
796,0.0,1.0,30,2,137262.71,2,1.0,0.0,62905.29,0
761,2.0,1.0,37,7,132730.17,1,1.0,0.0,199293.01,0
636,1.0,0.0,28,2,115265.14,1,0.0,0.0,191627.85,0
756,0.0,1.0,28,8,179960.2,1,1.0,0.0,89938.08,0
808,1.0,0.0,37,2,100431.84,1,1.0,0.0,35140.49,1
597,2.0,1.0,24,0,108058.07,2,1.0,1.0,187826.11,0
662,0.0,1.0,32,9,0.0,2,0.0,0.0,65089.38,0
493,0.0,1.0,38,3,134006.77,1,1.0,0.0,89578.32,0
729,0.0,1.0,32,6,93694.42,1,1.0,1.0,79919.13,0
660,2.0,1.0,30,4,0.0,2,1.0,0.0,129149.06,0
469,2.0,0.0,31,6,0.0,1,1.0,0.0,146213.75,1
693,0.0,0.0,39,4,0.0,2,0.0,1.0,142331.39,0
547,1.0,1.0,50,3,81290.02,3,0.0,1.0,177747.03,1
679,2.0,0.0,28,9,0.0,2,0.0,1.0,61761.77,0
656,0.0,1.0,50,7,0.0,2,0.0,1.0,72143.44,0
752,0.0,1.0,39,3,0.0,1,1.0,0.0,188187.05,0
787,0.0,0.0,85,10,0.0,2,1.0,1.0,116537.96,0
615,2.0,1.0,41,1,126773.43,1,1.0,1.0,55551.26,0
771,0.0,1.0,32,5,62321.62,1,1.0,1.0,40920.59,0
688,0.0,1.0,26,0,0.0,2,1.0,0.0,105784.85,0
796,1.0,0.0,40,1,99745.95,1,1.0,0.0,177524.19,0
803,1.0,0.0,50,8,98173.02,1,0.0,0.0,22457.25,1
707,2.0,1.0,32,9,0.0,2,1.0,0.0,126475.79,0
713,1.0,0.0,38,7,144606.22,1,1.0,1.0,56594.36,1
578,0.0,1.0,38,7,82259.29,1,1.0,0.0,8996.97,0
445,1.0,0.0,61,2,137655.31,1,0.0,1.0,29909.84,0
638,1.0,0.0,26,1,105249.76,2,1.0,1.0,23491.09,0
477,1.0,1.0,34,8,139959.55,2,1.0,1.0,189875.83,0
545,2.0,0.0,44,1,0.0,2,1.0,1.0,82614.89,0
724,2.0,0.0,41,4,142880.28,3,0.0,0.0,185541.2,1
850,1.0,0.0,45,1,121874.89,1,0.0,0.0,6865.41,1
684,0.0,1.0,35,3,137179.39,1,1.0,1.0,37264.11,0
437,2.0,1.0,28,2,109161.25,1,1.0,0.0,152987.42,0
657,0.0,1.0,34,3,107136.6,1,1.0,0.0,153895.46,0
841,1.0,1.0,32,2,117070.21,1,1.0,0.0,113482.2,0
683,1.0,0.0,35,5,95698.79,1,0.0,1.0,182566.76,0
691,0.0,1.0,50,6,136953.47,1,1.0,1.0,2704.98,0
504,2.0,1.0,44,4,113522.64,1,1.0,1.0,12405.2,0
649,1.0,0.0,50,5,155393.32,1,1.0,1.0,87351.42,1
675,2.0,1.0,35,8,0.0,2,1.0,0.0,29062.25,0
638,2.0,1.0,41,7,0.0,2,1.0,0.0,43889.41,0
686,0.0,1.0,37,9,134560.62,1,1.0,0.0,27596.39,0
678,0.0,0.0,41,1,143443.61,1,1.0,0.0,196622.28,1
450,2.0,1.0,25,9,74237.2,2,0.0,1.0,195463.35,0
705,0.0,0.0,55,8,0.0,2,1.0,1.0,14392.68,0
599,2.0,0.0,31,3,0.0,1,1.0,1.0,130086.47,1
758,0.0,1.0,26,4,155739.76,1,1.0,0.0,171552.02,0
554,1.0,0.0,55,0,108477.27,1,0.0,1.0,140003.0,1
787,0.0,0.0,40,6,0.0,2,1.0,1.0,84151.98,0
633,0.0,0.0,34,3,123034.43,2,1.0,1.0,38315.04,0
764,0.0,0.0,40,9,100480.53,1,1.0,0.0,124095.69,0
710,1.0,1.0,45,9,108231.37,1,1.0,1.0,188574.08,0
544,1.0,1.0,44,2,108895.93,1,0.0,0.0,69228.2,1
624,2.0,1.0,35,2,0.0,2,1.0,0.0,87310.59,0
836,2.0,1.0,57,4,101247.06,1,1.0,0.0,37141.62,1
691,0.0,0.0,31,5,40915.55,1,1.0,0.0,126213.84,1
515,0.0,1.0,40,0,109542.29,1,1.0,1.0,166370.81,0
461,2.0,0.0,25,6,0.0,2,1.0,1.0,15306.29,0
577,2.0,1.0,51,2,108867.0,1,0.0,0.0,140800.66,1
526,2.0,1.0,35,5,0.0,2,1.0,1.0,105618.14,0
631,0.0,1.0,32,10,0.0,2,0.0,1.0,196342.66,0
785,0.0,0.0,38,1,0.0,1,1.0,0.0,134964.85,1
576,0.0,1.0,39,1,0.0,2,1.0,1.0,68814.23,0
629,0.0,0.0,39,10,0.0,2,1.0,1.0,43174.49,1
754,2.0,1.0,39,7,157691.98,2,1.0,0.0,133600.89,1
616,0.0,1.0,46,2,0.0,2,1.0,0.0,137136.46,0
683,0.0,0.0,33,9,0.0,2,1.0,1.0,38784.42,0
779,0.0,1.0,71,3,0.0,2,1.0,1.0,146895.36,1
768,1.0,1.0,37,9,108308.11,1,1.0,0.0,41788.25,1
584,1.0,1.0,33,3,88311.48,2,1.0,1.0,177651.38,0
734,2.0,1.0,39,6,0.0,1,1.0,1.0,95135.27,0
669,0.0,0.0,38,8,0.0,2,1.0,0.0,84049.16,0
534,0.0,0.0,53,7,0.0,2,1.0,1.0,80619.17,0
462,1.0,0.0,24,9,69881.09,2,0.0,1.0,64421.02,0
634,0.0,0.0,45,2,0.0,4,1.0,0.0,101039.53,1
850,0.0,1.0,20,7,0.0,2,1.0,0.0,31288.77,0
642,1.0,0.0,30,5,129753.69,1,1.0,0.0,582.53,0
758,1.0,1.0,41,10,79857.64,1,1.0,1.0,78088.17,0
685,2.0,0.0,42,2,0.0,2,0.0,0.0,199992.48,0
775,0.0,0.0,30,10,191091.74,2,1.0,1.0,96170.38,0
564,1.0,1.0,40,7,108407.34,1,1.0,1.0,83681.2,0
670,1.0,1.0,43,9,111677.88,1,1.0,0.0,178827.3,1
832,2.0,1.0,29,8,93833.86,1,0.0,1.0,10417.87,0
619,0.0,0.0,42,2,0.0,1,1.0,1.0,101348.88,1
607,0.0,1.0,45,7,123859.6,1,0.0,1.0,113051.57,0
721,2.0,1.0,51,0,169312.13,1,1.0,0.0,109078.35,1
582,0.0,1.0,39,5,0.0,2,1.0,1.0,129892.93,0
688,2.0,0.0,46,3,0.0,2,0.0,1.0,104902.68,0
445,0.0,1.0,64,2,136770.67,1,0.0,1.0,43678.06,0
756,0.0,0.0,24,1,0.0,2,1.0,0.0,184182.25,0
697,2.0,0.0,37,7,168066.87,1,1.0,0.0,35450.53,0
711,0.0,1.0,38,3,0.0,2,1.0,0.0,68487.51,0
618,0.0,1.0,39,2,91068.56,1,1.0,0.0,26578.69,0
726,0.0,0.0,53,1,113537.73,1,0.0,1.0,28367.21,0
639,2.0,1.0,38,9,130233.14,1,1.0,1.0,81861.1,0
639,1.0,0.0,46,10,110031.09,2,1.0,1.0,133995.59,0
657,2.0,0.0,41,6,112119.48,1,1.0,0.0,17536.82,0
717,1.0,0.0,35,5,103214.71,1,1.0,0.0,172172.7,0
795,1.0,0.0,33,9,130862.43,1,1.0,1.0,114935.21,0
604,0.0,0.0,34,7,0.0,2,1.0,0.0,193021.49,0
489,0.0,1.0,38,8,0.0,2,0.0,1.0,196990.79,0
850,1.0,0.0,31,3,51293.47,1,0.0,0.0,35534.68,0
796,0.0,1.0,44,8,165326.2,1,1.0,1.0,57205.55,0
474,0.0,1.0,54,3,0.0,1,1.0,0.0,108409.17,1
507,0.0,1.0,42,6,0.0,2,1.0,0.0,34777.23,0
503,1.0,1.0,30,10,136622.55,2,0.0,0.0,47310.24,0
667,0.0,1.0,33,4,0.0,2,1.0,1.0,131834.75,0
498,1.0,1.0,25,8,121702.73,1,1.0,1.0,132210.49,0
410,0.0,1.0,33,6,125789.69,1,0.0,0.0,66333.56,1
637,0.0,1.0,32,5,0.0,1,0.0,0.0,148769.08,0
666,0.0,0.0,34,9,115897.12,1,1.0,1.0,25095.03,0
778,1.0,0.0,48,3,102290.56,2,1.0,0.0,182691.31,0
642,0.0,1.0,30,8,80964.57,2,1.0,0.0,174738.2,0
784,2.0,1.0,48,7,0.0,2,1.0,1.0,182609.97,0
653,0.0,0.0,46,5,0.0,2,1.0,0.0,49707.85,0
585,2.0,0.0,44,4,0.0,2,0.0,1.0,101728.46,0
652,0.0,0.0,40,1,0.0,2,1.0,0.0,126554.96,0
633,2.0,1.0,33,4,137847.41,2,1.0,0.0,98349.13,0
785,2.0,0.0,31,2,121691.54,2,0.0,0.0,81778.72,0
678,0.0,0.0,28,4,0.0,2,1.0,1.0,144423.17,1
543,0.0,0.0,31,4,138317.94,1,0.0,0.0,61843.73,0
569,0.0,1.0,37,9,178755.84,1,1.0,0.0,199929.17,0
580,1.0,0.0,38,1,128218.47,1,1.0,0.0,125953.83,1
584,2.0,0.0,29,4,0.0,2,1.0,0.0,88866.92,0
656,1.0,0.0,49,9,97092.87,1,1.0,0.0,74771.22,1
735,0.0,1.0,49,5,121973.28,1,1.0,0.0,148804.36,0
531,2.0,0.0,36,9,99240.51,1,1.0,0.0,123137.01,0
485,0.0,0.0,25,3,134467.26,1,1.0,1.0,113266.09,0
654,0.0,1.0,38,8,0.0,2,1.0,0.0,88659.44,0
761,0.0,0.0,26,1,0.0,2,1.0,1.0,199409.19,0
693,0.0,0.0,35,5,124151.09,1,1.0,0.0,88705.14,1
718,2.0,1.0,40,9,0.0,2,0.0,0.0,121537.91,0
670,0.0,1.0,22,2,114991.45,1,1.0,1.0,37392.56,0
707,0.0,0.0,58,3,102346.86,1,1.0,1.0,114672.64,0
714,2.0,1.0,25,2,0.0,1,1.0,1.0,132979.43,0
571,2.0,0.0,22,3,108117.1,1,0.0,1.0,53328.7,0
559,0.0,1.0,49,2,147069.78,1,1.0,0.0,120540.83,1
617,1.0,1.0,44,9,49157.09,2,1.0,0.0,53294.17,0
799,0.0,0.0,52,4,161209.66,1,1.0,1.0,89081.41,0
850,0.0,1.0,39,6,96863.13,1,1.0,1.0,121681.19,0
724,1.0,0.0,33,9,119278.44,1,1.0,1.0,197148.24,0
554,2.0,1.0,37,3,0.0,2,1.0,0.0,166177.3,0
677,1.0,0.0,41,8,146720.98,2,1.0,1.0,4195.84,0
675,2.0,0.0,40,8,79035.95,1,1.0,0.0,142783.98,1
699,2.0,1.0,43,2,136487.86,2,1.0,0.0,82815.93,0
695,1.0,1.0,52,8,103023.26,1,1.0,1.0,22485.64,0
528,2.0,1.0,36,7,0.0,2,1.0,0.0,60536.56,0
645,0.0,0.0,45,8,85325.93,1,0.0,0.0,22558.74,0
521,1.0,0.0,40,9,134504.78,1,1.0,0.0,18082.06,0
748,0.0,1.0,44,2,92911.52,1,0.0,1.0,85495.24,0
745,1.0,1.0,51,3,99183.9,1,1.0,1.0,28922.25,0
655,0.0,1.0,38,4,0.0,2,0.0,0.0,110527.71,0
699,0.0,0.0,32,4,110559.46,1,1.0,1.0,127429.56,0
676,0.0,1.0,40,8,114005.78,1,1.0,1.0,67998.45,0
498,0.0,0.0,31,10,0.0,2,1.0,0.0,13892.57,0
482,1.0,1.0,45,7,156353.46,1,1.0,0.0,72643.95,1
529,0.0,1.0,67,8,103101.56,2,1.0,1.0,154002.02,1
516,2.0,0.0,31,3,0.0,2,1.0,0.0,124202.26,0
611,0.0,1.0,30,2,104145.65,1,0.0,0.0,159629.64,0
562,1.0,0.0,31,9,117153.0,1,1.0,1.0,108675.01,0
617,2.0,1.0,34,9,0.0,2,1.0,0.0,118749.58,0
678,1.0,0.0,44,2,98009.13,2,0.0,1.0,31384.86,0
602,0.0,1.0,23,7,113758.48,2,0.0,0.0,84077.6,0
590,0.0,0.0,54,4,0.0,2,1.0,1.0,93820.49,1
537,1.0,1.0,84,8,92242.34,1,1.0,1.0,186235.98,0
770,0.0,0.0,70,9,110738.89,1,1.0,0.0,22666.77,1
711,0.0,1.0,52,5,0.0,1,1.0,1.0,159808.95,0
501,0.0,1.0,44,4,142051.07,2,0.0,1.0,74940.5,0
718,2.0,1.0,32,8,0.0,2,1.0,1.0,41399.33,0
607,2.0,0.0,32,7,0.0,3,0.0,1.0,10674.62,0
652,2.0,0.0,38,1,103895.31,1,0.0,1.0,159649.44,0
646,1.0,1.0,48,8,169023.33,2,1.0,1.0,175657.55,0
549,1.0,0.0,37,1,130622.34,2,1.0,1.0,128499.94,0
687,2.0,0.0,63,1,137715.66,1,1.0,1.0,37938.74,0
621,0.0,1.0,40,10,163823.37,1,0.0,0.0,89519.47,0
577,0.0,0.0,26,1,180530.51,1,0.0,0.0,123454.62,0
678,2.0,1.0,29,6,0.0,2,1.0,0.0,64443.75,0
735,0.0,1.0,41,7,179904.0,1,1.0,1.0,137180.95,0
670,0.0,0.0,42,1,115961.58,2,0.0,1.0,29483.87,0
807,0.0,1.0,47,1,95120.59,1,0.0,0.0,127875.1,0
626,0.0,0.0,34,3,0.0,2,1.0,1.0,37870.29,0
668,1.0,0.0,59,5,120170.07,1,0.0,1.0,50454.8,0
573,2.0,1.0,33,1,160777.9,1,1.0,1.0,149536.15,0
623,0.0,0.0,24,5,0.0,2,1.0,0.0,116160.04,0
697,0.0,0.0,49,7,195238.29,4,0.0,1.0,131083.56,1
729,0.0,1.0,34,3,152303.8,1,1.0,0.0,12128.69,0
656,0.0,0.0,30,4,74323.2,1,1.0,1.0,22929.08,0
736,1.0,0.0,36,8,103914.17,1,1.0,1.0,110035.88,1
579,0.0,0.0,27,9,0.0,2,1.0,0.0,126838.7,0
692,0.0,0.0,34,7,0.0,2,1.0,0.0,195074.62,0
586,1.0,1.0,32,1,149814.54,1,1.0,0.0,31830.06,0
481,0.0,1.0,40,3,0.0,1,1.0,1.0,32319.93,0
850,0.0,1.0,32,4,156001.68,2,1.0,1.0,151677.31,0
509,1.0,0.0,29,0,107712.57,2,1.0,1.0,92898.17,0
797,0.0,0.0,29,1,0.0,2,1.0,1.0,132975.39,0
742,0.0,0.0,29,4,0.0,2,1.0,1.0,180066.59,0
634,2.0,1.0,52,1,0.0,2,1.0,1.0,176913.42,0
850,1.0,0.0,31,1,108822.4,1,1.0,1.0,132173.31,0
732,0.0,1.0,46,0,0.0,2,1.0,1.0,184350.78,0
490,2.0,1.0,31,3,145260.23,1,0.0,1.0,114066.77,0
644,0.0,1.0,40,8,93183.19,1,1.0,0.0,73882.49,0
675,0.0,1.0,28,9,0.0,1,1.0,0.0,134110.93,0
672,1.0,1.0,68,0,126061.51,2,1.0,1.0,184936.77,0
579,0.0,1.0,38,8,0.0,2,0.0,0.0,91763.67,0
739,0.0,0.0,36,0,0.0,2,0.0,0.0,133465.57,0
719,1.0,0.0,76,10,95052.29,1,1.0,0.0,176244.87,0
704,0.0,1.0,31,5,132084.66,3,1.0,1.0,54474.48,1
466,0.0,1.0,26,9,105522.06,1,1.0,0.0,10842.46,0
648,0.0,0.0,37,7,0.0,2,1.0,0.0,194238.92,0
755,0.0,1.0,30,4,123217.66,2,0.0,1.0,144183.1,0
699,1.0,0.0,41,1,200117.76,2,1.0,0.0,94142.35,0
662,2.0,1.0,33,3,0.0,2,0.0,1.0,68064.83,0
566,2.0,1.0,32,10,147511.26,1,1.0,1.0,159891.03,0
627,0.0,1.0,44,6,153548.12,1,0.0,0.0,35300.08,1
795,2.0,0.0,56,5,0.0,1,1.0,0.0,35418.69,1
552,2.0,0.0,34,4,0.0,2,1.0,0.0,140286.69,0
610,1.0,1.0,50,1,113957.01,2,1.0,0.0,196526.55,1
658,1.0,0.0,55,8,119327.93,1,0.0,1.0,119439.66,0
663,1.0,1.0,32,8,130627.66,1,1.0,0.0,47161.25,1
698,0.0,1.0,37,8,0.0,2,0.0,0.0,145004.39,0
765,1.0,1.0,34,5,86055.17,2,1.0,1.0,104220.5,0
556,0.0,1.0,26,4,0.0,1,1.0,0.0,195167.38,0
640,2.0,0.0,46,8,0.0,2,1.0,0.0,89043.19,0
714,1.0,1.0,28,7,77776.39,1,1.0,0.0,177737.07,0
706,0.0,1.0,18,2,176139.5,2,1.0,0.0,129654.22,0
664,0.0,1.0,57,1,0.0,2,1.0,1.0,56562.57,0
578,1.0,0.0,36,8,129745.1,1,1.0,1.0,143683.75,0
682,0.0,1.0,48,1,138778.15,1,0.0,1.0,168840.23,0
637,1.0,0.0,39,9,137843.8,1,1.0,1.0,117622.8,1
594,1.0,1.0,28,0,142574.71,2,1.0,0.0,129084.82,0
612,0.0,0.0,33,9,0.0,1,0.0,0.0,142797.5,1
705,1.0,0.0,56,2,143249.67,1,1.0,0.0,88428.41,1
784,2.0,1.0,38,10,122267.85,1,0.0,0.0,145759.93,0
671,0.0,1.0,27,5,0.0,2,0.0,0.0,120893.07,0
577,0.0,1.0,29,7,0.0,2,1.0,1.0,55473.15,0
773,1.0,1.0,51,8,116197.65,2,1.0,1.0,86701.4,0
573,0.0,1.0,35,9,0.0,2,1.0,0.0,11743.89,0
647,1.0,0.0,22,3,97975.82,2,0.0,1.0,62083.0,0
732,2.0,1.0,54,0,134249.7,1,0.0,1.0,13404.4,0
639,0.0,0.0,31,3,98360.03,1,0.0,0.0,20973.8,0
850,1.0,1.0,43,0,108508.82,3,1.0,0.0,184044.8,1
614,0.0,0.0,41,3,123475.04,1,1.0,1.0,179227.52,0
677,2.0,0.0,25,8,130866.19,1,1.0,0.0,42410.21,0
850,1.0,1.0,44,3,140393.65,2,0.0,1.0,186285.52,0
719,2.0,1.0,39,5,0.0,2,1.0,0.0,145759.7,0
454,0.0,1.0,34,4,0.0,2,1.0,0.0,198817.72,0
652,2.0,1.0,37,7,0.0,2,1.0,0.0,68789.93,0
591,0.0,0.0,56,9,128882.49,1,1.0,1.0,196241.94,1
581,0.0,1.0,71,4,0.0,2,1.0,1.0,197562.08,0
570,0.0,0.0,43,9,0.0,2,0.0,1.0,11417.26,0
663,0.0,0.0,42,5,124626.07,1,1.0,1.0,78004.5,0
717,0.0,0.0,59,4,0.0,2,1.0,1.0,170528.63,0
635,0.0,1.0,29,7,105405.97,1,1.0,1.0,149853.89,0
699,0.0,1.0,64,9,113109.52,1,1.0,0.0,27980.8,1
608,2.0,0.0,63,3,139529.93,2,1.0,1.0,175696.16,1
544,0.0,0.0,40,7,0.0,1,0.0,1.0,161076.92,0
737,0.0,1.0,45,10,0.0,2,1.0,0.0,1364.54,0
756,0.0,0.0,23,1,112568.31,1,1.0,1.0,113408.11,0
656,2.0,0.0,41,6,101179.23,2,1.0,1.0,35230.61,0
505,1.0,1.0,29,3,145541.56,2,1.0,1.0,58019.95,0
659,1.0,1.0,39,8,52106.33,2,1.0,1.0,107964.36,0
659,2.0,0.0,42,2,0.0,1,0.0,0.0,162734.31,1
546,1.0,0.0,58,3,106458.31,4,1.0,0.0,128881.87,1
603,0.0,1.0,35,6,128993.76,2,1.0,0.0,130483.56,0
703,0.0,0.0,41,6,109941.51,1,1.0,0.0,116267.28,0
581,2.0,0.0,44,7,189318.16,2,1.0,0.0,45026.23,1
