Marital_status,Application_mode,Application_order,Course,Daytimeevening_attendance,Previous_qualification,Previous_qualification_grade,Nationality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,__target__
4.0,8.0,1,10.0,1.0,9.0,120.0,14.0,24.0,10.0,1.0,42.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,24,0.0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,0
4.0,3.0,2,5.0,0.0,15.0,142.0,14.0,16.0,28.0,26.0,1.0,141.0,1.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,6,6,6,13.0,0,0,6,8,1,10.0,0,10.8,1.4,1.74,1
4.0,0.0,3,8.0,0.0,15.0,175.0,14.0,16.0,9.0,26.0,3.0,157.5,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,8,6,13.166666666666666,0,0,6,7,6,13.166666666666666,0,10.8,1.4,1.74,0
4.0,0.0,2,0.0,0.0,15.0,123.0,14.0,24.0,9.0,24.0,35.0,120.6,1.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,6,6,6,13.333333333333334,0,0,6,8,5,14.0,0,8.9,1.4,3.51,2
4.0,0.0,1,0.0,0.0,15.0,123.0,14.0,10.0,9.0,29.0,42.0,113.9,1.0,0.0,1.0,0.0,0.0,0.0,18,0.0,0,6,7,4,11.25,0,0,6,9,4,10.857142857142858,0,10.8,1.4,1.74,0
4.0,2.0,1,1.0,0.0,15.0,147.0,14.0,24.0,11.0,1.0,42.0,140.7,1.0,0.0,1.0,1.0,0.0,1.0,20,0.0,13,18,19,18,15.052631578947368,0,11,13,13,13,14.538461538461538,0,15.5,2.8,-4.06,2
4.0,0.0,6,3.0,0.0,15.0,136.0,14.0,24.0,10.0,18.0,28.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,6,6,12.666666666666666,0,0,6,6,6,12.0,0,7.6,2.6,0.32,2
4.0,5.0,2,13.0,0.0,15.0,118.0,14.0,8.0,9.0,18.0,28.0,110.0,0.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,6,8,6,11.428571428571429,0,0,6,11,5,11.2,0,10.8,1.4,1.74,2
3.0,0.0,1,9.0,0.0,15.0,137.0,14.0,9.0,11.0,29.0,42.0,124.4,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,5,6,4,11.25,0,0,5,10,3,11.714285714285714,0,10.8,1.4,1.74,1
4.0,3.0,1,3.0,0.0,15.0,127.0,14.0,8.0,11.0,18.0,35.0,121.8,1.0,0.0,1.0,1.0,0.0,0.0,18,0.0,0,6,12,4,13.5,0,0,6,14,3,10.666666666666666,0,10.8,1.4,1.74,1
4.0,14.0,1,6.0,0.0,15.0,120.0,14.0,24.0,9.0,29.0,42.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,25,0.0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,0
3.0,5.0,1,10.0,1.0,15.0,140.0,14.0,10.0,11.0,11.0,3.0,107.8,0.0,0.0,0.0,1.0,0.0,0.0,33,0.0,8,10,15,8,10.375,0,7,10,13,9,10.444444444444445,0,7.6,2.6,0.32,1
1.0,14.0,1,13.0,0.0,15.0,130.0,14.0,9.0,9.0,29.0,3.0,146.0,0.0,0.0,0.0,1.0,1.0,0.0,34,0.0,0,6,8,5,12.6,0,0,6,11,4,11.25,0,12.4,0.5,1.79,2
4.0,0.0,1,6.0,0.0,15.0,133.0,14.0,8.0,9.0,18.0,16.0,120.4,1.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,5,9,4,12.0,1,0,5,6,5,13.4,0,9.4,-0.8,-3.12,2
3.0,5.0,1,14.0,1.0,15.0,130.0,14.0,28.0,33.0,27.0,39.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,45,0.0,10,12,12,9,12.444444444444445,3,4,7,8,6,12.0,0,9.4,-0.8,-3.12,0
4.0,0.0,1,8.0,0.0,15.0,128.0,14.0,24.0,10.0,1.0,1.0,124.5,0.0,0.0,0.0,1.0,1.0,1.0,19,0.0,0,6,10,4,14.0,0,0,6,9,6,12.333333333333334,0,9.4,-0.8,-3.12,2
4.0,0.0,1,3.0,0.0,15.0,145.0,14.0,8.0,11.0,18.0,28.0,142.2,0.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,9,4,12.5,0,0,6,9,5,12.5,0,9.4,-0.8,-3.12,1
4.0,0.0,2,9.0,0.0,15.0,120.0,14.0,24.0,11.0,1.0,42.0,113.4,1.0,0.0,0.0,1.0,1.0,1.0,19,0.0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,0
4.0,3.0,1,13.0,0.0,15.0,132.0,14.0,24.0,10.0,1.0,42.0,127.1,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,6,7,6,12.857142857142858,0,0,6,7,6,13.666666666666666,0,13.9,-0.3,0.79,2
4.0,14.0,1,1.0,0.0,15.0,133.1,14.0,9.0,11.0,29.0,35.0,110.0,1.0,0.0,0.0,1.0,1.0,0.0,31,0.0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,0
4.0,0.0,1,13.0,0.0,15.0,133.1,14.0,8.0,11.0,18.0,28.0,108.0,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,0,6,8,6,12.125,0,0,6,7,6,14.428571428571429,0,16.2,0.3,-0.92,2
4.0,0.0,1,11.0,0.0,15.0,125.0,14.0,24.0,28.0,1.0,1.0,119.8,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,8,8,8,12.82875,0,0,8,8,8,12.82875,0,9.4,-0.8,-3.12,2
4.0,13.0,1,16.0,0.0,15.0,134.0,14.0,10.0,11.0,18.0,28.0,134.0,1.0,0.0,0.0,1.0,0.0,0.0,22,0.0,2,5,7,5,14.2,0,0,5,10,5,12.2,0,12.7,3.7,-1.7,2
4.0,17.0,1,11.0,0.0,15.0,157.0,14.0,16.0,20.0,11.0,17.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,7,8,7,13.55,0,0,8,8,8,14.1875,0,13.9,-0.3,0.79,2
4.0,14.0,1,10.0,1.0,15.0,100.0,14.0,10.0,11.0,29.0,8.0,153.5,0.0,0.0,1.0,0.0,1.0,0.0,31,0.0,0,5,9,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,0
4.0,0.0,4,11.0,0.0,15.0,137.0,14.0,10.0,11.0,29.0,42.0,127.5,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,8,8,8,13.045,0,0,8,8,8,13.045,0,9.4,-0.8,-3.12,2
4.0,0.0,3,15.0,0.0,15.0,123.0,14.0,24.0,28.0,1.0,17.0,123.4,1.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,6,8,6,12.333333333333334,0,0,6,6,6,13.666666666666666,0,11.1,0.6,2.02,2
3.0,0.0,1,11.0,0.0,15.0,156.0,14.0,24.0,28.0,29.0,3.0,135.5,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,8,8,7,13.9,0,0,8,8,7,13.9,0,12.7,3.7,-1.7,2
4.0,8.0,1,10.0,1.0,9.0,120.0,14.0,19.0,20.0,11.0,17.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,27,0.0,0,5,5,5,15.2,0,0,5,6,5,14.0,0,11.1,0.6,2.02,1
4.0,3.0,1,3.0,0.0,15.0,128.0,14.0,8.0,9.0,29.0,35.0,128.4,1.0,0.0,0.0,1.0,0.0,1.0,20,0.0,0,6,10,5,13.2,0,0,6,12,5,12.833333333333334,0,9.4,-0.8,-3.12,1
3.0,17.0,1,10.0,1.0,6.0,123.0,14.0,10.0,11.0,29.0,42.0,123.0,0.0,0.0,0.0,1.0,1.0,0.0,37,0.0,0,5,10,5,15.8,0,0,5,5,5,17.6,0,9.4,-0.8,-3.12,1
4.0,0.0,2,11.0,0.0,15.0,140.0,14.0,8.0,11.0,18.0,8.0,124.3,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,7,9,7,13.3125,0,0,8,8,8,15.6375,0,13.9,-0.3,0.79,2
4.0,3.0,2,12.0,0.0,15.0,133.1,14.0,10.0,11.0,11.0,3.0,108.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0,7,8,7,12.457142857142856,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,2
4.0,4.0,2,3.0,0.0,15.0,168.0,14.0,24.0,10.0,11.0,42.0,126.8,1.0,0.0,0.0,1.0,1.0,0.0,18,0.0,0,6,7,5,12.6,0,0,6,6,6,13.0,0,10.8,1.4,1.74,1
4.0,0.0,6,11.0,0.0,15.0,145.0,14.0,9.0,11.0,29.0,42.0,132.3,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,8,8,7,14.06,0,0,8,8,7,14.06,0,10.8,1.4,1.74,1
4.0,14.0,1,9.0,0.0,5.0,133.1,14.0,16.0,28.0,11.0,28.0,153.2,1.0,0.0,1.0,1.0,0.0,0.0,24,0.0,0,5,8,5,10.2,0,0,5,6,5,12.2,0,12.4,0.5,1.79,2
4.0,0.0,3,11.0,0.0,15.0,106.0,14.0,9.0,11.0,29.0,35.0,109.5,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,7,8,7,13.025,0,0,8,9,8,13.811111111111112,0,13.9,-0.3,0.79,2
4.0,14.0,1,1.0,0.0,15.0,130.0,14.0,9.0,10.0,29.0,32.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,26,0.0,6,12,13,6,13.0,0,4,12,14,11,13.833333333333334,0,15.5,2.8,-4.06,2
4.0,5.0,1,11.0,0.0,15.0,127.0,14.0,9.0,10.0,1.0,35.0,121.1,0.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,7,11,5,12.16,0,0,7,7,2,13.4,0,16.2,0.3,-0.92,1
4.0,3.0,2,5.0,0.0,15.0,121.0,14.0,24.0,10.0,17.0,27.0,111.9,1.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,6,9,5,12.0,0,0,6,10,4,11.2,0,8.9,1.4,3.51,2
4.0,4.0,4,9.0,0.0,15.0,130.0,14.0,10.0,11.0,29.0,42.0,119.9,1.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,0
4.0,0.0,1,16.0,0.0,15.0,142.0,14.0,24.0,28.0,29.0,42.0,127.7,1.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,5,9,5,12.6,1,0,5,8,4,12.0,0,12.7,3.7,-1.7,2
4.0,0.0,1,15.0,0.0,15.0,121.0,14.0,24.0,28.0,18.0,1.0,111.9,1.0,0.0,0.0,0.0,1.0,0.0,20,0.0,0,6,14,2,10.5,0,0,6,16,0,0.0,0,10.8,1.4,1.74,0
4.0,3.0,2,11.0,0.0,15.0,132.0,14.0,9.0,11.0,11.0,28.0,125.4,1.0,0.0,0.0,0.0,0.0,1.0,20,0.0,0,7,7,7,13.462857142857144,0,0,8,10,7,13.164285714285716,0,11.1,0.6,2.02,1
4.0,5.0,1,8.0,0.0,15.0,129.0,14.0,24.0,28.0,1.0,16.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0,6,7,6,12.0,0,0,6,6,6,12.0,0,10.8,1.4,1.74,0
4.0,0.0,3,11.0,0.0,15.0,113.0,14.0,16.0,28.0,13.0,15.0,107.8,1.0,0.0,0.0,1.0,0.0,1.0,20,0.0,0,7,10,5,14.46,0,0,7,8,6,13.55,0,12.4,0.5,1.79,1
4.0,4.0,1,11.0,0.0,15.0,143.0,14.0,8.0,11.0,1.0,42.0,116.5,1.0,0.0,0.0,1.0,0.0,1.0,20,0.0,0,7,10,7,12.625,0,0,8,8,8,13.0625,0,15.5,2.8,-4.06,2
4.0,14.0,1,15.0,0.0,13.0,133.1,14.0,10.0,11.0,18.0,35.0,119.3,1.0,0.0,0.0,1.0,1.0,0.0,25,0.0,0,6,7,6,11.166666666666666,0,0,6,11,4,11.8,0,9.4,-0.8,-3.12,1
4.0,0.0,1,9.0,0.0,15.0,130.0,14.0,10.0,11.0,29.0,42.0,118.8,0.0,0.0,1.0,1.0,1.0,1.0,22,0.0,0,5,8,5,10.666666666666666,0,0,5,11,2,11.0,0,15.5,2.8,-4.06,1
4.0,0.0,1,14.0,1.0,15.0,133.0,14.0,8.0,9.0,18.0,37.0,135.5,0.0,0.0,0.0,1.0,0.0,0.0,34,0.0,0,6,7,6,12.333333333333334,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,2
4.0,6.0,1,11.0,0.0,15.0,127.0,14.0,9.0,28.0,18.0,42.0,150.0,0.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,7,9,5,13.85,0,0,8,9,7,12.19285714285714,0,11.1,0.6,2.02,2
4.0,0.0,1,13.0,0.0,15.0,132.0,14.0,10.0,11.0,29.0,28.0,135.9,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,11,5,12.4,0,0,6,7,6,13.0,0,9.4,-0.8,-3.12,2
3.0,14.0,1,10.0,1.0,15.0,121.0,14.0,10.0,10.0,29.0,42.0,141.4,0.0,0.0,1.0,0.0,1.0,0.0,29,0.0,0,5,7,4,11.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,0
4.0,0.0,2,0.0,0.0,15.0,117.0,14.0,16.0,28.0,11.0,28.0,110.7,1.0,0.0,0.0,1.0,1.0,0.0,20,0.0,0,6,10,5,14.0,0,0,6,10,6,12.0,0,11.1,0.6,2.02,1
4.0,4.0,5,16.0,0.0,15.0,121.0,14.0,17.0,20.0,26.0,17.0,111.9,1.0,0.0,0.0,1.0,0.0,0.0,21,0.0,0,5,12,0,0.0,3,0,5,5,0,0.0,0,12.7,3.7,-1.7,0
4.0,0.0,2,15.0,0.0,15.0,121.0,14.0,10.0,11.0,29.0,42.0,124.2,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,8,6,10.571428571428571,0,0,6,9,5,11.4,0,16.2,0.3,-0.92,2
4.0,16.0,1,6.0,0.0,16.0,140.0,14.0,20.0,24.0,26.0,3.0,140.0,1.0,0.0,0.0,1.0,1.0,0.0,20,0.0,1,5,8,2,11.5,0,1,5,13,2,11.5,0,12.7,3.7,-1.7,0
4.0,0.0,1,9.0,0.0,15.0,126.0,14.0,9.0,10.0,29.0,42.0,115.2,0.0,0.0,1.0,1.0,0.0,0.0,19,0.0,0,5,13,1,10.0,0,0,5,8,2,10.0,0,12.4,0.5,1.79,1
4.0,16.0,1,2.0,0.0,16.0,140.0,14.0,16.0,20.0,26.0,37.0,140.0,0.0,0.0,1.0,1.0,1.0,0.0,20,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,2
3.0,5.0,1,10.0,1.0,15.0,130.0,14.0,10.0,11.0,29.0,42.0,128.2,0.0,0.0,0.0,1.0,0.0,0.0,34,0.0,3,8,9,3,11.0,0,2,7,7,2,10.0,0,9.4,-0.8,-3.12,0
4.0,4.0,4,8.0,0.0,15.0,114.0,14.0,24.0,28.0,29.0,42.0,111.6,1.0,0.0,0.0,1.0,0.0,1.0,21,0.0,0,6,6,6,12.5,0,0,6,6,6,11.5,0,11.1,0.6,2.02,2
4.0,0.0,3,8.0,0.0,15.0,121.0,14.0,9.0,9.0,29.0,35.0,113.0,1.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,6,6,6,13.833333333333334,0,0,6,6,6,13.666666666666666,0,11.1,0.6,2.02,2
4.0,9.0,1,0.0,0.0,15.0,133.1,1.0,24.0,28.0,29.0,28.0,128.2,0.0,0.0,1.0,0.0,1.0,0.0,18,1.0,0,6,6,4,11.25,0,0,6,7,3,12.333333333333334,0,8.9,1.4,3.51,0
4.0,5.0,1,8.0,0.0,15.0,121.0,14.0,24.0,20.0,29.0,17.0,123.8,0.0,0.0,0.0,0.0,1.0,0.0,22,0.0,0,4,4,0,0.0,4,0,5,8,3,12.0,0,10.8,1.4,1.74,0
4.0,0.0,1,13.0,0.0,15.0,154.0,14.0,24.0,20.0,1.0,37.0,164.9,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,6,6,14.0,0,0,6,6,6,13.166666666666666,0,10.8,1.4,1.74,2
4.0,3.0,1,13.0,0.0,15.0,125.0,14.0,24.0,9.0,29.0,35.0,119.8,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0
0.0,17.0,1,9.0,0.0,15.0,133.1,14.0,10.0,9.0,24.0,17.0,123.0,1.0,0.0,0.0,1.0,1.0,0.0,33,0.0,0,5,5,1,10.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
4.0,14.0,1,14.0,1.0,15.0,133.1,14.0,10.0,11.0,29.0,42.0,112.5,0.0,0.0,0.0,1.0,0.0,1.0,30,0.0,0,7,7,6,14.666666666666666,1,0,6,7,6,14.333333333333334,0,10.8,1.4,1.74,2
4.0,5.0,1,10.0,1.0,15.0,130.0,14.0,10.0,19.0,29.0,1.0,126.5,1.0,0.0,0.0,0.0,1.0,0.0,23,0.0,10,15,24,12,11.0,0,10,14,21,11,11.363636363636363,1,7.6,2.6,0.32,0
4.0,0.0,2,11.0,0.0,15.0,149.0,14.0,9.0,9.0,29.0,42.0,126.5,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,8,8,7,12.914285714285713,0,0,8,8,7,12.914285714285713,0,12.7,3.7,-1.7,2
3.0,14.0,1,13.0,0.0,5.0,133.1,14.0,10.0,11.0,29.0,1.0,103.5,0.0,0.0,0.0,1.0,1.0,0.0,42,0.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0
4.0,5.0,1,14.0,1.0,13.0,133.1,14.0,10.0,28.0,29.0,3.0,112.5,0.0,0.0,0.0,1.0,1.0,0.0,50,0.0,6,13,13,6,11.333333333333334,0,2,11,11,2,13.5,0,16.2,0.3,-0.92,0
4.0,16.0,1,2.0,0.0,16.0,160.0,14.0,9.0,9.0,29.0,42.0,160.0,1.0,0.0,1.0,1.0,1.0,1.0,21,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,0
4.0,14.0,1,1.0,0.0,15.0,140.0,14.0,16.0,28.0,18.0,42.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,27,0.0,0,6,6,6,14.166666666666666,0,0,6,7,6,13.833333333333334,0,11.1,0.6,2.02,2
3.0,14.0,1,11.0,0.0,15.0,133.1,14.0,10.0,11.0,29.0,42.0,109.0,1.0,0.0,0.0,1.0,0.0,0.0,39,0.0,0,7,8,5,12.16,0,0,7,8,5,12.16,0,7.6,2.6,0.32,1
4.0,0.0,1,11.0,0.0,15.0,151.0,14.0,24.0,28.0,1.0,17.0,132.3,0.0,0.0,0.0,1.0,1.0,0.0,19,0.0,0,8,9,7,12.828571428571427,0,0,8,9,7,12.828571428571427,0,12.7,3.7,-1.7,2
4.0,14.0,1,1.0,0.0,15.0,133.1,14.0,10.0,11.0,1.0,35.0,130.0,0.0,0.0,1.0,0.0,1.0,0.0,32,0.0,0,6,8,3,13.0,0,4,10,14,6,11.428571428571429,0,16.2,0.3,-0.92,0
4.0,16.0,1,7.0,0.0,16.0,130.0,14.0,9.0,20.0,11.0,1.0,130.0,0.0,0.0,1.0,0.0,1.0,0.0,23,0.0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,0
4.0,0.0,3,11.0,0.0,15.0,145.0,14.0,9.0,9.0,29.0,35.0,136.3,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,8,8,7,13.971428571428572,0,0,8,8,7,13.971428571428572,0,12.7,3.7,-1.7,2
4.0,14.0,2,9.0,0.0,15.0,143.0,14.0,9.0,21.0,1.0,32.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,24,0.0,0,5,8,3,10.666666666666666,1,0,5,5,1,14.0,0,9.4,-0.8,-3.12,0
4.0,16.0,1,16.0,0.0,16.0,140.0,14.0,8.0,11.0,1.0,3.0,140.0,0.0,0.0,1.0,0.0,0.0,0.0,20,0.0,1,6,13,4,13.0,0,1,6,11,5,12.0,0,16.2,0.3,-0.92,0
4.0,3.0,1,14.0,1.0,15.0,132.0,14.0,10.0,10.0,18.0,28.0,121.2,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,6,8,5,12.2,0,0,6,10,5,12.8,0,10.8,1.4,1.74,2
4.0,3.0,1,16.0,0.0,15.0,120.0,14.0,9.0,9.0,1.0,16.0,122.5,0.0,0.0,0.0,0.0,1.0,0.0,19,0.0,0,6,11,5,13.6,0,0,6,11,5,13.666666666666666,0,11.1,0.6,2.02,1
1.0,8.0,1,9.0,0.0,9.0,110.0,14.0,10.0,11.0,29.0,42.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,23,0.0,10,15,15,13,10.923076923076923,0,5,10,10,7,11.142857142857142,0,15.5,2.8,-4.06,2
4.0,14.0,1,10.0,1.0,15.0,130.0,14.0,16.0,28.0,11.0,17.0,120.5,0.0,0.0,0.0,1.0,1.0,0.0,28,0.0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0
4.0,0.0,1,2.0,0.0,15.0,156.0,14.0,9.0,9.0,29.0,32.0,153.6,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,2
3.0,14.0,2,9.0,0.0,15.0,130.0,14.0,9.0,11.0,1.0,35.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,34,0.0,0,5,10,3,11.666666666666666,1,0,5,7,4,12.75,0,9.4,-0.8,-3.12,2
4.0,3.0,3,11.0,0.0,15.0,145.0,14.0,22.0,28.0,1.0,3.0,139.8,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,7,7,7,13.685714285714283,0,0,8,8,8,15.3875,0,13.9,-0.3,0.79,2
4.0,0.0,1,16.0,0.0,15.0,147.0,14.0,10.0,10.0,29.0,28.0,133.7,1.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,5,10,2,13.5,0,0,5,11,5,11.4,1,10.8,1.4,1.74,1
4.0,6.0,1,9.0,0.0,15.0,160.0,14.0,24.0,11.0,29.0,3.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,53,0.0,14,15,15,15,11.8,0,12,13,13,12,11.666666666666666,1,8.9,1.4,3.51,1
4.0,0.0,1,13.0,0.0,15.0,133.0,14.0,28.0,11.0,1.0,42.0,134.4,1.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,6,6,12.166666666666666,0,0,6,9,6,13.666666666666666,0,9.4,-0.8,-3.12,2
3.0,0.0,1,10.0,1.0,15.0,150.0,14.0,10.0,11.0,29.0,42.0,131.8,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0,5,6,4,12.25,0,0,5,6,5,10.166666666666666,0,10.8,1.4,1.74,0
4.0,3.0,6,0.0,0.0,15.0,120.0,14.0,24.0,0.0,1.0,28.0,113.7,1.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,5,7,4,11.4,0,0,5,5,4,11.25,0,9.4,-0.8,-3.12,2
4.0,0.0,1,16.0,0.0,15.0,130.0,14.0,10.0,5.0,16.0,26.0,122.6,0.0,0.0,0.0,1.0,0.0,0.0,18,0.0,0,5,5,5,13.0,0,0,5,5,5,12.4,0,7.6,2.6,0.32,2
4.0,4.0,4,3.0,0.0,15.0,118.0,14.0,9.0,11.0,29.0,8.0,111.4,1.0,0.0,1.0,0.0,0.0,0.0,20,0.0,0,7,9,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,0
4.0,4.0,1,2.0,0.0,15.0,121.0,14.0,24.0,28.0,1.0,17.0,116.8,1.0,0.0,0.0,1.0,0.0,0.0,23,0.0,15,17,18,17,11.5,0,16,17,17,17,12.176470588235292,0,12.4,0.5,1.79,2
0.0,14.0,1,6.0,0.0,5.0,133.1,14.0,10.0,9.0,29.0,1.0,100.9,0.0,0.0,0.0,1.0,1.0,0.0,48,0.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0
4.0,3.0,1,13.0,0.0,15.0,145.0,14.0,8.0,9.0,29.0,35.0,145.0,0.0,0.0,0.0,1.0,0.0,1.0,19,0.0,0,6,7,6,12.833333333333334,0,0,6,6,6,13.166666666666666,0,12.4,0.5,1.79,2
3.0,3.0,5,7.0,0.0,15.0,126.0,14.0,10.0,9.0,1.0,1.0,122.9,1.0,0.0,0.0,1.0,1.0,0.0,21,0.0,0,5,10,4,13.2,0,0,5,7,4,14.25,2,7.6,2.6,0.32,1
4.0,0.0,3,8.0,0.0,15.0,149.0,14.0,24.0,20.0,27.0,39.0,148.7,0.0,0.0,0.0,0.0,1.0,0.0,20,0.0,0,4,4,0,0.0,0,0,4,8,0,0.0,0,10.8,1.4,1.74,0
4.0,14.0,1,6.0,0.0,3.0,133.1,14.0,28.0,12.0,27.0,26.0,107.5,0.0,0.0,0.0,1.0,1.0,0.0,29,0.0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
4.0,8.0,1,11.0,0.0,9.0,170.0,14.0,24.0,28.0,29.0,1.0,170.0,0.0,0.0,0.0,1.0,0.0,0.0,24,0.0,4,7,7,7,16.885714285714283,0,3,8,9,8,15.744444444444444,0,16.2,0.3,-0.92,2
3.0,14.0,1,11.0,0.0,15.0,133.1,14.0,9.0,11.0,4.0,8.0,120.0,0.0,0.0,0.0,1.0,0.0,1.0,32,0.0,0,8,9,7,12.757142857142856,0,0,8,9,7,12.757142857142856,0,12.7,3.7,-1.7,2
4.0,0.0,1,13.0,0.0,15.0,142.0,14.0,28.0,9.0,1.0,35.0,127.3,0.0,0.0,0.0,1.0,0.0,1.0,18,0.0,0,6,12,4,11.0,0,0,6,9,6,11.5,0,9.4,-0.8,-3.12,2
4.0,0.0,6,11.0,0.0,15.0,141.0,14.0,15.0,28.0,1.0,1.0,136.3,1.0,0.0,0.0,1.0,0.0,0.0,19,0.0,0,8,8,7,14.1,0,0,8,8,7,14.1,0,10.8,1.4,1.74,2
4.0,0.0,2,13.0,0.0,15.0,133.1,14.0,9.0,10.0,29.0,42.0,106.0,1.0,0.0,0.0,1.0,0.0,1.0,20,0.0,0,6,7,6,12.571428571428571,0,0,6,7,6,13.285714285714286,0,12.4,0.5,1.79,2
4.0,14.0,1,10.0,1.0,5.0,133.1,14.0,8.0,10.0,29.0,3.0,142.7,0.0,0.0,1.0,1.0,1.0,1.0,34,0.0,0,5,11,5,14.714285714285714,0,0,5,14,5,14.375,5,16.2,0.3,-0.92,2
4.0,4.0,1,11.0,0.0,15.0,128.0,14.0,9.0,28.0,29.0,1.0,125.8,0.0,0.0,0.0,1.0,0.0,1.0,20,0.0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,1
