age,job,marital,education,default,balance,housing,loan,contact,campaign,pdays,previous,poutcome,__target__
49,0.0,2.0,1.0,0.0,-412,1.0,0.0,0.0,1,-1,0,3.0,0
46,1.0,1.0,0.0,0.0,327,0.0,1.0,0.0,4,-1,0,3.0,0
35,4.0,1.0,2.0,0.0,358,0.0,0.0,2.0,1,-1,0,3.0,0
36,1.0,1.0,1.0,0.0,89,1.0,0.0,0.0,6,366,2,0.0,0
23,7.0,1.0,1.0,0.0,2673,1.0,0.0,2.0,2,-1,0,3.0,0
30,0.0,2.0,1.0,0.0,213,0.0,0.0,0.0,1,-1,0,3.0,0
49,4.0,1.0,2.0,0.0,78,1.0,0.0,0.0,3,-1,0,3.0,0
52,4.0,0.0,2.0,0.0,147,0.0,0.0,0.0,4,-1,0,3.0,0
54,9.0,1.0,2.0,1.0,337,1.0,0.0,2.0,2,-1,0,3.0,0
33,4.0,1.0,2.0,0.0,188,1.0,0.0,2.0,1,-1,0,3.0,0
27,9.0,2.0,1.0,0.0,1693,1.0,0.0,2.0,2,-1,0,3.0,0
52,5.0,2.0,1.0,0.0,316,0.0,0.0,0.0,3,-1,0,3.0,0
50,7.0,1.0,1.0,0.0,992,1.0,0.0,2.0,1,-1,0,3.0,0
45,1.0,0.0,0.0,0.0,2702,0.0,0.0,0.0,1,-1,0,3.0,0
34,4.0,1.0,2.0,0.0,5195,0.0,0.0,0.0,3,-1,0,3.0,0
35,9.0,2.0,1.0,0.0,176,0.0,0.0,0.0,2,-1,0,3.0,0
34,1.0,1.0,1.0,0.0,649,1.0,0.0,0.0,1,363,1,1.0,0
31,10.0,2.0,1.0,0.0,-186,1.0,0.0,2.0,3,-1,0,3.0,0
28,4.0,2.0,1.0,0.0,1633,0.0,0.0,0.0,1,95,1,2.0,0
28,4.0,2.0,2.0,0.0,502,0.0,0.0,0.0,2,-1,0,3.0,1
48,0.0,0.0,1.0,0.0,0,1.0,1.0,0.0,1,-1,0,3.0,0
53,1.0,1.0,1.0,0.0,913,1.0,0.0,0.0,1,288,1,0.0,0
58,4.0,0.0,1.0,0.0,3161,0.0,0.0,1.0,2,-1,0,3.0,1
37,0.0,1.0,2.0,0.0,103,1.0,1.0,0.0,3,-1,0,3.0,0
30,4.0,1.0,2.0,0.0,877,0.0,0.0,0.0,1,83,5,0.0,0
60,5.0,1.0,1.0,0.0,2077,1.0,0.0,2.0,1,-1,0,3.0,0
51,4.0,1.0,2.0,0.0,285,0.0,0.0,0.0,2,-1,0,3.0,0
53,7.0,1.0,1.0,0.0,1194,0.0,0.0,1.0,4,-1,0,3.0,0
33,7.0,1.0,1.0,0.0,312,1.0,1.0,0.0,8,-1,0,3.0,0
26,1.0,1.0,1.0,0.0,2005,1.0,0.0,2.0,3,-1,0,3.0,0
62,5.0,1.0,3.0,0.0,800,0.0,0.0,0.0,1,-1,0,3.0,1
47,0.0,1.0,2.0,0.0,97,1.0,0.0,0.0,3,-1,0,3.0,0
48,1.0,1.0,1.0,0.0,729,1.0,0.0,1.0,1,-1,0,3.0,0
54,1.0,1.0,0.0,0.0,433,1.0,0.0,0.0,5,-1,0,3.0,0
73,4.0,1.0,1.0,0.0,683,0.0,0.0,1.0,1,-1,0,3.0,0
40,1.0,1.0,0.0,0.0,2562,1.0,0.0,2.0,4,-1,0,3.0,0
32,4.0,1.0,2.0,0.0,4945,0.0,0.0,0.0,1,119,2,1.0,1
44,1.0,1.0,1.0,0.0,-674,1.0,0.0,2.0,1,-1,0,3.0,0
33,6.0,1.0,2.0,0.0,1278,0.0,0.0,0.0,1,-1,0,3.0,1
32,1.0,1.0,1.0,0.0,501,1.0,1.0,2.0,5,-1,0,3.0,0
38,6.0,1.0,1.0,0.0,30,0.0,0.0,2.0,1,-1,0,3.0,0
49,1.0,1.0,0.0,0.0,-165,1.0,0.0,0.0,4,-1,0,3.0,0
44,2.0,0.0,1.0,0.0,456,0.0,0.0,2.0,3,-1,0,3.0,0
47,4.0,0.0,3.0,0.0,184,1.0,0.0,0.0,1,-1,0,3.0,0
40,3.0,1.0,0.0,0.0,4904,1.0,0.0,0.0,1,356,1,0.0,0
29,0.0,1.0,2.0,0.0,238,0.0,0.0,0.0,1,78,3,2.0,0
46,7.0,1.0,1.0,1.0,130,0.0,0.0,0.0,2,-1,0,3.0,0
50,0.0,1.0,1.0,0.0,167,0.0,1.0,0.0,1,133,1,0.0,0
35,1.0,2.0,1.0,0.0,41,1.0,0.0,0.0,5,-1,0,3.0,0
30,4.0,2.0,2.0,0.0,1269,0.0,0.0,0.0,2,-1,0,3.0,0
34,1.0,1.0,2.0,0.0,17672,0.0,0.0,0.0,1,-1,0,3.0,0
30,6.0,1.0,0.0,0.0,674,1.0,0.0,0.0,2,-1,0,3.0,0
46,9.0,1.0,1.0,1.0,4,0.0,1.0,0.0,1,-1,0,3.0,0
58,9.0,2.0,2.0,0.0,388,0.0,0.0,0.0,1,-1,0,3.0,0
31,7.0,1.0,1.0,0.0,395,0.0,0.0,0.0,3,-1,0,3.0,0
36,0.0,1.0,1.0,0.0,419,1.0,0.0,1.0,5,-1,0,3.0,0
47,1.0,2.0,3.0,0.0,2443,0.0,0.0,2.0,1,-1,0,3.0,0
40,7.0,1.0,0.0,0.0,2469,0.0,1.0,2.0,2,-1,0,3.0,0
47,4.0,1.0,1.0,0.0,894,1.0,0.0,0.0,1,-1,0,3.0,0
32,0.0,2.0,1.0,0.0,116,0.0,1.0,0.0,2,-1,0,3.0,0
32,8.0,2.0,3.0,0.0,0,0.0,0.0,2.0,1,-1,0,3.0,0
28,1.0,1.0,1.0,0.0,214,1.0,1.0,0.0,3,-1,0,3.0,0
52,9.0,1.0,1.0,0.0,1781,1.0,0.0,2.0,2,-1,0,3.0,0
33,7.0,2.0,1.0,0.0,91,0.0,1.0,2.0,3,-1,0,3.0,0
30,4.0,0.0,2.0,0.0,106,1.0,0.0,0.0,1,-1,0,3.0,0
53,0.0,1.0,1.0,0.0,1739,1.0,0.0,2.0,3,-1,0,3.0,0
27,7.0,1.0,1.0,0.0,271,1.0,0.0,2.0,2,-1,0,3.0,0
57,3.0,1.0,3.0,0.0,0,0.0,0.0,0.0,1,-1,0,3.0,0
31,1.0,1.0,1.0,0.0,1981,1.0,0.0,0.0,2,-1,0,3.0,0
49,4.0,1.0,1.0,0.0,48,0.0,0.0,0.0,4,-1,0,3.0,0
48,2.0,1.0,2.0,0.0,0,0.0,1.0,0.0,9,-1,0,3.0,0
34,0.0,2.0,1.0,0.0,1504,1.0,0.0,2.0,3,-1,0,3.0,0
57,0.0,1.0,2.0,0.0,9311,0.0,0.0,2.0,3,-1,0,3.0,0
48,7.0,1.0,1.0,0.0,533,0.0,0.0,2.0,1,-1,0,3.0,0
54,4.0,0.0,2.0,0.0,0,0.0,0.0,0.0,6,-1,0,3.0,0
48,3.0,1.0,0.0,0.0,380,1.0,0.0,0.0,5,-1,0,3.0,0
37,0.0,1.0,1.0,0.0,0,1.0,0.0,0.0,1,-1,0,3.0,0
43,1.0,1.0,1.0,0.0,511,1.0,0.0,0.0,7,-1,0,3.0,0
40,4.0,1.0,2.0,0.0,-117,1.0,0.0,0.0,2,-1,0,3.0,0
31,1.0,1.0,1.0,0.0,2,1.0,0.0,2.0,2,-1,0,3.0,1
52,9.0,1.0,1.0,0.0,196,1.0,1.0,0.0,2,99,1,2.0,0
38,7.0,2.0,2.0,0.0,5265,0.0,0.0,0.0,1,-1,0,3.0,0
48,0.0,2.0,0.0,0.0,1078,0.0,0.0,2.0,1,-1,0,3.0,0
34,9.0,2.0,1.0,0.0,0,0.0,0.0,0.0,4,-1,0,3.0,0
30,9.0,1.0,1.0,0.0,1534,1.0,1.0,2.0,1,-1,0,3.0,0
33,8.0,2.0,2.0,0.0,882,1.0,0.0,0.0,1,-1,0,3.0,0
31,4.0,2.0,2.0,0.0,44128,0.0,0.0,0.0,1,-1,0,3.0,0
42,2.0,1.0,0.0,0.0,149,0.0,0.0,0.0,2,-1,0,3.0,0
30,1.0,1.0,1.0,0.0,322,1.0,0.0,0.0,2,326,1,1.0,0
28,9.0,1.0,1.0,0.0,169,1.0,0.0,0.0,2,-1,0,3.0,0
28,8.0,2.0,1.0,0.0,891,0.0,0.0,1.0,6,-1,0,3.0,0
34,1.0,1.0,3.0,0.0,391,1.0,1.0,2.0,2,-1,0,3.0,0
51,1.0,1.0,0.0,0.0,593,1.0,0.0,2.0,2,-1,0,3.0,0
25,8.0,2.0,1.0,0.0,722,1.0,0.0,2.0,1,-1,0,3.0,0
59,5.0,0.0,0.0,0.0,681,0.0,1.0,2.0,7,-1,0,3.0,0
32,4.0,1.0,2.0,0.0,6059,1.0,0.0,0.0,2,-1,0,3.0,0
37,9.0,2.0,2.0,0.0,6889,1.0,0.0,0.0,1,-1,0,3.0,0
58,9.0,1.0,1.0,0.0,0,1.0,0.0,0.0,1,205,1,0.0,0
33,1.0,1.0,0.0,0.0,1050,1.0,0.0,2.0,4,-1,0,3.0,0
36,9.0,1.0,1.0,0.0,5902,1.0,0.0,2.0,4,-1,0,3.0,0
40,9.0,0.0,1.0,0.0,5674,1.0,0.0,0.0,1,-1,0,3.0,0
60,5.0,1.0,0.0,0.0,-382,1.0,0.0,2.0,2,-1,0,3.0,0
47,1.0,1.0,0.0,0.0,-169,1.0,1.0,0.0,2,310,1,0.0,0
26,9.0,2.0,1.0,0.0,430,0.0,0.0,0.0,2,-1,0,3.0,0
29,10.0,2.0,1.0,0.0,486,0.0,0.0,1.0,1,106,1,0.0,0
40,0.0,2.0,1.0,0.0,664,0.0,0.0,0.0,2,121,2,2.0,0
55,7.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1,-1,0,3.0,0
63,5.0,1.0,1.0,0.0,1486,0.0,0.0,0.0,5,316,3,1.0,0
54,0.0,0.0,2.0,0.0,122,0.0,0.0,0.0,1,547,1,0.0,0
32,7.0,2.0,1.0,0.0,0,0.0,0.0,0.0,1,-1,0,3.0,0
38,1.0,1.0,1.0,0.0,1391,1.0,0.0,1.0,2,-1,0,3.0,0
35,2.0,1.0,1.0,0.0,2971,0.0,0.0,0.0,2,-1,0,3.0,0
37,4.0,2.0,1.0,0.0,8311,1.0,0.0,0.0,2,-1,0,3.0,0
42,1.0,2.0,1.0,0.0,24,0.0,0.0,2.0,1,-1,0,3.0,0
39,7.0,1.0,1.0,0.0,1116,1.0,0.0,0.0,2,-1,0,3.0,0
35,4.0,1.0,2.0,0.0,109,0.0,1.0,0.0,2,-1,0,3.0,0
50,7.0,2.0,0.0,0.0,148,1.0,0.0,2.0,2,-1,0,3.0,0
33,7.0,0.0,1.0,0.0,-297,1.0,0.0,2.0,2,-1,0,3.0,0
48,4.0,2.0,2.0,0.0,81,0.0,0.0,0.0,9,-1,0,3.0,0
29,6.0,2.0,1.0,0.0,970,1.0,0.0,0.0,1,-1,0,3.0,0
41,7.0,1.0,1.0,0.0,523,1.0,1.0,1.0,1,-1,0,3.0,0
55,4.0,1.0,2.0,0.0,2366,1.0,1.0,0.0,4,-1,0,3.0,0
50,7.0,1.0,0.0,0.0,1260,0.0,0.0,0.0,1,-1,0,3.0,0
39,4.0,1.0,3.0,0.0,1253,0.0,0.0,0.0,1,-1,0,3.0,0
42,10.0,1.0,1.0,0.0,-283,0.0,1.0,0.0,2,-1,0,3.0,0
34,1.0,0.0,1.0,0.0,-131,1.0,0.0,0.0,1,356,1,0.0,0
32,9.0,2.0,2.0,0.0,881,0.0,0.0,0.0,1,-1,0,3.0,0
30,4.0,2.0,2.0,0.0,265,0.0,0.0,0.0,1,93,3,2.0,0
47,0.0,0.0,1.0,0.0,-364,1.0,1.0,2.0,2,-1,0,3.0,0
42,4.0,2.0,2.0,0.0,-56,1.0,0.0,2.0,14,-1,0,3.0,0
31,7.0,1.0,1.0,0.0,640,1.0,0.0,0.0,2,-1,0,3.0,0
28,4.0,2.0,2.0,0.0,4937,1.0,0.0,1.0,3,-1,0,3.0,0
51,9.0,1.0,1.0,0.0,39,0.0,0.0,0.0,1,-1,0,3.0,0
47,4.0,0.0,2.0,0.0,697,1.0,0.0,0.0,1,-1,0,3.0,0
36,9.0,2.0,1.0,0.0,-15,1.0,0.0,2.0,3,-1,0,3.0,0
26,7.0,2.0,1.0,0.0,512,1.0,1.0,2.0,3,-1,0,3.0,0
36,9.0,1.0,1.0,0.0,8119,0.0,0.0,2.0,1,-1,0,3.0,0
50,1.0,1.0,1.0,0.0,-731,1.0,0.0,0.0,4,-1,0,3.0,0
45,1.0,2.0,0.0,0.0,695,1.0,0.0,0.0,1,-1,0,3.0,0
35,1.0,1.0,0.0,0.0,305,1.0,0.0,0.0,2,-1,0,3.0,0
47,1.0,1.0,1.0,0.0,1001,1.0,0.0,2.0,4,-1,0,3.0,0
63,5.0,1.0,1.0,0.0,23047,0.0,0.0,0.0,1,139,2,1.0,0
56,10.0,0.0,1.0,0.0,763,0.0,0.0,2.0,2,-1,0,3.0,0
45,11.0,1.0,0.0,0.0,586,1.0,0.0,1.0,3,-1,0,3.0,0
30,1.0,0.0,1.0,0.0,-209,1.0,0.0,2.0,2,-1,0,3.0,0
50,1.0,1.0,0.0,0.0,859,1.0,1.0,1.0,5,196,7,0.0,0
31,4.0,2.0,2.0,0.0,147,0.0,0.0,0.0,3,96,5,2.0,0
50,9.0,1.0,1.0,0.0,73,0.0,0.0,2.0,1,-1,0,3.0,0
33,4.0,1.0,2.0,0.0,1412,0.0,0.0,0.0,2,-1,0,3.0,0
50,7.0,1.0,1.0,0.0,901,1.0,0.0,2.0,6,-1,0,3.0,0
30,1.0,1.0,1.0,0.0,363,1.0,0.0,2.0,1,-1,0,3.0,0
29,4.0,2.0,2.0,0.0,15459,0.0,0.0,0.0,7,-1,0,3.0,1
43,7.0,0.0,1.0,0.0,-287,1.0,0.0,0.0,4,-1,0,3.0,0
38,6.0,2.0,1.0,0.0,4056,0.0,0.0,2.0,2,-1,0,3.0,0
67,5.0,0.0,1.0,0.0,704,0.0,0.0,0.0,1,87,3,2.0,1
41,6.0,2.0,2.0,0.0,-94,1.0,0.0,0.0,1,203,1,0.0,1
43,4.0,2.0,2.0,0.0,47,1.0,0.0,0.0,5,-1,0,3.0,0
43,1.0,1.0,0.0,0.0,-67,1.0,0.0,1.0,7,371,1,0.0,0
39,0.0,0.0,1.0,0.0,-427,1.0,0.0,0.0,5,-1,0,3.0,0
36,1.0,1.0,0.0,0.0,1707,0.0,0.0,2.0,2,-1,0,3.0,0
51,0.0,0.0,1.0,0.0,228,1.0,0.0,2.0,1,-1,0,3.0,0
56,4.0,0.0,2.0,0.0,2096,0.0,0.0,0.0,2,-1,0,3.0,0
43,1.0,1.0,1.0,0.0,19,1.0,0.0,2.0,1,-1,0,3.0,0
24,1.0,2.0,1.0,0.0,167,0.0,1.0,0.0,1,96,2,2.0,1
29,1.0,1.0,0.0,1.0,-43,1.0,0.0,2.0,1,-1,0,3.0,0
34,1.0,1.0,1.0,0.0,247,1.0,1.0,2.0,5,-1,0,3.0,0
40,9.0,1.0,1.0,0.0,265,0.0,0.0,2.0,4,-1,0,3.0,0
48,1.0,1.0,3.0,0.0,434,0.0,0.0,0.0,6,-1,0,3.0,0
43,1.0,1.0,0.0,0.0,8,0.0,0.0,1.0,5,-1,0,3.0,0
20,0.0,2.0,1.0,0.0,336,0.0,1.0,0.0,1,-1,0,3.0,0
39,9.0,1.0,0.0,0.0,1846,0.0,0.0,0.0,5,-1,0,3.0,0
64,5.0,1.0,2.0,0.0,380,0.0,0.0,0.0,1,-1,0,3.0,1
28,6.0,1.0,2.0,0.0,0,1.0,0.0,0.0,4,-1,0,3.0,0
37,4.0,2.0,2.0,0.0,5340,1.0,0.0,0.0,2,104,4,0.0,0
42,4.0,2.0,1.0,0.0,9720,0.0,0.0,0.0,2,-1,0,3.0,0
52,5.0,1.0,0.0,0.0,537,0.0,0.0,2.0,1,-1,0,3.0,0
31,0.0,1.0,1.0,0.0,297,1.0,0.0,0.0,2,-1,0,3.0,0
60,4.0,1.0,1.0,0.0,0,0.0,0.0,1.0,3,-1,0,3.0,0
38,4.0,1.0,2.0,0.0,3452,0.0,0.0,0.0,2,-1,0,3.0,0
49,0.0,1.0,1.0,0.0,0,1.0,1.0,0.0,7,-1,0,3.0,0
39,9.0,2.0,1.0,0.0,18508,0.0,0.0,0.0,4,-1,0,3.0,1
60,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,7,-1,0,3.0,0
38,9.0,1.0,2.0,0.0,52,1.0,0.0,0.0,4,-1,0,3.0,0
39,1.0,2.0,0.0,0.0,1790,1.0,0.0,2.0,6,-1,0,3.0,0
33,1.0,1.0,3.0,0.0,24,1.0,0.0,0.0,1,-1,0,3.0,0
43,2.0,1.0,1.0,0.0,860,1.0,1.0,0.0,5,-1,0,3.0,0
31,9.0,1.0,1.0,0.0,-720,1.0,0.0,2.0,16,-1,0,3.0,0
38,9.0,1.0,1.0,0.0,414,1.0,0.0,0.0,1,-1,0,3.0,0
29,3.0,1.0,1.0,0.0,243,1.0,0.0,2.0,1,-1,0,3.0,0
57,2.0,0.0,2.0,0.0,873,0.0,0.0,2.0,3,-1,0,3.0,0
59,4.0,1.0,2.0,0.0,3401,0.0,0.0,0.0,1,-1,0,3.0,0
28,7.0,2.0,1.0,0.0,0,0.0,1.0,0.0,1,-1,0,3.0,0
37,0.0,1.0,1.0,0.0,0,1.0,0.0,0.0,3,-1,0,3.0,0
28,1.0,1.0,1.0,0.0,822,1.0,0.0,2.0,18,-1,0,3.0,0
36,10.0,1.0,1.0,0.0,608,1.0,0.0,0.0,1,263,3,1.0,0
33,3.0,2.0,1.0,0.0,96,1.0,0.0,0.0,6,-1,0,3.0,0
27,1.0,1.0,0.0,0.0,2591,1.0,0.0,0.0,2,-1,0,3.0,0
53,1.0,1.0,0.0,0.0,354,0.0,0.0,0.0,2,-1,0,3.0,0
48,9.0,1.0,1.0,0.0,0,0.0,0.0,0.0,3,-1,0,3.0,0
38,1.0,1.0,0.0,0.0,1630,1.0,0.0,0.0,3,94,19,1.0,0
55,1.0,1.0,1.0,0.0,1268,1.0,0.0,2.0,2,-1,0,3.0,0
63,5.0,1.0,0.0,0.0,1084,0.0,0.0,0.0,1,183,1,2.0,0
45,9.0,1.0,1.0,0.0,406,1.0,0.0,0.0,1,307,10,1.0,0
37,9.0,0.0,1.0,0.0,695,1.0,0.0,2.0,2,-1,0,3.0,0
30,4.0,2.0,2.0,0.0,2419,0.0,1.0,0.0,2,-1,0,3.0,0
47,9.0,2.0,1.0,0.0,58,0.0,0.0,1.0,1,-1,0,3.0,0
42,9.0,1.0,3.0,0.0,1559,0.0,0.0,0.0,1,-1,0,3.0,1
27,10.0,2.0,2.0,0.0,37,1.0,0.0,2.0,3,-1,0,3.0,0
62,4.0,1.0,2.0,0.0,557,0.0,0.0,0.0,1,-1,0,3.0,1
56,4.0,1.0,2.0,0.0,616,0.0,0.0,0.0,2,105,2,2.0,1
35,4.0,1.0,2.0,0.0,244,1.0,0.0,0.0,2,173,1,0.0,0
35,3.0,2.0,2.0,0.0,608,1.0,1.0,2.0,1,-1,0,3.0,0
51,1.0,1.0,1.0,0.0,22,1.0,0.0,2.0,2,-1,0,3.0,0
40,7.0,1.0,1.0,0.0,1293,1.0,0.0,0.0,3,-1,0,3.0,0
80,5.0,0.0,0.0,0.0,235,0.0,0.0,0.0,1,223,3,1.0,1
41,0.0,1.0,1.0,0.0,80,0.0,0.0,0.0,1,-1,0,3.0,0
25,9.0,2.0,1.0,0.0,534,0.0,0.0,0.0,7,-1,0,3.0,0
48,3.0,2.0,0.0,0.0,46,0.0,0.0,0.0,2,180,1,0.0,1
47,10.0,1.0,0.0,0.0,3723,0.0,0.0,0.0,1,-1,0,3.0,0
44,1.0,1.0,1.0,0.0,797,1.0,0.0,0.0,2,-1,0,3.0,0
30,7.0,2.0,1.0,0.0,1824,1.0,0.0,0.0,2,-1,0,3.0,0
45,1.0,1.0,0.0,0.0,789,0.0,1.0,0.0,1,-1,0,3.0,0
55,4.0,1.0,2.0,0.0,561,0.0,1.0,0.0,2,-1,0,3.0,0
33,4.0,2.0,2.0,0.0,20,0.0,0.0,0.0,2,-1,0,3.0,0
55,0.0,1.0,1.0,0.0,865,1.0,0.0,0.0,1,82,2,0.0,0
34,9.0,0.0,1.0,0.0,175,1.0,0.0,0.0,8,-1,0,3.0,0
46,1.0,1.0,1.0,0.0,51,1.0,0.0,0.0,1,-1,0,3.0,0
37,9.0,2.0,2.0,0.0,2642,1.0,0.0,0.0,3,-1,0,3.0,0
43,9.0,1.0,1.0,0.0,0,0.0,1.0,0.0,2,193,3,0.0,0
39,4.0,1.0,1.0,0.0,46,1.0,0.0,0.0,10,-1,0,3.0,0
55,9.0,2.0,2.0,0.0,-528,0.0,0.0,0.0,2,-1,0,3.0,0
33,4.0,1.0,2.0,0.0,855,1.0,1.0,0.0,2,-1,0,3.0,0
50,7.0,1.0,1.0,0.0,107,1.0,0.0,2.0,4,-1,0,3.0,0
30,1.0,1.0,1.0,0.0,2150,1.0,0.0,2.0,4,-1,0,3.0,0
37,1.0,1.0,3.0,0.0,722,1.0,0.0,0.0,1,150,3,0.0,0
54,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,2,-1,0,3.0,0
33,4.0,1.0,2.0,0.0,2441,1.0,1.0,0.0,1,-1,0,3.0,0
32,3.0,0.0,1.0,0.0,715,1.0,1.0,2.0,15,-1,0,3.0,0
32,4.0,1.0,2.0,0.0,1969,0.0,0.0,0.0,8,-1,0,3.0,0
43,4.0,1.0,2.0,0.0,176,1.0,0.0,0.0,2,286,1,0.0,0
55,9.0,1.0,1.0,0.0,3207,0.0,0.0,0.0,12,-1,0,3.0,0
54,4.0,1.0,0.0,0.0,113,0.0,0.0,2.0,3,-1,0,3.0,0
27,0.0,1.0,1.0,0.0,897,0.0,0.0,0.0,1,-1,0,3.0,1
34,4.0,2.0,2.0,0.0,-281,0.0,0.0,0.0,6,-1,0,3.0,0
48,4.0,2.0,2.0,0.0,430,1.0,0.0,0.0,1,-1,0,3.0,0
48,1.0,1.0,0.0,0.0,214,1.0,1.0,0.0,1,162,1,0.0,0
25,1.0,2.0,1.0,0.0,543,1.0,0.0,0.0,1,-1,0,3.0,0
30,7.0,1.0,1.0,0.0,-43,1.0,1.0,0.0,1,325,2,1.0,0
34,7.0,2.0,1.0,0.0,4062,1.0,1.0,0.0,1,-1,0,3.0,0
42,7.0,1.0,1.0,0.0,1007,0.0,0.0,2.0,1,-1,0,3.0,0
41,9.0,1.0,1.0,0.0,871,1.0,0.0,2.0,1,-1,0,3.0,0
47,7.0,1.0,1.0,0.0,795,1.0,0.0,2.0,3,-1,0,3.0,0
47,1.0,1.0,0.0,0.0,554,1.0,0.0,2.0,1,-1,0,3.0,0
31,0.0,2.0,1.0,0.0,338,0.0,0.0,0.0,2,-1,0,3.0,0
37,9.0,1.0,2.0,0.0,3043,1.0,0.0,0.0,1,300,1,0.0,0
48,1.0,1.0,0.0,0.0,219,1.0,0.0,2.0,4,-1,0,3.0,0
26,1.0,2.0,0.0,0.0,1538,0.0,1.0,0.0,3,-1,0,3.0,0
26,6.0,2.0,2.0,0.0,1444,0.0,0.0,0.0,5,-1,0,3.0,0
28,1.0,2.0,0.0,0.0,-457,1.0,0.0,2.0,9,-1,0,3.0,0
54,4.0,1.0,2.0,1.0,0,0.0,1.0,0.0,1,-1,0,3.0,0
36,4.0,1.0,2.0,0.0,1113,0.0,0.0,0.0,1,-1,0,3.0,1
45,9.0,1.0,2.0,0.0,31630,0.0,0.0,0.0,1,-1,0,3.0,0
24,0.0,2.0,2.0,0.0,454,1.0,0.0,0.0,1,-1,0,3.0,0
29,1.0,1.0,1.0,0.0,-475,1.0,0.0,2.0,2,-1,0,3.0,0
44,9.0,1.0,1.0,0.0,1879,1.0,0.0,0.0,4,-1,0,3.0,0
27,1.0,1.0,3.0,0.0,409,1.0,0.0,0.0,1,-1,0,3.0,1
45,1.0,1.0,0.0,0.0,-160,1.0,0.0,2.0,26,-1,0,3.0,0
45,9.0,2.0,1.0,0.0,113,1.0,1.0,0.0,2,-1,0,3.0,0
45,4.0,0.0,2.0,0.0,2096,0.0,0.0,0.0,1,100,2,0.0,0
37,0.0,2.0,1.0,0.0,4803,0.0,0.0,0.0,2,-1,0,3.0,1
37,9.0,1.0,2.0,0.0,0,1.0,1.0,0.0,2,-1,0,3.0,0
50,6.0,1.0,1.0,0.0,0,1.0,0.0,1.0,2,175,11,1.0,0
34,0.0,1.0,1.0,0.0,3185,1.0,0.0,0.0,1,191,1,0.0,0
57,4.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1,-1,0,3.0,0
24,8.0,2.0,1.0,0.0,382,0.0,0.0,0.0,1,105,2,2.0,0
35,1.0,1.0,1.0,0.0,3015,1.0,0.0,2.0,2,-1,0,3.0,0
72,5.0,1.0,0.0,0.0,0,0.0,0.0,0.0,3,191,3,0.0,0
47,9.0,1.0,1.0,0.0,417,1.0,0.0,0.0,1,-1,0,3.0,0
37,0.0,1.0,1.0,0.0,1345,1.0,0.0,2.0,2,-1,0,3.0,0
39,7.0,2.0,1.0,0.0,326,1.0,0.0,2.0,1,-1,0,3.0,0
37,4.0,1.0,2.0,0.0,393,1.0,0.0,0.0,3,275,4,0.0,1
55,4.0,1.0,2.0,0.0,1288,1.0,0.0,2.0,2,-1,0,3.0,0
29,0.0,2.0,1.0,1.0,-95,1.0,0.0,2.0,3,-1,0,3.0,0
46,7.0,0.0,0.0,0.0,91,1.0,0.0,2.0,1,-1,0,3.0,0
36,1.0,2.0,1.0,0.0,641,1.0,0.0,0.0,2,-1,0,3.0,0
34,4.0,1.0,2.0,0.0,1674,1.0,0.0,0.0,1,210,7,0.0,0
31,9.0,2.0,1.0,0.0,35,0.0,1.0,0.0,1,-1,0,3.0,0
39,3.0,1.0,1.0,0.0,1372,1.0,1.0,0.0,1,355,1,0.0,0
43,10.0,0.0,1.0,0.0,4094,1.0,0.0,0.0,1,-1,0,3.0,0
49,3.0,0.0,0.0,0.0,164,1.0,0.0,2.0,5,-1,0,3.0,0
45,1.0,1.0,1.0,0.0,521,1.0,0.0,2.0,3,-1,0,3.0,0
60,0.0,1.0,1.0,0.0,3735,0.0,0.0,0.0,1,184,11,2.0,1
44,7.0,1.0,1.0,0.0,-18,0.0,1.0,0.0,2,-1,0,3.0,0
27,2.0,2.0,1.0,0.0,376,1.0,1.0,0.0,1,-1,0,3.0,0
37,9.0,2.0,2.0,0.0,453,0.0,0.0,0.0,4,-1,0,3.0,0
53,0.0,2.0,1.0,0.0,393,0.0,0.0,0.0,1,-1,0,3.0,0
26,10.0,2.0,1.0,0.0,632,0.0,0.0,0.0,1,-1,0,3.0,1
34,4.0,1.0,2.0,0.0,0,1.0,0.0,2.0,1,-1,0,3.0,0
36,6.0,2.0,2.0,0.0,1296,1.0,0.0,0.0,4,-1,0,3.0,0
47,7.0,1.0,1.0,0.0,284,0.0,0.0,0.0,5,-1,0,3.0,0
32,9.0,2.0,1.0,0.0,0,0.0,0.0,0.0,2,-1,0,3.0,0
38,1.0,1.0,1.0,0.0,452,1.0,0.0,0.0,4,-1,0,3.0,0
35,0.0,0.0,1.0,0.0,0,1.0,1.0,0.0,2,-1,0,3.0,0
50,1.0,1.0,0.0,0.0,480,1.0,0.0,2.0,5,-1,0,3.0,0
37,1.0,2.0,0.0,0.0,6969,1.0,0.0,2.0,1,-1,0,3.0,0
38,7.0,1.0,1.0,0.0,797,1.0,0.0,0.0,4,-1,0,3.0,0
40,4.0,1.0,2.0,0.0,7780,0.0,0.0,1.0,1,355,1,1.0,0
41,4.0,1.0,2.0,0.0,1559,0.0,0.0,0.0,7,-1,0,3.0,0
