MedianIncome,HousingMedianAge,TotalRooms,TotalBedrooms,Population,Households,Latitude,Longitude,__target__
2.6726,32,1962.0,399.0,1005.0,392.0,36.77,-119.75,11.161948542146131
6.5006,16,2978.0,411.0,1531.0,400.0,38.0,-122.25,12.378764653348286
1.8856,17,2357.0,599.0,1423.0,510.0,32.74,-117.0,11.685196685910682
1.4828,24,1266.0,275.0,1083.0,298.0,32.67,-115.49,11.199583645737867
1.0801,28,1153.0,420.0,1043.0,357.0,37.62,-121.0,11.225243392518449
8.8467,17,4542.0,621.0,2144.0,597.0,34.3,-118.52,13.01855720867874
5.7512,26,1977.0,264.0,817.0,273.0,37.97,-121.97,12.38922718862802
1.9939,38,1892.0,394.0,1175.0,374.0,32.82,-115.38,11.094375117313408
2.0,15,3149.0,713.0,1281.0,486.0,34.85,-116.51,11.077516480488992
4.0658,44,1832.0,401.0,1056.0,405.0,33.87,-118.18,12.073112518273945
3.5,21,2979.0,744.0,1824.0,692.0,34.2,-118.58,12.318061147478222
2.7955,23,1796.0,380.0,939.0,330.0,38.69,-122.03,11.475223597786217
5.8783,34,3562.0,565.0,1542.0,563.0,37.6,-122.42,12.911889229190782
5.3261,38,984.0,171.0,429.0,157.0,37.53,-122.3,12.839469821684345
11.3074,42,2785.0,389.0,833.0,333.0,32.82,-117.31,13.122365377402328
3.5541,20,1655.0,450.0,857.0,430.0,37.64,-122.06,12.765688433465597
1.9811,16,1807.0,346.0,587.0,296.0,34.19,-118.96,11.998433280751929
2.9076,52,2031.0,506.0,1191.0,463.0,33.87,-117.91,12.0855984920623
1.2273,41,1175.0,340.0,1241.0,352.0,33.96,-118.28,11.496796083040344
2.3062,16,1000.0,197.0,508.0,190.0,39.09,-121.11,11.84078932705484
4.875,26,138.0,23.0,100.0,20.0,33.96,-118.37,12.072541252905651
2.5417,43,2162.0,509.0,1208.0,464.0,36.97,-122.01,12.47189247112482
2.2574,23,2311.0,487.0,1019.0,384.0,36.63,-118.18,11.558854396858628
4.6696,17,1317.0,256.0,679.0,272.0,33.8,-117.92,11.979799201207037
5.0784,37,1768.0,314.0,802.0,290.0,33.86,-118.36,12.5977768383883
3.2679,30,156.0,45.0,77.0,40.0,32.77,-117.2,11.831379196088765
6.918,32,784.0,112.0,262.0,114.0,36.59,-121.89,13.122365377402328
5.4622,17,2150.0,361.0,1194.0,335.0,33.6,-117.69,12.33270529646354
3.4531,41,2476.0,506.0,1271.0,485.0,34.22,-118.24,12.483325522491416
3.625,16,1458.0,295.0,912.0,331.0,34.06,-117.71,11.985425974414552
3.0682,43,2104.0,393.0,1132.0,394.0,33.94,-118.31,11.8635823365834
4.0357,36,1184.0,240.0,946.0,232.0,33.96,-118.1,11.998433280751929
3.5313,39,1166.0,222.0,640.0,206.0,33.9,-118.36,12.347572207803871
7.3681,38,3626.0,528.0,1350.0,532.0,37.43,-122.2,13.122365377402328
4.7083,20,4461.0,864.0,2042.0,808.0,37.32,-121.99,12.290873247222638
3.825,48,1172.0,205.0,497.0,190.0,33.99,-118.34,12.117241431823558
3.3884,17,3469.0,896.0,2762.0,808.0,37.43,-121.88,12.412273476114072
1.6267,23,1569.0,414.0,1031.0,368.0,38.42,-122.71,11.769116870330638
1.4712,12,2710.0,575.0,1724.0,516.0,36.98,-120.06,11.008744383922906
1.75,50,340.0,74.0,235.0,83.0,40.81,-124.15,11.119882876860622
4.4485,21,3707.0,751.0,1420.0,608.0,36.97,-121.9,12.595408371708457
5.2548,35,1661.0,272.0,949.0,276.0,33.85,-117.99,12.168370778346162
3.5469,36,1465.0,363.0,1538.0,342.0,34.01,-118.09,11.92238259434793
4.6417,17,2479.0,390.0,1219.0,363.0,34.69,-118.12,11.74165339457834
2.2431,41,1147.0,243.0,583.0,239.0,39.13,-121.62,11.057219140425318
4.5432,2,21897.0,3513.0,8652.0,2873.0,38.72,-121.35,11.927019899776448
6.0094,30,2399.0,373.0,1062.0,377.0,34.19,-118.64,12.411459475255125
12.2092,20,2819.0,319.0,1019.0,319.0,33.82,-117.81,13.122365377402328
4.0,38,1471.0,329.0,1207.0,335.0,33.8,-118.28,12.016726473799254
3.3553,21,3465.0,639.0,2292.0,628.0,34.07,-117.45,11.639558115903595
2.9201,32,2131.0,625.0,1229.0,572.0,37.79,-122.55,12.68292774972501
3.6207,27,4312.0,1214.0,1634.0,1097.0,34.09,-118.39,12.800779753276869
2.3365,22,1824.0,333.0,1076.0,282.0,36.35,-119.45,11.150519846322512
2.84,41,1807.0,442.0,1628.0,443.0,33.94,-118.21,11.958252106503524
2.0734,21,2350.0,667.0,1621.0,613.0,32.59,-117.1,11.379394072345706
3.6442,17,2439.0,554.0,1161.0,532.0,33.8,-118.07,12.170963468416604
4.2731,34,3903.0,717.0,2054.0,716.0,33.8,-117.93,12.292250341771226
2.0486,42,763.0,191.0,754.0,174.0,33.93,-118.25,11.53076538309856
1.6892,52,1542.0,309.0,939.0,276.0,34.0,-118.31,11.768342576834732
2.6842,44,1158.0,226.0,1094.0,224.0,37.88,-121.38,11.959532516409569
4.8229,10,2349.0,431.0,1598.0,435.0,32.91,-117.15,12.118333731222169
2.3882,42,1651.0,463.0,1559.0,436.0,33.95,-118.19,11.90564300025589
15.0001,52,1721.0,195.0,688.0,196.0,34.08,-118.34,13.122365377402328
5.6637,20,5476.0,1073.0,2327.0,963.0,33.65,-117.94,12.310883009882518
3.3326,52,1580.0,426.0,1462.0,406.0,34.12,-118.2,12.02933546703012
2.506,25,5980.0,1856.0,5217.0,1772.0,34.14,-118.25,12.125404742462718
3.3702,52,1968.0,472.0,784.0,430.0,37.76,-122.44,12.821258284620408
3.5156,42,1961.0,427.0,1211.0,409.0,37.71,-122.47,12.38589107210601
3.9773,36,1620.0,298.0,1258.0,309.0,33.97,-118.08,12.023951068738883
2.4286,25,1137.0,293.0,800.0,281.0,34.06,-118.12,12.360080458009522
2.5368,35,1605.0,392.0,743.0,382.0,36.97,-122.01,12.388394202324127
2.32,25,1789.0,536.0,1134.0,396.0,38.95,-119.94,11.42190606658306
8.6454,31,5297.0,664.0,1986.0,657.0,34.24,-118.51,13.088806593875486
3.6583,37,1341.0,336.0,1233.0,306.0,34.0,-118.16,11.921718363171069
2.0493,19,1549.0,369.0,770.0,370.0,37.58,-120.94,11.507912923146684
2.9327,42,1957.0,389.0,985.0,414.0,34.18,-118.39,12.38922718862802
2.5122,45,2299.0,514.0,1437.0,484.0,37.76,-122.16,11.46688152646882
10.3682,37,1244.0,173.0,394.0,154.0,33.61,-117.92,13.122365377402328
4.2898,40,1975.0,389.0,1116.0,378.0,34.09,-118.06,12.435595803808422
1.3291,16,3920.0,1094.0,2612.0,1023.0,32.8,-116.96,11.701891564482851
4.1563,26,1387.0,226.0,807.0,244.0,38.67,-121.31,11.81820184582296
4.8333,34,2389.0,521.0,1560.0,514.0,34.21,-118.59,12.325631880587814
4.0439,27,3990.0,892.0,1417.0,800.0,34.14,-118.42,13.122365377402328
3.4643,16,1821.0,360.0,969.0,359.0,40.31,-120.49,11.351582314561464
5.8788,12,7508.0,1058.0,2484.0,965.0,34.11,-118.84,13.122365377402328
3.0833,41,1368.0,309.0,1244.0,312.0,33.95,-118.19,12.01248789645751
2.7388,15,2116.0,524.0,866.0,519.0,38.67,-121.27,11.622676328929348
3.8068,12,2772.0,578.0,1335.0,565.0,38.64,-121.34,11.9891596439666
5.5601,4,17032.0,2546.0,7653.0,2359.0,37.97,-121.78,12.27232844130724
2.9457,21,4924.0,966.0,1175.0,454.0,38.03,-120.25,11.665646551987892
9.5908,37,74.0,19.0,63.0,17.0,37.14,-121.98,12.765688433465597
4.0625,35,1213.0,284.0,742.0,253.0,33.93,-118.34,11.982303898822046
3.1445,45,1607.0,331.0,633.0,332.0,34.11,-118.28,12.9906588864069
4.6944,26,3054.0,492.0,1495.0,496.0,38.01,-122.32,12.050003459880283
3.6797,21,6638.0,1634.0,3240.0,1568.0,33.79,-118.32,12.510243035486758
2.7275,17,1951.0,368.0,681.0,350.0,34.38,-119.55,13.122365377402328
2.5993,33,1009.0,238.0,1027.0,246.0,37.6,-121.02,11.127262984158245
2.6957,23,2850.0,864.0,2249.0,777.0,34.2,-118.48,12.163686929033735
5.8053,24,3810.0,579.0,1818.0,590.0,33.77,-118.03,12.45254202214788
2.2961,46,453.0,119.0,533.0,132.0,34.06,-118.2,11.630708500626612
3.7292,14,3173.0,599.0,1451.0,585.0,32.81,-117.02,12.112860263807995
5.2868,47,3175.0,454.0,1098.0,485.0,37.84,-122.23,12.758807672373374
5.0863,30,3298.0,634.0,1532.0,602.0,37.25,-121.95,12.712890247898626
2.7857,20,2458.0,491.0,1227.0,481.0,37.79,-120.98,11.616384173338458
3.6875,13,4859.0,1293.0,3351.0,1200.0,34.2,-118.4,12.263869744256391
4.2344,33,2327.0,479.0,1166.0,472.0,34.2,-118.51,12.478006361013817
4.075,28,7200.0,1281.0,3793.0,1238.0,34.38,-119.12,12.37960569629105
2.85,38,180.0,43.0,246.0,56.0,33.93,-118.25,11.407564949312402
4.5179,35,2152.0,454.0,902.0,414.0,33.83,-118.38,12.965007566628122
5.9806,15,1804.0,339.0,673.0,296.0,32.94,-117.25,12.82260872371828
3.0625,8,5690.0,1189.0,2887.0,1077.0,39.73,-121.79,11.663928338506755
2.735,18,2628.0,720.0,2276.0,649.0,33.88,-118.0,12.048248560336608
6.6458,31,3508.0,585.0,1957.0,588.0,34.28,-118.49,12.561997308078205
3.1384,46,2189.0,423.0,866.0,389.0,33.95,-117.4,11.62177986988231
3.6,22,1339.0,251.0,820.0,276.0,36.72,-120.08,11.3290026268093
5.0838,20,6483.0,1068.0,3526.0,1060.0,37.54,-122.06,12.421990151752643
4.6366,40,2709.0,521.0,1156.0,510.0,37.49,-122.25,12.887906066189846
3.1823,12,3188.0,931.0,2118.0,850.0,34.17,-118.31,12.293625542538036
7.622899999999999,35,2471.0,349.0,881.0,342.0,37.39,-122.1,13.122365377402328
2.9965,20,2505.0,468.0,1174.0,429.0,39.49,-121.49,11.395267421501996
2.8512,43,1575.0,324.0,740.0,284.0,37.69,-122.08,12.106252310247962
5.4197,24,2168.0,373.0,934.0,366.0,34.45,-119.83,12.545754013092337
3.0862,35,2457.0,552.0,1159.0,523.0,34.05,-118.37,12.752168883378085
4.9342,23,6361.0,1168.0,4580.0,1109.0,34.04,-117.93,12.106252310247962
5.3016,33,2382.0,404.0,1339.0,389.0,33.94,-118.02,12.16629177551833
1.5603,25,1665.0,374.0,845.0,330.0,39.48,-121.09,11.265745335827775
1.3036,52,201.0,35.0,74.0,22.0,37.64,-121.01,11.225243392518449
8.0448,35,2785.0,362.0,1001.0,363.0,37.88,-122.12,12.979185607728
4.0,26,1399.0,277.0,1285.0,276.0,34.1,-117.97,11.983553898984804
2.5221,7,1810.0,386.0,931.0,355.0,33.74,-117.22,11.60093634229294
4.0625,10,2562.0,460.0,1478.0,433.0,38.7,-121.42,11.474184636653796
4.4769,16,2094.0,358.0,1092.0,357.0,38.87,-121.27,12.162120758000992
5.5456,18,3824.0,559.0,241.0,106.0,39.19,-120.1,12.793859310432293
5.038,9,4967.0,885.0,2581.0,915.0,38.42,-122.79,12.131349099334235
2.3355,18,4775.0,886.0,1868.0,836.0,33.97,-117.01,11.685196685910682
1.6198,30,610.0,145.0,425.0,140.0,37.79,-122.23,11.717497630699002
5.3638,3,5710.0,919.0,2874.0,886.0,34.14,-117.55,12.237086699059343
4.3397,24,2831.0,478.0,1582.0,435.0,34.06,-117.46,12.183827036582851
1.875,48,786.0,230.0,917.0,231.0,32.7,-117.13,11.233211562167623
3.5,10,1621.0,318.0,866.0,283.0,40.25,-122.35,11.555026640988864
4.3333,39,1610.0,278.0,511.0,278.0,34.13,-118.35,12.863333547525713
2.7661,38,1901.0,392.0,1099.0,406.0,32.74,-117.07,11.643076149435274
1.6,43,369.0,107.0,371.0,111.0,37.94,-122.36,11.282253647235228
2.0446,9,1142.0,314.0,620.0,283.0,36.77,-119.85,11.305901295535902
3.0393,17,3431.0,934.0,2365.0,810.0,33.96,-118.36,11.769116870330638
1.5739,16,1177.0,240.0,519.0,199.0,38.87,-122.64,11.205040685200927
4.5707,27,3228.0,562.0,1666.0,588.0,38.01,-122.03,12.077670930725647
3.3603,29,1701.0,419.0,1616.0,371.0,34.27,-118.44,11.866395277960011
2.5806,47,2815.0,679.0,1533.0,594.0,34.05,-118.35,12.363503653479002
3.5445,25,3710.0,1015.0,2068.0,958.0,37.53,-122.28,12.566191651871462
2.8616,47,1396.0,254.0,630.0,218.0,38.29,-121.54,11.434963923500517
3.8073,14,1978.0,424.0,1085.0,387.0,32.82,-116.91,12.044141778383953
2.7708,33,1771.0,398.0,1037.0,388.0,36.62,-121.83,11.994116283606528
5.1171,36,1462.0,233.0,664.0,220.0,33.83,-118.11,12.325188126420336
2.3375,33,2040.0,576.0,2649.0,561.0,33.93,-118.35,12.047076914039716
3.0574,25,3442.0,1050.0,1890.0,914.0,34.03,-118.39,12.67419951476305
3.2279,28,1089.0,179.0,544.0,190.0,35.51,-119.27,11.470017963958952
2.218,35,4448.0,906.0,2736.0,843.0,33.94,-116.87,11.203679214602609
3.5962,36,1597.0,301.0,632.0,262.0,40.31,-121.24,11.446785662465684
1.7926,22,1529.0,375.0,1543.0,395.0,36.84,-119.79,10.85321306049652
2.8514,52,2167.0,622.0,1095.0,570.0,33.99,-118.47,12.790241663520376
1.6854,18,5822.0,1439.0,3415.0,1224.0,36.79,-119.82,11.077516480488992
6.4027,11,5827.0,882.0,2588.0,842.0,33.05,-117.24,12.748978162759576
5.6512,33,9531.0,1487.0,3798.0,1409.0,38.02,-122.57,12.65714826489039
2.6402,43,912.0,255.0,705.0,246.0,34.03,-118.38,12.131887747340798
5.5777,21,5541.0,776.0,2214.0,737.0,37.94,-122.03,12.540041751933268
2.9018,52,610.0,145.0,281.0,132.0,37.85,-122.28,11.69023447994064
5.4386,33,1940.0,327.0,877.0,314.0,37.28,-121.96,12.543972434142573
4.8958,17,1962.0,291.0,825.0,267.0,37.91,-121.7,12.13939851226218
2.1542,17,1564.0,345.0,517.0,222.0,41.01,-123.52,11.336188286470174
3.5875,39,2618.0,582.0,1314.0,532.0,34.11,-118.15,12.64206695867316
6.4232,7,18392.0,2782.0,8276.0,2742.0,38.08,-122.17,12.342350263822722
2.7875,30,2156.0,487.0,1023.0,458.0,36.99,-122.02,12.409013489526863
5.5196,45,3087.0,574.0,1474.0,567.0,33.83,-118.13,12.335344981234313
5.0151,33,2921.0,652.0,1124.0,608.0,34.05,-118.42,13.122365377402328
3.4799,16,4109.0,798.0,1298.0,626.0,35.58,-121.12,12.678573154974496
3.75,16,3467.0,615.0,1478.0,601.0,38.68,-121.28,11.900226602450722
5.1098,16,3361.0,537.0,1754.0,578.0,32.74,-116.98,11.997201753502685
6.8154,24,1956.0,262.0,969.0,256.0,33.6,-117.68,12.490875577231112
6.822,41,847.0,173.0,344.0,170.0,33.87,-118.43,13.122365377402328
4.3598,5,8576.0,1952.0,5006.0,1827.0,32.89,-117.16,12.15003125464655
7.5,15,4058.0,511.0,1580.0,473.0,32.78,-116.91,12.664762514875637
3.0083,18,3405.0,831.0,3001.0,795.0,34.23,-118.39,12.111212364506214
3.1921,27,2335.0,604.0,982.0,590.0,32.74,-117.16,12.474189562487116
1.3417,33,933.0,219.0,838.0,211.0,34.12,-117.33,11.141861783579396
2.1484,52,135.0,34.0,93.0,26.0,37.72,-122.39,12.107908396742944
4.9375,19,2512.0,575.0,1275.0,544.0,33.87,-118.36,12.587927887999204
4.3676,28,2685.0,425.0,1304.0,420.0,34.18,-117.3,11.61818597562772
4.8667,44,1276.0,234.0,538.0,213.0,33.86,-118.14,12.293625542538036
2.181,36,1625.0,490.0,2003.0,478.0,34.04,-118.2,11.899547485276912
2.0368,37,470.0,105.0,522.0,83.0,34.17,-119.11,12.404103496029308
4.5708,25,9255.0,1659.0,4944.0,1627.0,34.11,-117.85,12.314927050442256
3.0417,18,123.0,28.0,121.0,26.0,34.11,-117.97,11.831379196088765
1.7427,32,3611.0,772.0,2060.0,759.0,40.69,-122.36,11.012050172057403
1.625,4,18.0,3.0,8.0,6.0,35.22,-117.76,12.524526376648708
1.4722,52,329.0,109.0,291.0,102.0,34.42,-119.7,12.765688433465597
2.3182,38,1363.0,395.0,1798.0,405.0,34.21,-118.38,12.050587742689778
2.3456,42,541.0,154.0,380.0,123.0,37.74,-122.18,11.332601910838946
3.5109,21,1568.0,452.0,801.0,422.0,33.72,-118.29,12.323855681186558
2.4207,31,1902.0,554.0,1485.0,494.0,37.32,-121.92,12.017330520933296
3.5714,38,1527.0,332.0,1303.0,340.0,34.28,-118.45,11.931635799828411
2.9063,52,1931.0,329.0,1025.0,293.0,37.73,-122.39,12.165250651009918
6.5412,12,2880.0,406.0,1381.0,418.0,32.81,-117.04,12.445876637737491
2.5764,14,2606.0,514.0,1228.0,512.0,34.71,-118.06,11.918390573078392
4.1379,22,1892.0,442.0,1015.0,404.0,33.8,-118.06,12.266697267346608
1.6429,23,2248.0,489.0,1132.0,444.0,40.63,-122.42,11.294769455167058
5.64,27,1826.0,309.0,1016.0,313.0,37.62,-122.08,12.238055691383224
6.1896,19,4768.0,807.0,2199.0,805.0,37.5,-122.53,12.710175723535338
5.4548,35,782.0,144.0,425.0,140.0,34.19,-118.56,12.213048259266598
5.1811,6,3254.0,465.0,1168.0,345.0,38.42,-121.36,12.1463226411244
4.6141,4,974.0,232.0,428.0,203.0,33.71,-117.78,12.18280401859082
8.2069,17,4034.0,611.0,1158.0,560.0,37.26,-121.99,13.00019574343012
4.4595,24,2387.0,385.0,1051.0,382.0,34.7,-120.47,11.936230491206723
10.9237,44,1693.0,239.0,498.0,216.0,34.14,-118.43,13.122365377402328
5.2299,36,2219.0,393.0,1042.0,396.0,33.82,-118.09,12.387560521575551
2.9135,27,1118.0,195.0,647.0,209.0,37.48,-120.89,11.979172045338252
3.3333,11,4686.0,851.0,2466.0,731.0,33.67,-116.31,11.427367576608582
4.1071,52,1985.0,401.0,1337.0,424.0,37.73,-122.43,12.392137188602964
3.4871,30,3199.0,591.0,2192.0,563.0,34.09,-117.74,11.8233470243915
1.8112,29,4174.0,1195.0,3675.0,1124.0,32.69,-117.1,11.54829260880752
3.9607,18,1534.0,275.0,741.0,263.0,38.12,-121.29,11.794337924408412
3.32,40,1351.0,330.0,701.0,297.0,37.56,-122.31,12.587586532815823
2.8684,20,1996.0,515.0,659.0,295.0,33.41,-116.01,11.04771035245629
2.64,45,2225.0,486.0,1304.0,459.0,37.93,-122.34,11.62714660906025
3.5524,27,2473.0,400.0,1271.0,427.0,35.4,-118.96,11.3975146134589
2.8393,20,1317.0,203.0,453.0,158.0,33.76,-117.02,11.701063407085623
3.3882,52,3017.0,851.0,1588.0,800.0,37.78,-122.44,13.063462269484168
4.7344,50,2443.0,494.0,947.0,451.0,34.13,-118.15,12.6593750830525
4.4279,32,2065.0,438.0,1075.0,442.0,33.93,-118.14,12.330058625311166
4.0488,33,4084.0,897.0,1804.0,833.0,32.7,-117.17,12.923180463534962
1.9453,34,495.0,120.0,527.0,130.0,33.94,-118.05,11.911701584927595
7.2211,30,2437.0,349.0,1005.0,380.0,36.73,-119.69,12.053504046885568
6.3699,25,1374.0,206.0,569.0,235.0,37.96,-122.1,12.36946619243861
5.753,5,3621.0,632.0,1546.0,567.0,33.52,-117.68,12.684788215377932
4.7402,34,3450.0,731.0,1915.0,689.0,37.32,-122.0,12.406970587897064
3.8056,7,16010.0,2726.0,7139.0,2426.0,33.63,-117.29,11.99658542066345
6.5378,34,4781.0,703.0,1879.0,714.0,37.88,-122.06,12.739344458125997
1.4773,36,832.0,198.0,814.0,174.0,35.37,-118.99,10.957799582307658
3.1629,33,1829.0,512.0,1345.0,500.0,34.18,-118.37,12.200557464842063
2.7303,51,2665.0,574.0,1258.0,536.0,37.83,-122.27,11.605504646263322
1.6036,39,751.0,207.0,1010.0,231.0,34.01,-118.29,11.831379196088765
4.15,11,5897.0,1138.0,2728.0,1072.0,35.62,-117.66,11.358608104585873
2.5495,27,2080.0,412.0,1082.0,382.0,39.19,-121.53,11.495779306135258
4.0,32,1661.0,312.0,1201.0,302.0,33.92,-117.95,12.090661794018846
2.625,16,32.0,4.0,36.0,5.0,37.0,-122.0,11.831379196088765
3.3555,52,2163.0,607.0,1447.0,546.0,37.75,-122.42,12.524526376648708
7.253199999999999,9,1899.0,284.0,1070.0,293.0,33.9,-117.96,12.851866129706648
8.159599999999998,36,2127.0,314.0,807.0,306.0,33.89,-118.4,13.122365377402328
10.7751,19,1759.0,214.0,659.0,195.0,32.84,-117.25,13.122365377402328
3.5667,17,2839.0,525.0,390.0,189.0,39.18,-120.12,12.096257779522968
3.2112,20,3389.0,704.0,1309.0,520.0,35.6,-121.1,12.228323254464993
7.1463,31,3019.0,469.0,1349.0,462.0,34.24,-118.24,12.884359963183096
3.0909,30,1859.0,462.0,1314.0,418.0,33.75,-117.99,12.12486259010463
2.535,37,2116.0,503.0,1109.0,448.0,37.68,-122.1,12.066810578196666
2.8519,17,2534.0,517.0,1764.0,502.0,37.43,-120.79,11.29849385425804
4.2917,37,1784.0,313.0,788.0,304.0,37.96,-122.06,12.152671868803058
2.5208,31,1732.0,332.0,979.0,294.0,36.54,-119.83,11.002099841204238
2.25,36,873.0,240.0,1086.0,217.0,33.89,-118.22,11.748787788692212
3.5859,17,1692.0,427.0,903.0,423.0,33.67,-117.99,12.478006361013817
2.8365,34,2364.0,557.0,1517.0,516.0,37.79,-122.21,11.843667026882455
1.3304,28,1592.0,304.0,962.0,282.0,36.7,-119.8,10.84544603115886
6.0783,23,1724.0,265.0,934.0,306.0,34.27,-118.65,12.342350263822722
4.7804,19,3237.0,507.0,1378.0,510.0,36.83,-119.77,11.523865405008562
2.5278,35,1503.0,309.0,842.0,300.0,34.71,-118.15,11.489656838030871
1.7463,36,839.0,250.0,1079.0,245.0,34.07,-118.22,11.972247245869104
7.5349,33,2423.0,322.0,998.0,346.0,37.89,-122.04,12.763113693093128
3.567,28,1713.0,302.0,663.0,282.0,36.81,-119.77,11.356271654924852
5.084,44,1607.0,271.0,799.0,283.0,33.87,-118.14,12.274198474577776
4.6473,36,1749.0,322.0,855.0,319.0,33.81,-118.13,12.33314572809365
2.8875,17,2492.0,494.0,1278.0,439.0,32.82,-116.92,11.95568635782209
1.5625,22,1665.0,405.0,826.0,382.0,40.59,-124.14,11.109458359524735
5.3559,36,1207.0,209.0,683.0,213.0,34.07,-117.93,12.241922298423871
4.1298,19,2610.0,474.0,1290.0,452.0,37.77,-121.37,12.314029787035269
2.7587,52,4397.0,1116.0,1939.0,1053.0,37.77,-122.43,12.77846362495432
3.5987,31,2642.0,681.0,1303.0,625.0,34.03,-118.47,12.738170404571704
2.3194,25,2402.0,478.0,1527.0,461.0,36.15,-119.06,10.876158617846391
2.75,50,499.0,127.0,287.0,128.0,37.86,-122.3,11.8536742583587
2.274,27,2610.0,846.0,2296.0,750.0,34.04,-117.95,11.923709734555992
2.0903,34,1355.0,262.0,434.0,178.0,41.79,-120.08,10.934891091510789
5.9345,23,2179.0,308.0,926.0,299.0,37.69,-121.91,12.466897263812072
3.8456,51,2399.0,516.0,1160.0,514.0,33.83,-118.32,12.672632852998149
4.4091,37,1831.0,356.0,925.0,338.0,33.93,-118.33,11.907666609715417
4.7332,22,5284.0,982.0,2613.0,932.0,33.99,-117.97,12.577291314909749
5.0258,12,1859.0,393.0,622.0,316.0,33.89,-117.92,11.994116283606528
2.425,40,1896.0,416.0,950.0,383.0,33.74,-118.3,12.449018824140564
2.8523,4,1515.0,384.0,491.0,348.0,38.02,-121.3,11.379394072345706
6.0516,30,2658.0,382.0,1135.0,392.0,33.94,-117.93,12.409013489526863
2.9213,42,1700.0,438.0,997.0,436.0,34.01,-118.42,12.628067055589549
3.6389,34,824.0,224.0,430.0,213.0,34.13,-118.15,12.2783933071098
3.654,38,5430.0,1176.0,2357.0,1100.0,32.75,-117.17,12.425208175446844
15.0001,48,2413.0,261.0,770.0,248.0,34.08,-118.42,13.122365377402328
2.6667,45,1899.0,461.0,1260.0,415.0,33.99,-118.43,12.676076274775909
4.615,36,1976.0,368.0,1236.0,355.0,33.95,-118.04,12.066810578196666
5.0477,16,2111.0,485.0,1285.0,499.0,37.3,-121.93,12.58621994565405
8.496,34,5846.0,785.0,1817.0,747.0,32.82,-117.26,13.122365377402328
5.2128,52,3037.0,516.0,1242.0,518.0,37.76,-122.23,12.577291314909749
5.2114,40,3454.0,648.0,1498.0,647.0,37.43,-122.13,12.990887014615945
3.1607,42,1618.0,522.0,1454.0,440.0,34.08,-118.28,12.111761966058932
0.8701999999999999,11,1249.0,313.0,625.0,336.0,34.02,-118.33,12.04649057570571
2.6055,36,1582.0,313.0,761.0,318.0,36.78,-119.82,11.14475614160576
1.8977,35,3200.0,725.0,1723.0,610.0,32.67,-117.07,11.467928099039492
6.5356,15,2355.0,438.0,747.0,450.0,33.66,-117.83,12.516494204951444
4.2813,33,596.0,105.0,212.0,94.0,38.13,-121.84,11.305901295535902
4.0217,46,2298.0,457.0,1429.0,477.0,37.75,-122.5,12.515026853257494
2.8203,24,2314.0,468.0,1549.0,463.0,35.05,-120.48,11.935575397832494
2.3269,28,964.0,232.0,782.0,218.0,37.94,-121.25,10.93131965914319
5.2227,18,1810.0,305.0,1189.0,326.0,33.85,-117.82,12.271392111650815
3.9615,17,1269.0,233.0,494.0,231.0,38.65,-121.52,12.710779588287988
4.3636,33,2970.0,547.0,1869.0,539.0,33.81,-118.0,12.215032386901646
2.4375,52,1792.0,352.0,1049.0,357.0,36.76,-119.81,10.9525593956441
4.2679,44,1321.0,303.0,471.0,301.0,34.15,-118.33,12.71228765673848
4.7159,36,1332.0,217.0,648.0,203.0,34.13,-118.01,12.810115351007298
2.6458,26,1170.0,238.0,830.0,216.0,37.82,-121.27,11.755871643580615
3.332,16,4199.0,794.0,2140.0,722.0,37.02,-119.57,11.624466839703135
5.3922,26,2806.0,375.0,1617.0,396.0,37.64,-122.46,12.776204375193572
4.2381,22,3536.0,615.0,1650.0,612.0,34.27,-119.23,12.342786468845995
0.9889,40,975.0,270.0,1068.0,270.0,33.93,-118.25,11.379394072345706
2.3812,21,1490.0,430.0,686.0,400.0,33.88,-118.31,12.377922902456833
2.6513,21,2500.0,466.0,1428.0,502.0,40.55,-122.36,11.637794447016098
2.4028,19,1000.0,211.0,572.0,230.0,34.1,-117.39,11.630708500626612
2.8548,6,4558.0,804.0,1543.0,563.0,34.7,-118.09,11.83862560460953
3.3942,32,2402.0,551.0,1020.0,532.0,32.81,-117.25,12.635905110086632
2.6165,34,1479.0,332.0,1166.0,322.0,33.89,-118.24,11.5218852063417
1.9787,39,2806.0,662.0,1659.0,638.0,38.68,-121.78,11.49067985602291
3.1523,36,1300.0,304.0,688.0,261.0,34.25,-118.3,12.082208658307788
2.5372,21,2381.0,701.0,1264.0,659.0,36.6,-121.85,12.292250341771226
3.4375,17,748.0,184.0,412.0,180.0,37.4,-122.09,12.57970303011832
