Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,__target__
4.0,0.0,4,4,265,2,2.0,0.0,9,4106,0
1.0,0.0,4,1,212,3,1.0,1.0,2,4353,1
0.0,2.0,3,4,250,6,2.0,1.0,1,4543,1
4.0,2.0,6,2,244,4,1.0,0.0,4,1245,1
3.0,2.0,4,2,204,2,1.0,0.0,1,4533,0
3.0,2.0,4,5,143,8,1.0,1.0,38,1095,1
4.0,0.0,3,5,245,4,2.0,1.0,4,2769,1
0.0,2.0,3,5,192,2,1.0,0.0,7,5069,1
0.0,0.0,3,4,224,2,1.0,1.0,8,4162,0
2.0,2.0,3,1,259,4,1.0,0.0,9,4084,1
0.0,2.0,4,4,251,4,1.0,0.0,10,5984,0
1.0,2.0,4,1,231,2,2.0,1.0,3,4696,0
4.0,0.0,7,4,264,4,2.0,1.0,6,1265,0
2.0,2.0,6,5,279,4,2.0,1.0,7,1300,0
0.0,2.0,3,3,249,3,1.0,1.0,10,5184,0
3.0,2.0,5,1,189,2,2.0,1.0,8,5219,0
2.0,0.0,3,4,183,3,1.0,0.0,1,5959,1
1.0,2.0,2,1,241,3,2.0,0.0,5,5697,1
3.0,2.0,3,5,224,2,1.0,0.0,10,4445,0
2.0,2.0,3,2,221,3,1.0,0.0,21,3686,1
3.0,2.0,6,2,271,10,2.0,0.0,2,4145,0
2.0,2.0,3,4,174,2,2.0,1.0,51,1430,1
3.0,0.0,4,5,211,2,1.0,0.0,4,4106,1
4.0,0.0,3,1,224,2,1.0,1.0,9,4007,1
4.0,1.0,4,4,173,3,1.0,1.0,10,4616,0
4.0,0.0,4,3,248,2,2.0,0.0,2,4700,0
0.0,2.0,4,2,255,4,1.0,0.0,62,3198,1
4.0,2.0,5,1,212,3,1.0,0.0,11,2073,1
4.0,2.0,3,5,231,2,2.0,1.0,49,2341,1
4.0,0.0,6,3,171,5,0.0,1.0,61,1947,1
3.0,2.0,3,1,167,3,1.0,0.0,4,5943,1
1.0,1.0,3,3,249,3,2.0,1.0,51,2173,1
1.0,0.0,5,5,256,3,2.0,0.0,6,4145,1
4.0,2.0,5,1,249,4,2.0,1.0,5,1027,1
4.0,2.0,3,2,174,3,1.0,0.0,3,5207,1
0.0,2.0,3,1,248,3,2.0,1.0,7,5588,0
0.0,0.0,5,3,187,3,1.0,1.0,2,5967,0
4.0,1.0,3,2,257,3,2.0,1.0,2,5486,1
4.0,2.0,6,5,215,4,2.0,1.0,5,5409,1
4.0,2.0,4,5,274,2,1.0,0.0,2,4492,1
2.0,2.0,2,3,257,2,1.0,0.0,1,5331,1
0.0,2.0,7,3,286,4,1.0,0.0,3,1670,0
3.0,0.0,6,4,186,2,1.0,1.0,5,4851,1
1.0,0.0,5,1,247,5,1.0,1.0,10,1562,1
4.0,2.0,5,4,254,6,1.0,1.0,4,1850,1
0.0,2.0,4,3,223,3,1.0,0.0,10,5560,1
4.0,2.0,5,3,246,2,2.0,0.0,1,4533,0
4.0,2.0,4,4,265,3,1.0,1.0,10,4741,0
4.0,2.0,3,3,138,2,2.0,0.0,40,1117,1
4.0,2.0,4,3,253,5,1.0,1.0,6,1366,1
3.0,2.0,4,4,266,7,2.0,1.0,3,5672,1
3.0,2.0,5,4,131,8,1.0,1.0,7,4471,0
0.0,0.0,3,1,153,3,1.0,1.0,9,4404,0
2.0,2.0,4,1,134,3,2.0,1.0,2,4983,0
0.0,2.0,4,1,252,5,2.0,0.0,1,1538,1
1.0,2.0,5,1,159,2,2.0,0.0,5,4382,0
0.0,2.0,3,2,144,4,2.0,1.0,8,4867,1
1.0,2.0,3,1,230,2,1.0,0.0,1,4970,1
4.0,2.0,3,2,224,3,2.0,1.0,2,4015,0
4.0,2.0,6,2,247,4,1.0,0.0,3,1752,0
4.0,2.0,3,1,232,2,2.0,0.0,2,5104,1
4.0,2.0,4,5,251,5,2.0,0.0,6,1434,0
4.0,0.0,5,2,226,3,2.0,0.0,1,5451,0
0.0,2.0,6,5,269,4,1.0,1.0,5,1264,1
4.0,2.0,4,2,197,2,1.0,0.0,1,4977,0
4.0,1.0,4,4,190,2,1.0,1.0,2,4460,0
2.0,1.0,4,3,146,3,1.0,1.0,41,1140,1
1.0,2.0,3,2,243,3,2.0,1.0,31,3943,1
1.0,2.0,3,1,180,7,2.0,1.0,10,5536,0
2.0,2.0,4,2,200,3,2.0,1.0,7,4323,0
1.0,2.0,5,5,191,4,2.0,0.0,10,4933,1
2.0,2.0,6,3,251,4,1.0,1.0,1,1230,1
1.0,2.0,5,3,237,5,2.0,0.0,4,1733,1
4.0,1.0,5,1,248,2,1.0,0.0,6,5281,0
2.0,1.0,4,3,192,3,1.0,0.0,10,4068,0
3.0,2.0,3,5,168,3,2.0,1.0,7,4296,0
4.0,1.0,4,1,182,3,2.0,1.0,28,2005,1
2.0,0.0,4,1,265,3,2.0,1.0,3,5177,0
1.0,0.0,2,4,225,10,0.0,1.0,46,2690,1
2.0,2.0,4,2,191,2,1.0,1.0,11,3985,1
4.0,2.0,3,1,162,3,2.0,0.0,7,5971,0
1.0,2.0,4,3,184,3,1.0,0.0,9,5602,0
0.0,0.0,6,5,250,4,1.0,1.0,8,1689,0
4.0,2.0,3,3,101,2,2.0,1.0,9,4860,0
3.0,2.0,5,2,246,3,2.0,1.0,49,3236,1
3.0,2.0,2,1,228,3,0.0,0.0,1,5500,1
3.0,0.0,5,1,257,3,2.0,1.0,7,4133,0
4.0,2.0,4,4,261,3,0.0,1.0,9,5515,0
2.0,0.0,6,5,253,4,2.0,1.0,1,1977,0
4.0,2.0,3,5,156,2,2.0,0.0,8,5848,0
0.0,0.0,5,4,274,3,1.0,1.0,1,5017,1
1.0,2.0,2,4,255,7,1.0,1.0,10,5875,0
1.0,2.0,4,5,229,2,2.0,0.0,1,4869,0
4.0,0.0,4,1,157,3,2.0,1.0,31,1712,1
2.0,2.0,3,5,241,10,2.0,0.0,31,2724,1
1.0,0.0,5,2,223,5,1.0,0.0,5,1010,1
4.0,2.0,4,5,224,2,1.0,1.0,8,5871,0
1.0,2.0,3,1,169,10,2.0,0.0,15,1107,1
1.0,2.0,3,1,211,3,0.0,0.0,7,5178,0
1.0,2.0,5,2,178,5,1.0,0.0,5,5167,0
4.0,2.0,3,2,233,5,1.0,1.0,44,2010,1
4.0,0.0,4,1,273,5,1.0,0.0,7,1922,0
2.0,1.0,3,5,223,7,0.0,1.0,8,4178,1
0.0,1.0,2,5,159,3,1.0,0.0,49,1621,1
2.0,1.0,4,1,213,5,1.0,1.0,10,5492,0
4.0,2.0,6,1,250,4,1.0,1.0,4,1018,0
0.0,0.0,4,1,150,3,1.0,0.0,10,4470,0
3.0,2.0,2,2,137,3,1.0,0.0,20,1823,1
3.0,2.0,3,1,263,3,2.0,1.0,6,2715,1
0.0,2.0,4,5,188,3,1.0,0.0,6,3361,1
4.0,2.0,5,2,184,3,2.0,0.0,8,4581,0
4.0,2.0,3,4,238,3,2.0,0.0,8,5337,1
4.0,2.0,3,1,143,2,1.0,0.0,63,1246,1
2.0,2.0,3,4,238,2,2.0,0.0,1,4991,1
1.0,0.0,5,1,151,2,2.0,0.0,30,1377,1
4.0,2.0,3,4,203,4,2.0,1.0,46,3640,1
1.0,0.0,3,1,199,6,2.0,0.0,7,4805,0
4.0,2.0,4,5,171,6,2.0,0.0,27,1840,1
1.0,2.0,5,3,262,5,1.0,0.0,10,1197,1
0.0,2.0,3,3,177,4,2.0,0.0,4,1560,1
0.0,2.0,5,3,144,6,2.0,0.0,35,1009,1
4.0,2.0,4,3,158,3,1.0,1.0,18,1036,1
4.0,2.0,5,1,142,6,2.0,1.0,1,4843,1
4.0,1.0,2,5,271,3,1.0,0.0,6,5471,1
4.0,2.0,4,4,207,3,2.0,0.0,1,4019,0
0.0,1.0,2,4,155,5,1.0,1.0,9,1740,1
4.0,2.0,4,1,245,5,2.0,1.0,1,1472,0
4.0,2.0,3,4,218,3,1.0,1.0,22,3818,1
2.0,2.0,3,5,194,4,1.0,1.0,1,5534,0
3.0,2.0,3,2,181,2,1.0,0.0,6,5410,0
4.0,1.0,3,5,136,2,0.0,0.0,1,4971,0
1.0,1.0,5,1,226,6,1.0,1.0,5,1078,0
4.0,0.0,5,3,198,3,1.0,0.0,6,5061,1
4.0,2.0,4,4,166,2,1.0,1.0,8,5192,0
0.0,1.0,4,1,241,3,2.0,0.0,61,3812,1
0.0,2.0,5,3,221,5,1.0,0.0,8,1109,0
2.0,1.0,6,3,298,4,1.0,0.0,1,1657,0
2.0,2.0,6,2,257,4,2.0,1.0,1,1513,0
0.0,2.0,4,3,121,2,2.0,1.0,11,1906,1
2.0,2.0,5,4,210,3,2.0,0.0,6,5102,0
1.0,0.0,3,5,210,3,1.0,1.0,6,5566,0
4.0,2.0,4,1,209,4,2.0,0.0,1,5057,0
4.0,2.0,6,3,251,5,2.0,1.0,8,4877,0
2.0,0.0,4,2,239,5,1.0,0.0,10,1429,0
0.0,2.0,2,3,139,3,1.0,1.0,9,1471,1
2.0,2.0,4,1,141,2,1.0,0.0,23,1689,1
2.0,2.0,3,1,229,3,2.0,1.0,7,5324,1
1.0,2.0,3,2,139,2,1.0,1.0,63,1767,1
1.0,0.0,3,5,247,3,1.0,0.0,4,5891,1
4.0,2.0,3,1,154,3,1.0,1.0,5,4720,1
0.0,2.0,6,1,265,4,1.0,0.0,1,1345,1
1.0,2.0,4,2,187,2,2.0,1.0,7,4470,1
4.0,2.0,5,4,156,2,1.0,0.0,57,1842,1
4.0,2.0,4,3,256,2,2.0,0.0,3,4679,1
4.0,2.0,4,5,274,3,2.0,1.0,5,4773,0
4.0,2.0,3,3,137,3,1.0,0.0,8,4742,0
2.0,1.0,4,4,161,3,0.0,0.0,59,1165,1
1.0,2.0,6,1,261,4,2.0,0.0,8,1524,0
3.0,0.0,7,2,279,4,2.0,0.0,1,1480,0
4.0,2.0,3,2,160,3,1.0,0.0,4,4683,0
3.0,0.0,5,1,149,4,2.0,0.0,20,1110,1
0.0,2.0,7,1,306,4,2.0,1.0,5,1467,0
1.0,1.0,3,5,230,3,1.0,0.0,49,3477,1
4.0,1.0,3,3,163,3,2.0,1.0,2,5791,1
4.0,1.0,5,2,260,2,0.0,1.0,58,2018,1
2.0,2.0,3,1,171,4,2.0,0.0,6,5398,0
4.0,2.0,6,5,310,4,2.0,1.0,1,1105,1
3.0,1.0,3,2,250,3,1.0,0.0,49,3798,1
2.0,2.0,5,4,208,2,1.0,1.0,9,4569,0
4.0,0.0,5,1,240,3,0.0,1.0,10,5277,0
1.0,2.0,2,3,176,3,1.0,0.0,6,5006,0
1.0,1.0,4,2,239,2,2.0,0.0,9,4360,0
0.0,1.0,6,1,192,6,2.0,1.0,7,4014,1
2.0,2.0,3,5,188,4,2.0,1.0,3,4033,0
0.0,1.0,4,3,229,3,1.0,1.0,5,5225,1
4.0,2.0,4,2,179,4,1.0,1.0,1,1063,1
4.0,1.0,4,2,190,2,2.0,0.0,1,4020,1
2.0,2.0,4,3,184,4,1.0,1.0,4,4030,1
3.0,2.0,6,5,264,4,2.0,1.0,8,1755,0
4.0,1.0,4,1,207,2,1.0,1.0,2,3242,1
1.0,2.0,3,3,149,3,1.0,0.0,63,1946,1
4.0,2.0,3,3,166,2,2.0,0.0,8,5871,0
4.0,2.0,7,2,277,5,1.0,0.0,7,1260,1
4.0,2.0,2,1,200,3,2.0,1.0,34,2199,1
3.0,1.0,3,1,224,3,1.0,0.0,48,3672,1
0.0,2.0,3,1,238,3,2.0,0.0,5,4399,1
3.0,2.0,4,4,209,6,1.0,1.0,62,3532,1
4.0,0.0,4,5,113,3,2.0,0.0,10,4053,1
3.0,1.0,4,4,233,5,1.0,0.0,10,1173,1
3.0,0.0,3,2,202,2,2.0,1.0,5,5135,1
3.0,2.0,4,3,242,3,1.0,1.0,1,2808,1
2.0,2.0,4,1,213,4,0.0,0.0,35,2343,1
3.0,1.0,4,1,150,2,1.0,1.0,5,4140,0
0.0,2.0,3,5,237,3,1.0,1.0,55,2451,1
1.0,0.0,4,5,142,3,2.0,1.0,2,5692,0
4.0,1.0,4,3,207,3,2.0,0.0,5,4847,1
2.0,2.0,3,5,223,3,2.0,1.0,53,3670,1
4.0,0.0,4,5,159,2,1.0,1.0,1,5671,0
4.0,2.0,5,1,242,5,2.0,1.0,8,1382,1
4.0,2.0,4,2,210,2,2.0,0.0,1,5437,1
0.0,2.0,3,5,261,3,2.0,1.0,15,2989,1
4.0,2.0,2,5,223,3,2.0,1.0,35,3437,1
1.0,2.0,2,4,181,5,2.0,0.0,9,1368,0
2.0,2.0,3,2,159,3,2.0,1.0,4,5577,1
1.0,2.0,4,2,161,3,1.0,0.0,4,5947,0
0.0,2.0,3,1,198,4,2.0,0.0,44,2848,1
2.0,2.0,6,3,202,3,1.0,0.0,5,4930,0
4.0,2.0,4,2,178,8,2.0,1.0,5,4120,1
3.0,2.0,5,4,257,2,2.0,1.0,10,5095,0
4.0,2.0,5,4,232,5,2.0,1.0,5,1861,0
4.0,2.0,3,1,183,2,1.0,1.0,58,3027,1
3.0,2.0,4,3,239,3,1.0,1.0,10,4020,0
3.0,2.0,3,5,269,8,2.0,1.0,8,4462,0
1.0,2.0,5,2,232,6,2.0,0.0,3,1540,0
4.0,0.0,6,2,243,4,1.0,1.0,4,1768,0
4.0,2.0,3,2,208,2,1.0,1.0,41,2036,1
0.0,2.0,6,5,243,3,2.0,0.0,35,2374,1
4.0,2.0,2,3,157,4,1.0,1.0,3,1203,1
4.0,2.0,5,1,148,4,0.0,1.0,2,5821,1
1.0,0.0,4,3,238,2,2.0,1.0,43,2200,1
4.0,2.0,4,3,218,3,0.0,0.0,57,3311,1
0.0,2.0,3,5,216,3,0.0,0.0,2,4242,0
2.0,2.0,6,3,135,5,1.0,0.0,20,1266,1
3.0,2.0,4,3,173,4,1.0,1.0,9,5672,0
1.0,2.0,5,4,202,5,1.0,0.0,6,5230,1
2.0,1.0,5,5,230,2,2.0,0.0,36,3381,1
0.0,1.0,5,1,151,3,2.0,0.0,1,4981,0
2.0,2.0,4,5,146,4,1.0,0.0,25,1606,1
1.0,1.0,4,5,219,5,1.0,1.0,2,1260,0
2.0,0.0,4,3,269,6,2.0,1.0,62,3950,1
1.0,2.0,4,1,241,4,2.0,1.0,9,5360,0
2.0,2.0,4,2,168,3,1.0,1.0,3,4653,1
3.0,2.0,7,5,269,4,2.0,0.0,9,1835,0
2.0,1.0,4,3,268,5,2.0,1.0,7,1932,1
4.0,2.0,4,3,144,2,1.0,0.0,5,4882,0
3.0,2.0,5,3,223,3,1.0,0.0,2,4671,1
1.0,2.0,3,4,243,2,1.0,0.0,14,3693,1
0.0,1.0,5,3,240,6,2.0,0.0,3,1321,0
0.0,0.0,4,3,152,3,1.0,1.0,43,1009,1
0.0,1.0,5,3,216,10,2.0,1.0,4,4409,1
3.0,1.0,4,2,156,3,2.0,1.0,1,4097,1
4.0,2.0,3,5,146,10,1.0,1.0,9,4128,0
4.0,1.0,5,1,172,5,2.0,0.0,1,4730,0
2.0,1.0,4,4,262,2,2.0,1.0,1,4357,0
4.0,2.0,5,1,120,3,1.0,1.0,7,4381,1
0.0,1.0,4,2,148,2,1.0,1.0,5,4031,0
2.0,0.0,3,4,202,4,0.0,1.0,20,3655,1
3.0,0.0,3,5,218,3,1.0,1.0,2,5841,0
4.0,0.0,5,5,262,2,2.0,1.0,8,4283,0
3.0,0.0,5,1,160,5,1.0,0.0,1,4672,0
3.0,2.0,3,2,220,3,2.0,1.0,8,4148,0
1.0,0.0,2,5,151,3,2.0,1.0,9,4767,1
3.0,1.0,3,4,185,4,2.0,0.0,6,5322,0
4.0,2.0,3,5,283,5,1.0,0.0,50,2848,1
3.0,1.0,2,4,187,3,1.0,1.0,50,3878,1
1.0,2.0,6,1,250,5,1.0,0.0,53,3352,1
3.0,1.0,3,5,192,2,2.0,0.0,5,2339,1
0.0,2.0,3,3,251,2,1.0,1.0,3,5168,0
2.0,2.0,4,1,168,2,2.0,0.0,1,5698,1
1.0,2.0,5,5,252,5,1.0,1.0,9,4135,0
4.0,0.0,3,1,135,3,1.0,1.0,9,4511,0
3.0,2.0,4,1,212,3,1.0,1.0,3,4896,0
3.0,2.0,3,2,185,2,0.0,0.0,3,4816,1
3.0,0.0,4,3,136,3,2.0,0.0,4,5769,1
4.0,1.0,3,1,188,3,1.0,1.0,3,4222,0
0.0,2.0,3,4,213,3,0.0,1.0,7,5516,1
3.0,1.0,5,5,261,3,2.0,0.0,8,3257,1
3.0,2.0,5,4,243,6,2.0,0.0,1,4170,1
2.0,2.0,3,4,203,2,1.0,0.0,15,2281,1
4.0,0.0,5,3,245,5,2.0,1.0,3,1851,0
2.0,2.0,4,3,185,5,1.0,0.0,9,5648,0
4.0,2.0,3,4,209,3,1.0,1.0,37,2215,1
4.0,2.0,6,4,292,4,1.0,1.0,9,1056,1
3.0,2.0,3,1,123,5,2.0,0.0,10,4231,0
4.0,2.0,3,2,244,3,0.0,0.0,5,5781,1
3.0,0.0,5,4,251,4,1.0,1.0,8,4190,1
3.0,2.0,5,3,249,2,2.0,1.0,3,4440,0
3.0,2.0,4,5,163,2,2.0,0.0,10,5529,1
1.0,2.0,3,5,206,4,2.0,0.0,2,5829,1
2.0,0.0,3,3,180,3,0.0,0.0,56,1684,1
1.0,2.0,3,3,150,2,2.0,1.0,6,4170,1
3.0,1.0,5,3,168,4,1.0,1.0,7,1298,1
1.0,0.0,5,3,260,2,0.0,0.0,63,2715,1
4.0,2.0,4,3,163,5,1.0,1.0,29,1349,1
4.0,2.0,4,3,263,3,1.0,0.0,3,5253,0
3.0,2.0,6,5,290,4,1.0,1.0,6,1929,0
3.0,2.0,5,3,274,5,2.0,1.0,7,1696,1
4.0,2.0,6,5,294,4,2.0,0.0,2,1273,1
2.0,0.0,3,1,223,3,2.0,0.0,4,4495,1
1.0,2.0,5,4,211,4,1.0,0.0,4,4498,1
4.0,2.0,4,1,151,3,0.0,0.0,39,1458,1
4.0,2.0,4,3,191,3,2.0,1.0,1,4219,0
4.0,2.0,4,1,139,3,2.0,0.0,7,4275,0
4.0,2.0,3,5,159,3,2.0,0.0,1,4314,1
3.0,2.0,5,4,168,3,1.0,0.0,13,1317,1
2.0,0.0,4,4,232,3,2.0,0.0,61,2484,1
3.0,1.0,4,2,266,3,0.0,1.0,5,4831,1
1.0,2.0,5,5,135,4,2.0,0.0,7,5765,1
1.0,2.0,5,1,256,4,2.0,0.0,5,4970,1
0.0,2.0,2,3,164,5,1.0,1.0,7,1243,0
4.0,2.0,7,1,310,4,2.0,0.0,8,1601,1
0.0,2.0,4,4,280,5,1.0,0.0,3,5034,0
1.0,2.0,3,1,236,2,0.0,1.0,2,3949,1
1.0,1.0,4,4,248,3,2.0,1.0,59,2868,1
0.0,2.0,6,1,205,5,1.0,1.0,14,3213,1
0.0,1.0,4,5,169,4,1.0,1.0,5,5347,0
1.0,2.0,7,5,289,4,1.0,1.0,9,1904,0
0.0,2.0,4,3,162,3,1.0,1.0,53,1194,1
3.0,2.0,5,3,224,2,2.0,1.0,52,3824,1
4.0,2.0,5,5,258,5,1.0,0.0,10,1719,1
2.0,2.0,5,1,126,5,2.0,0.0,2,5659,1
3.0,2.0,5,4,196,2,2.0,1.0,2,5515,0
0.0,1.0,6,2,309,4,1.0,0.0,6,1335,0
4.0,2.0,4,2,150,3,1.0,1.0,6,5787,1
1.0,2.0,4,1,153,7,2.0,0.0,4,5761,1
4.0,2.0,4,3,248,3,1.0,1.0,5,4781,1
4.0,0.0,7,5,254,4,2.0,0.0,6,1014,0
4.0,2.0,2,4,233,2,2.0,0.0,6,4758,0
4.0,2.0,2,2,154,3,2.0,1.0,38,7846,1
0.0,2.0,4,1,222,4,2.0,0.0,42,2762,1
1.0,2.0,3,3,261,8,2.0,1.0,3,4007,1
4.0,1.0,4,3,223,2,1.0,0.0,3,5765,1
4.0,2.0,3,4,139,2,1.0,1.0,45,1192,1
3.0,0.0,5,4,157,3,2.0,0.0,7,4199,1
4.0,2.0,4,5,178,3,1.0,0.0,5,1012,1
0.0,0.0,6,3,165,4,1.0,0.0,10,5965,0
4.0,0.0,3,5,177,2,1.0,0.0,2,4906,1
3.0,2.0,5,3,217,4,1.0,1.0,3,5718,1
3.0,2.0,6,4,246,4,2.0,1.0,3,1852,0
1.0,2.0,4,3,226,3,2.0,1.0,1,5433,1
3.0,2.0,3,4,244,8,1.0,1.0,1,2703,1
4.0,2.0,4,3,274,3,2.0,0.0,8,4276,0
4.0,2.0,3,3,152,3,2.0,1.0,5,1385,1
2.0,1.0,4,3,175,2,1.0,1.0,25,1816,1
0.0,2.0,4,3,118,5,1.0,0.0,15,1601,1
4.0,2.0,6,5,213,6,1.0,1.0,7,2709,1
2.0,1.0,3,1,235,4,0.0,1.0,7,4833,1
4.0,2.0,4,1,193,2,0.0,1.0,37,3510,1
4.0,2.0,5,4,229,3,1.0,1.0,1,5660,0
4.0,2.0,3,3,138,6,2.0,1.0,49,1078,1
1.0,2.0,3,2,270,3,2.0,1.0,9,5873,1
1.0,2.0,3,5,107,5,1.0,0.0,4,5624,0
1.0,2.0,3,4,219,2,2.0,1.0,7,4883,1
1.0,0.0,3,4,226,3,2.0,0.0,22,3593,1
0.0,0.0,3,5,98,3,2.0,0.0,48,1635,1
1.0,2.0,3,2,198,4,2.0,0.0,4,4564,0
4.0,2.0,7,3,307,4,1.0,0.0,1,1589,1
3.0,2.0,4,4,204,2,1.0,1.0,29,2941,1
2.0,2.0,3,5,204,2,2.0,0.0,5,4504,1
2.0,2.0,5,4,179,6,2.0,0.0,8,4615,1
4.0,1.0,2,4,160,3,1.0,0.0,50,1030,1
2.0,2.0,5,3,200,8,1.0,0.0,9,2741,1
2.0,2.0,4,3,200,4,2.0,0.0,7,4953,1
1.0,1.0,4,2,265,6,1.0,1.0,8,1391,1
0.0,1.0,5,3,263,3,2.0,0.0,2,4688,0
0.0,1.0,4,1,204,6,1.0,1.0,1,4943,0
3.0,1.0,4,2,176,3,1.0,1.0,23,1909,1
0.0,2.0,3,3,258,3,2.0,0.0,7,4068,1
4.0,2.0,3,2,134,3,2.0,0.0,3,5232,0
2.0,2.0,5,4,269,2,2.0,1.0,38,2770,1
4.0,2.0,3,3,205,3,1.0,1.0,10,5714,0
4.0,2.0,4,2,268,2,2.0,0.0,8,4219,0
0.0,1.0,3,5,221,3,2.0,0.0,8,4523,0
1.0,2.0,3,4,257,3,2.0,1.0,56,2941,1
1.0,2.0,4,5,234,3,1.0,0.0,4,5100,1
4.0,1.0,3,4,207,2,1.0,1.0,6,5852,1
0.0,2.0,3,3,203,2,1.0,1.0,1,5244,0
1.0,2.0,3,1,191,5,1.0,0.0,9,5196,1
1.0,2.0,6,3,213,4,1.0,0.0,2,5349,0
4.0,2.0,7,4,301,4,1.0,0.0,1,1150,0
2.0,2.0,4,2,273,3,1.0,1.0,2,5712,0
3.0,0.0,6,4,258,4,1.0,0.0,2,1051,1
2.0,2.0,5,2,145,4,2.0,0.0,9,4028,0
0.0,2.0,4,3,101,6,1.0,1.0,37,1344,1
4.0,2.0,4,4,177,2,1.0,0.0,6,5116,0
0.0,2.0,3,3,202,4,1.0,0.0,3,4003,1
0.0,2.0,2,2,192,2,1.0,0.0,8,3127,1
4.0,2.0,5,1,262,5,1.0,0.0,5,1916,1
4.0,2.0,4,1,271,4,1.0,1.0,9,5853,1
2.0,1.0,4,5,242,2,2.0,0.0,5,4806,0
4.0,2.0,3,5,226,3,1.0,1.0,8,5203,1
3.0,2.0,3,5,270,6,2.0,0.0,9,4195,0
3.0,2.0,5,4,222,3,2.0,0.0,10,4663,0
0.0,0.0,5,3,208,4,2.0,1.0,10,2419,1
3.0,2.0,6,1,286,7,2.0,0.0,7,2338,1
4.0,1.0,7,1,250,4,1.0,1.0,9,1890,1
0.0,0.0,3,4,174,3,1.0,0.0,3,5366,1
3.0,2.0,3,4,236,3,2.0,1.0,1,5851,0
4.0,2.0,5,5,166,3,2.0,0.0,20,1267,1
3.0,2.0,5,1,228,5,1.0,0.0,2,1950,1
3.0,2.0,4,3,150,2,1.0,1.0,51,1491,1
1.0,0.0,6,1,134,3,2.0,1.0,10,1278,1
4.0,2.0,4,1,270,10,2.0,0.0,5,5494,1
0.0,2.0,3,1,192,3,2.0,1.0,4,4997,1
4.0,1.0,4,3,240,2,2.0,0.0,2,5588,0
1.0,2.0,4,1,194,3,2.0,0.0,9,5804,0
4.0,2.0,5,5,230,5,1.0,0.0,8,1067,0
2.0,2.0,4,3,246,3,2.0,0.0,52,2440,1
3.0,2.0,3,3,158,3,1.0,0.0,20,1431,1
1.0,2.0,6,2,219,5,1.0,0.0,9,1071,0
3.0,1.0,4,4,251,3,0.0,0.0,5,5460,0
0.0,2.0,2,5,228,2,1.0,0.0,49,3024,1
1.0,0.0,5,5,267,3,2.0,1.0,9,4775,1
4.0,2.0,3,1,219,3,2.0,1.0,6,4893,1
3.0,2.0,3,2,273,3,1.0,1.0,41,3464,1
4.0,0.0,5,4,147,3,2.0,1.0,23,1132,1
3.0,2.0,3,5,266,3,2.0,1.0,16,2334,1
1.0,2.0,3,1,254,3,2.0,1.0,6,3496,1
0.0,2.0,3,5,190,10,2.0,1.0,32,2931,1
1.0,1.0,2,5,111,2,1.0,1.0,4,4473,1
2.0,0.0,6,2,290,4,2.0,1.0,1,1111,0
0.0,2.0,3,1,101,5,1.0,0.0,3,4807,0
0.0,1.0,4,4,218,5,2.0,0.0,36,2995,1
0.0,2.0,3,2,232,3,1.0,0.0,64,3131,1
3.0,2.0,5,4,153,6,2.0,1.0,35,1082,1
0.0,1.0,3,4,162,5,1.0,0.0,1,4240,1
4.0,2.0,4,3,245,4,2.0,0.0,5,4660,0
4.0,2.0,5,3,194,3,1.0,0.0,1,4331,0
4.0,2.0,3,1,254,2,0.0,0.0,60,3590,1
0.0,2.0,3,2,238,8,2.0,1.0,3,4388,1
4.0,2.0,4,1,220,3,0.0,1.0,2,3886,1
4.0,2.0,4,2,192,4,2.0,0.0,2,5503,0
3.0,2.0,2,4,193,4,1.0,1.0,7,5552,1
0.0,0.0,5,1,274,3,2.0,1.0,58,2098,1
3.0,0.0,5,5,229,6,1.0,0.0,6,1857,0
1.0,2.0,7,4,289,4,1.0,1.0,1,1657,0
4.0,2.0,3,3,240,3,1.0,0.0,4,5056,1
0.0,1.0,4,1,220,5,1.0,0.0,9,1817,0
0.0,0.0,5,5,230,3,1.0,0.0,32,3249,1
4.0,2.0,4,4,264,3,1.0,1.0,6,5959,1
4.0,2.0,5,2,168,2,0.0,0.0,3,4928,0
3.0,2.0,2,3,224,2,1.0,0.0,5,5050,0
4.0,0.0,5,1,235,5,1.0,0.0,10,1920,0
1.0,2.0,7,3,286,4,1.0,1.0,2,1712,1
3.0,2.0,3,5,137,2,1.0,0.0,6,5709,1
4.0,2.0,3,5,98,3,2.0,0.0,3,5553,1
1.0,2.0,4,3,203,2,1.0,1.0,8,5597,0
4.0,2.0,4,5,239,3,2.0,1.0,1,5482,1
4.0,0.0,3,3,239,4,1.0,0.0,5,4084,1
4.0,2.0,4,4,147,3,1.0,1.0,13,1145,1
4.0,2.0,5,5,211,3,2.0,0.0,7,5983,1
4.0,0.0,7,3,244,5,2.0,0.0,10,1913,1
4.0,2.0,2,3,144,3,0.0,1.0,40,1500,1
2.0,2.0,6,3,298,4,1.0,0.0,9,1515,1
4.0,0.0,3,1,265,3,2.0,1.0,11,2194,1
4.0,2.0,4,5,254,3,1.0,1.0,1,4377,1
4.0,2.0,7,3,310,5,1.0,0.0,5,1563,0
2.0,2.0,4,2,204,8,1.0,0.0,1,4038,1
