city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,__target__
5.0,0.92,1.0,0.0,3.0,0.0,5.0,1.0,3.0,5.0,0.0,38,0
49.0,0.92,0.0,0.0,3.0,0.0,5.0,19.0,8.0,6.0,1.0,55,1
29.0,0.698,1.0,1.0,0.0,1.0,6.0,13.0,8.0,6.0,5.0,51,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,1.0,2.0,5.0,0.0,7,0
49.0,0.92,1.0,1.0,0.0,0.0,5.0,2.0,8.0,6.0,0.0,48,1
30.0,0.897,1.0,0.0,1.0,0.0,5.0,13.0,6.0,5.0,0.0,31,0
3.0,0.5579999999999999,1.0,1.0,0.0,0.0,5.0,13.0,0.0,5.0,0.0,67,1
64.0,0.624,3.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,4.0,94,0
30.0,0.897,3.0,1.0,0.0,0.0,5.0,15.0,8.0,6.0,6.0,47,0
48.0,0.91,1.0,0.0,3.0,0.0,5.0,15.0,4.0,5.0,1.0,68,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,1.0,0.0,5.0,3.0,28,0
31.0,0.836,1.0,0.0,1.0,0.0,5.0,1.0,2.0,5.0,1.0,47,0
83.0,0.762,1.0,0.0,3.0,0.0,5.0,1.0,2.0,5.0,3.0,83,0
5.0,0.92,1.0,0.0,3.0,2.0,5.0,21.0,6.0,5.0,4.0,26,0
5.0,0.92,3.0,0.0,3.0,0.0,5.0,14.0,5.0,5.0,5.0,11,0
4.0,0.804,1.0,1.0,3.0,2.0,5.0,9.0,8.0,6.0,0.0,149,0
13.0,0.926,1.0,0.0,3.0,0.0,5.0,5.0,0.0,5.0,6.0,202,0
13.0,0.926,3.0,0.0,3.0,0.0,5.0,3.0,1.0,5.0,3.0,82,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,1.0,3.0,5.0,6.0,37,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,1.0,4.0,4.0,1.0,50,0
30.0,0.897,1.0,1.0,0.0,0.0,5.0,15.0,8.0,6.0,6.0,13,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,13.0,5.0,5.0,0.0,100,0
30.0,0.897,1.0,0.0,3.0,2.0,5.0,7.0,4.0,5.0,1.0,2,0
64.0,0.624,1.0,1.0,0.0,1.0,6.0,13.0,8.0,6.0,6.0,75,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,16.0,8.0,5.0,1.0,51,0
13.0,0.926,0.0,0.0,3.0,0.0,5.0,2.0,1.0,5.0,1.0,30,1
64.0,0.624,1.0,1.0,1.0,2.0,5.0,0.0,7.0,4.0,6.0,53,0
30.0,0.897,1.0,1.0,3.0,2.0,4.0,20.0,8.0,6.0,1.0,50,1
48.0,0.91,1.0,0.0,3.0,0.0,5.0,16.0,0.0,1.0,0.0,68,0
6.0,0.924,1.0,1.0,3.0,2.0,5.0,4.0,8.0,6.0,1.0,30,0
70.0,0.939,3.0,1.0,2.0,2.0,5.0,16.0,5.0,5.0,4.0,74,0
0.0,0.847,1.0,0.0,0.0,2.0,5.0,2.0,8.0,6.0,4.0,13,0
103.0,0.939,1.0,0.0,3.0,3.0,5.0,18.0,2.0,4.0,2.0,302,0
49.0,0.92,0.0,1.0,3.0,0.0,5.0,13.0,8.0,6.0,0.0,77,1
64.0,0.624,1.0,1.0,0.0,1.0,6.0,1.0,8.0,6.0,0.0,109,1
64.0,0.624,1.0,1.0,3.0,0.0,5.0,13.0,3.0,5.0,0.0,8,1
41.0,0.6890000000000001,1.0,0.0,1.0,0.0,5.0,14.0,8.0,6.0,0.0,18,1
116.0,0.698,1.0,0.0,1.0,1.0,6.0,3.0,8.0,6.0,3.0,31,0
30.0,0.897,1.0,0.0,3.0,2.0,5.0,9.0,1.0,1.0,4.0,91,0
49.0,0.92,3.0,1.0,0.0,0.0,5.0,13.0,8.0,5.0,6.0,31,0
7.0,0.794,1.0,0.0,3.0,0.0,5.0,19.0,5.0,5.0,1.0,11,0
94.0,0.802,1.0,0.0,3.0,0.0,5.0,5.0,6.0,5.0,4.0,130,1
5.0,0.92,3.0,1.0,0.0,0.0,5.0,20.0,8.0,6.0,1.0,336,1
5.0,0.92,3.0,0.0,3.0,0.0,2.0,21.0,8.0,6.0,4.0,42,1
101.0,0.754,1.0,0.0,1.0,1.0,6.0,17.0,8.0,5.0,1.0,3,1
114.0,0.925,1.0,0.0,3.0,0.0,5.0,15.0,4.0,1.0,0.0,22,0
13.0,0.926,1.0,0.0,3.0,0.0,5.0,14.0,4.0,5.0,0.0,45,0
4.0,0.804,1.0,0.0,3.0,0.0,5.0,21.0,6.0,5.0,4.0,12,0
49.0,0.92,3.0,0.0,3.0,0.0,5.0,5.0,2.0,5.0,4.0,80,0
91.0,0.913,1.0,0.0,3.0,0.0,5.0,19.0,0.0,5.0,0.0,35,0
48.0,0.91,1.0,1.0,3.0,3.0,5.0,1.0,8.0,6.0,0.0,163,0
5.0,0.92,1.0,1.0,0.0,0.0,5.0,11.0,4.0,5.0,0.0,48,0
5.0,0.92,1.0,1.0,3.0,0.0,5.0,21.0,8.0,6.0,0.0,11,0
83.0,0.762,1.0,0.0,0.0,2.0,5.0,6.0,5.0,4.0,1.0,110,0
94.0,0.802,1.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,6.0,134,0
61.0,0.682,1.0,0.0,3.0,0.0,5.0,21.0,3.0,5.0,4.0,24,0
7.0,0.794,1.0,0.0,3.0,2.0,5.0,8.0,1.0,5.0,4.0,10,0
64.0,0.624,1.0,1.0,1.0,2.0,5.0,6.0,1.0,5.0,6.0,9,0
64.0,0.624,1.0,1.0,3.0,0.0,5.0,20.0,8.0,6.0,6.0,128,1
5.0,0.92,1.0,0.0,3.0,0.0,2.0,21.0,8.0,6.0,0.0,107,0
74.0,0.893,1.0,0.0,3.0,0.0,5.0,15.0,7.0,0.0,0.0,27,0
48.0,0.91,1.0,0.0,3.0,1.0,6.0,21.0,3.0,5.0,0.0,44,0
40.0,0.735,3.0,1.0,3.0,0.0,5.0,14.0,7.0,0.0,6.0,28,0
49.0,0.92,0.0,0.0,3.0,0.0,5.0,16.0,1.0,5.0,3.0,57,0
49.0,0.92,1.0,1.0,3.0,0.0,5.0,16.0,3.0,5.0,4.0,25,0
24.0,0.527,1.0,0.0,3.0,0.0,5.0,14.0,8.0,6.0,0.0,40,1
13.0,0.926,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,26,0
19.0,0.78,1.0,0.0,3.0,0.0,5.0,16.0,1.0,5.0,1.0,165,0
5.0,0.92,1.0,0.0,3.0,0.0,2.0,7.0,8.0,6.0,0.0,32,1
30.0,0.897,1.0,1.0,3.0,3.0,5.0,17.0,7.0,5.0,0.0,18,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,18.0,8.0,6.0,2.0,136,1
77.0,0.7759999999999999,0.0,0.0,3.0,2.0,5.0,6.0,2.0,5.0,1.0,25,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,4.0,39,0
5.0,0.92,3.0,0.0,3.0,2.0,5.0,17.0,4.0,5.0,1.0,168,0
5.0,0.92,1.0,0.0,3.0,2.0,5.0,15.0,7.0,1.0,1.0,60,0
120.0,0.925,3.0,1.0,3.0,4.0,6.0,19.0,8.0,5.0,6.0,48,0
5.0,0.92,3.0,0.0,0.0,0.0,5.0,17.0,8.0,6.0,0.0,17,1
13.0,0.926,1.0,0.0,3.0,2.0,5.0,21.0,2.0,5.0,4.0,67,0
48.0,0.91,3.0,1.0,3.0,0.0,3.0,21.0,8.0,5.0,5.0,48,0
43.0,0.698,3.0,1.0,3.0,5.0,6.0,20.0,8.0,6.0,5.0,40,0
49.0,0.92,1.0,0.0,3.0,0.0,5.0,1.0,1.0,2.0,0.0,84,0
48.0,0.91,3.0,0.0,0.0,0.0,5.0,5.0,3.0,5.0,6.0,9,0
74.0,0.893,1.0,0.0,3.0,0.0,5.0,15.0,0.0,5.0,1.0,55,0
64.0,0.624,1.0,0.0,3.0,2.0,5.0,18.0,1.0,5.0,4.0,36,1
13.0,0.926,3.0,0.0,1.0,0.0,5.0,1.0,1.0,4.0,0.0,39,0
41.0,0.6890000000000001,1.0,0.0,1.0,0.0,5.0,16.0,7.0,0.0,0.0,106,0
5.0,0.92,1.0,1.0,3.0,4.0,6.0,14.0,8.0,6.0,6.0,30,0
11.0,0.55,1.0,0.0,3.0,0.0,5.0,14.0,6.0,4.0,1.0,29,1
122.0,0.915,1.0,0.0,3.0,0.0,5.0,21.0,1.0,2.0,1.0,23,0
13.0,0.926,3.0,1.0,2.0,5.0,6.0,18.0,8.0,6.0,0.0,86,0
13.0,0.926,1.0,0.0,3.0,2.0,2.0,21.0,7.0,5.0,3.0,26,1
64.0,0.624,0.0,1.0,3.0,0.0,0.0,20.0,1.0,1.0,0.0,36,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,20.0,4.0,5.0,0.0,31,0
30.0,0.897,1.0,1.0,0.0,2.0,5.0,13.0,8.0,6.0,0.0,32,1
5.0,0.92,1.0,1.0,3.0,4.0,6.0,17.0,8.0,6.0,0.0,94,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,2.0,2.0,4.0,74,0
64.0,0.624,1.0,0.0,3.0,2.0,5.0,15.0,4.0,5.0,1.0,46,1
5.0,0.92,3.0,0.0,3.0,0.0,5.0,9.0,5.0,5.0,4.0,94,0
49.0,0.92,1.0,0.0,3.0,0.0,5.0,17.0,0.0,5.0,1.0,160,0
89.0,0.866,1.0,0.0,3.0,0.0,5.0,17.0,1.0,5.0,1.0,10,0
30.0,0.897,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,132,0
48.0,0.91,1.0,0.0,3.0,2.0,5.0,2.0,4.0,5.0,3.0,68,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,1.0,1.0,5.0,1.0,24,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,8.0,0.0,1.0,1.0,36,0
120.0,0.925,3.0,0.0,3.0,0.0,5.0,10.0,2.0,5.0,5.0,42,0
53.0,0.921,1.0,0.0,3.0,0.0,5.0,17.0,0.0,5.0,4.0,200,0
64.0,0.624,1.0,0.0,3.0,0.0,4.0,1.0,3.0,5.0,3.0,45,1
74.0,0.893,1.0,0.0,3.0,0.0,5.0,17.0,5.0,5.0,0.0,19,0
13.0,0.926,3.0,0.0,3.0,2.0,5.0,7.0,2.0,5.0,3.0,15,0
83.0,0.762,1.0,0.0,3.0,0.0,5.0,7.0,3.0,5.0,1.0,53,0
13.0,0.926,1.0,0.0,3.0,2.0,5.0,21.0,4.0,5.0,4.0,31,0
99.0,0.884,1.0,0.0,3.0,0.0,5.0,12.0,8.0,6.0,2.0,65,0
5.0,0.92,1.0,1.0,0.0,0.0,5.0,13.0,8.0,6.0,0.0,8,0
105.0,0.83,1.0,0.0,3.0,0.0,5.0,6.0,0.0,5.0,1.0,16,0
82.0,0.89,1.0,1.0,3.0,1.0,6.0,14.0,7.0,5.0,0.0,39,0
6.0,0.924,1.0,0.0,3.0,0.0,5.0,21.0,7.0,5.0,4.0,100,0
83.0,0.762,1.0,0.0,1.0,2.0,5.0,10.0,8.0,6.0,0.0,31,1
48.0,0.91,1.0,0.0,3.0,0.0,5.0,6.0,0.0,5.0,1.0,94,0
74.0,0.893,1.0,0.0,3.0,2.0,5.0,8.0,1.0,5.0,4.0,7,0
63.0,0.7959999999999999,1.0,0.0,1.0,0.0,5.0,18.0,4.0,5.0,0.0,234,0
101.0,0.754,1.0,0.0,1.0,1.0,6.0,4.0,6.0,5.0,3.0,90,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,7.0,3.0,5.0,0.0,48,0
85.0,0.8959999999999999,1.0,0.0,3.0,3.0,5.0,21.0,8.0,6.0,4.0,47,0
15.0,0.743,1.0,0.0,3.0,0.0,4.0,14.0,1.0,5.0,2.0,113,0
48.0,0.91,1.0,0.0,3.0,0.0,5.0,11.0,1.0,5.0,0.0,53,0
120.0,0.925,1.0,0.0,3.0,2.0,5.0,1.0,5.0,5.0,1.0,43,0
116.0,0.698,3.0,0.0,3.0,0.0,5.0,4.0,8.0,6.0,0.0,37,0
41.0,0.6890000000000001,1.0,0.0,3.0,0.0,5.0,14.0,1.0,2.0,0.0,105,0
6.0,0.924,1.0,0.0,3.0,1.0,6.0,21.0,0.0,5.0,2.0,106,0
48.0,0.91,1.0,0.0,3.0,1.0,6.0,11.0,8.0,6.0,0.0,37,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,4.0,226,1
89.0,0.866,1.0,0.0,0.0,1.0,6.0,13.0,8.0,6.0,0.0,155,0
48.0,0.91,1.0,1.0,3.0,2.0,5.0,1.0,8.0,6.0,4.0,67,0
48.0,0.91,3.0,1.0,3.0,1.0,6.0,15.0,8.0,6.0,5.0,42,0
101.0,0.754,1.0,0.0,3.0,0.0,5.0,7.0,8.0,6.0,1.0,11,0
21.0,0.738,1.0,0.0,3.0,0.0,5.0,18.0,5.0,5.0,0.0,20,0
57.0,0.764,3.0,1.0,3.0,0.0,5.0,2.0,0.0,5.0,4.0,14,0
5.0,0.92,1.0,1.0,3.0,1.0,6.0,2.0,3.0,5.0,2.0,104,0
5.0,0.92,3.0,0.0,3.0,0.0,5.0,14.0,1.0,2.0,0.0,67,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,3.0,5.0,4.0,23,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,17.0,4.0,5.0,0.0,109,0
50.0,0.767,1.0,0.0,3.0,0.0,5.0,6.0,8.0,6.0,0.0,60,1
5.0,0.92,1.0,1.0,0.0,5.0,6.0,0.0,8.0,6.0,0.0,80,1
42.0,0.698,1.0,0.0,3.0,0.0,5.0,13.0,8.0,5.0,0.0,52,0
82.0,0.89,3.0,1.0,3.0,2.0,2.0,14.0,3.0,6.0,0.0,12,0
48.0,0.91,1.0,0.0,3.0,2.0,5.0,9.0,8.0,6.0,4.0,178,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,17.0,4.0,5.0,0.0,132,1
13.0,0.926,3.0,1.0,3.0,1.0,6.0,6.0,1.0,5.0,6.0,28,0
2.0,0.887,3.0,1.0,3.0,1.0,6.0,14.0,8.0,6.0,6.0,148,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,1.0,70,0
107.0,0.698,3.0,1.0,0.0,2.0,5.0,7.0,8.0,6.0,1.0,12,0
50.0,0.767,1.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,0.0,13,1
2.0,0.887,2.0,0.0,2.0,0.0,2.0,21.0,8.0,6.0,0.0,37,0
6.0,0.924,1.0,1.0,1.0,1.0,6.0,13.0,4.0,1.0,0.0,22,0
5.0,0.92,2.0,0.0,3.0,0.0,5.0,14.0,8.0,6.0,0.0,150,1
5.0,0.92,1.0,1.0,0.0,0.0,5.0,15.0,8.0,3.0,0.0,5,0
5.0,0.92,1.0,1.0,3.0,0.0,4.0,21.0,1.0,1.0,2.0,23,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,13.0,1.0,1.0,0.0,109,1
64.0,0.624,1.0,0.0,3.0,0.0,5.0,2.0,1.0,5.0,4.0,25,0
49.0,0.92,1.0,0.0,3.0,0.0,5.0,13.0,4.0,0.0,0.0,57,0
13.0,0.926,1.0,1.0,0.0,0.0,5.0,17.0,5.0,4.0,6.0,25,0
5.0,0.92,0.0,1.0,0.0,2.0,5.0,15.0,8.0,4.0,0.0,86,1
82.0,0.89,1.0,1.0,0.0,0.0,0.0,11.0,8.0,6.0,0.0,29,1
64.0,0.624,1.0,0.0,3.0,0.0,5.0,17.0,6.0,5.0,3.0,41,0
83.0,0.762,1.0,0.0,0.0,1.0,6.0,1.0,3.0,3.0,0.0,43,0
95.0,0.855,3.0,1.0,0.0,0.0,4.0,13.0,8.0,6.0,0.0,13,1
51.0,0.903,3.0,0.0,1.0,0.0,5.0,4.0,8.0,6.0,3.0,47,1
99.0,0.884,1.0,0.0,3.0,0.0,5.0,15.0,3.0,5.0,0.0,7,0
2.0,0.887,1.0,0.0,3.0,2.0,3.0,21.0,8.0,6.0,4.0,8,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,3.0,69,0
6.0,0.924,1.0,0.0,3.0,0.0,5.0,1.0,0.0,6.0,3.0,158,0
116.0,0.698,1.0,0.0,3.0,0.0,5.0,8.0,4.0,4.0,4.0,20,0
49.0,0.92,3.0,1.0,3.0,4.0,6.0,20.0,8.0,6.0,6.0,53,0
6.0,0.924,1.0,0.0,3.0,0.0,4.0,21.0,8.0,6.0,0.0,69,0
64.0,0.624,1.0,0.0,3.0,2.0,5.0,1.0,1.0,5.0,4.0,96,1
64.0,0.624,0.0,0.0,3.0,0.0,5.0,17.0,1.0,5.0,4.0,126,0
55.0,0.878,1.0,0.0,3.0,2.0,5.0,8.0,1.0,5.0,4.0,17,0
11.0,0.55,3.0,0.0,3.0,0.0,5.0,17.0,4.0,5.0,0.0,81,0
64.0,0.624,1.0,0.0,2.0,0.0,5.0,13.0,0.0,0.0,0.0,21,1
114.0,0.925,1.0,0.0,3.0,0.0,5.0,16.0,4.0,5.0,0.0,270,1
48.0,0.91,1.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,1.0,40,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,13.0,4.0,5.0,0.0,107,0
49.0,0.92,1.0,0.0,0.0,0.0,5.0,16.0,3.0,5.0,1.0,18,0
2.0,0.887,1.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,0.0,52,1
50.0,0.767,3.0,0.0,3.0,2.0,5.0,6.0,8.0,6.0,4.0,46,1
5.0,0.92,1.0,1.0,3.0,2.0,5.0,0.0,8.0,6.0,0.0,28,1
64.0,0.624,0.0,1.0,3.0,2.0,5.0,20.0,0.0,5.0,0.0,6,1
5.0,0.92,1.0,0.0,3.0,0.0,5.0,18.0,4.0,1.0,1.0,19,0
41.0,0.6890000000000001,1.0,1.0,3.0,0.0,5.0,15.0,7.0,5.0,0.0,61,0
5.0,0.92,1.0,1.0,3.0,1.0,6.0,14.0,8.0,6.0,1.0,14,0
49.0,0.92,3.0,0.0,3.0,0.0,5.0,21.0,7.0,5.0,1.0,15,0
99.0,0.884,1.0,0.0,3.0,2.0,5.0,6.0,4.0,4.0,0.0,46,0
48.0,0.91,1.0,0.0,3.0,1.0,6.0,21.0,8.0,6.0,0.0,70,1
13.0,0.926,1.0,0.0,3.0,1.0,6.0,5.0,4.0,5.0,2.0,84,0
5.0,0.92,0.0,0.0,3.0,3.0,5.0,1.0,4.0,1.0,0.0,52,0
64.0,0.624,3.0,0.0,3.0,0.0,5.0,18.0,4.0,1.0,0.0,46,0
11.0,0.55,1.0,1.0,0.0,0.0,2.0,20.0,8.0,6.0,6.0,43,0
100.0,0.795,1.0,0.0,3.0,0.0,5.0,8.0,1.0,5.0,1.0,21,0
64.0,0.624,1.0,0.0,2.0,0.0,5.0,14.0,8.0,6.0,0.0,16,0
64.0,0.624,1.0,1.0,0.0,1.0,6.0,11.0,8.0,6.0,6.0,28,1
3.0,0.5579999999999999,3.0,0.0,3.0,0.0,5.0,15.0,0.0,0.0,5.0,141,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,16.0,2.0,2.0,0.0,21,0
64.0,0.624,3.0,0.0,3.0,0.0,5.0,18.0,3.0,5.0,4.0,53,1
93.0,0.6659999999999999,1.0,0.0,3.0,5.0,6.0,17.0,0.0,5.0,0.0,122,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,4.0,4.0,2.0,110,1
5.0,0.92,1.0,0.0,3.0,0.0,5.0,19.0,5.0,5.0,0.0,57,0
89.0,0.866,1.0,0.0,3.0,0.0,4.0,21.0,8.0,6.0,4.0,104,0
64.0,0.624,1.0,0.0,0.0,0.0,5.0,19.0,8.0,6.0,4.0,23,0
5.0,0.92,3.0,1.0,3.0,0.0,5.0,1.0,0.0,5.0,4.0,36,1
5.0,0.92,1.0,0.0,3.0,0.0,5.0,1.0,5.0,5.0,0.0,50,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,17.0,4.0,5.0,1.0,100,0
48.0,0.91,3.0,1.0,3.0,0.0,5.0,14.0,4.0,5.0,0.0,52,0
5.0,0.92,1.0,1.0,0.0,0.0,5.0,17.0,8.0,5.0,6.0,28,0
13.0,0.926,1.0,1.0,3.0,2.0,2.0,21.0,3.0,5.0,4.0,45,0
48.0,0.91,1.0,1.0,3.0,2.0,5.0,21.0,8.0,6.0,2.0,156,0
13.0,0.926,3.0,1.0,3.0,2.0,5.0,21.0,8.0,6.0,4.0,11,0
64.0,0.624,3.0,1.0,0.0,2.0,5.0,14.0,8.0,6.0,6.0,43,1
5.0,0.92,1.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0,206,0
2.0,0.887,1.0,0.0,3.0,2.0,5.0,1.0,4.0,5.0,0.0,155,0
64.0,0.624,3.0,1.0,3.0,5.0,6.0,14.0,8.0,6.0,6.0,23,0
64.0,0.624,1.0,0.0,3.0,2.0,5.0,18.0,4.0,5.0,0.0,43,1
101.0,0.754,3.0,0.0,3.0,0.0,5.0,21.0,8.0,4.0,3.0,22,0
2.0,0.887,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,3.0,80,0
50.0,0.767,1.0,0.0,3.0,0.0,2.0,21.0,1.0,5.0,4.0,26,1
5.0,0.92,3.0,1.0,2.0,5.0,6.0,20.0,8.0,6.0,5.0,43,0
64.0,0.624,3.0,1.0,3.0,0.0,5.0,20.0,3.0,5.0,0.0,88,1
5.0,0.92,0.0,1.0,3.0,3.0,2.0,21.0,2.0,2.0,3.0,214,1
101.0,0.754,1.0,0.0,1.0,2.0,5.0,5.0,3.0,4.0,1.0,288,0
4.0,0.804,1.0,0.0,3.0,2.0,5.0,21.0,5.0,5.0,0.0,21,0
13.0,0.926,1.0,1.0,0.0,0.0,5.0,16.0,7.0,5.0,0.0,144,0
30.0,0.897,0.0,0.0,3.0,2.0,5.0,17.0,2.0,5.0,0.0,34,0
48.0,0.91,1.0,0.0,3.0,0.0,5.0,21.0,5.0,1.0,1.0,23,0
48.0,0.91,1.0,0.0,3.0,2.0,5.0,2.0,3.0,5.0,2.0,20,0
4.0,0.804,1.0,0.0,0.0,1.0,6.0,15.0,1.0,5.0,0.0,79,0
5.0,0.92,2.0,0.0,3.0,0.0,5.0,20.0,8.0,6.0,1.0,55,1
103.0,0.939,1.0,0.0,3.0,0.0,5.0,21.0,7.0,5.0,0.0,23,0
103.0,0.939,2.0,1.0,3.0,0.0,4.0,21.0,8.0,6.0,4.0,13,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,8.0,4.0,5.0,0.0,92,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,15.0,0.0,5.0,6.0,24,1
30.0,0.897,1.0,0.0,3.0,2.0,5.0,17.0,0.0,5.0,1.0,64,0
112.0,0.923,1.0,0.0,3.0,0.0,5.0,5.0,2.0,5.0,2.0,330,0
112.0,0.923,1.0,0.0,3.0,0.0,5.0,2.0,4.0,1.0,1.0,152,0
13.0,0.926,1.0,0.0,3.0,0.0,5.0,15.0,3.0,5.0,6.0,106,0
13.0,0.926,3.0,0.0,3.0,0.0,5.0,4.0,1.0,5.0,0.0,48,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,6.0,1.0,5.0,3.0,10,0
57.0,0.764,1.0,0.0,0.0,0.0,5.0,14.0,0.0,5.0,1.0,12,0
13.0,0.926,1.0,0.0,3.0,1.0,6.0,6.0,3.0,5.0,0.0,39,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,12.0,8.0,6.0,1.0,30,1
49.0,0.92,1.0,1.0,3.0,0.0,5.0,21.0,1.0,2.0,0.0,7,0
94.0,0.802,1.0,1.0,2.0,1.0,6.0,13.0,8.0,5.0,6.0,102,0
64.0,0.624,3.0,0.0,3.0,2.0,5.0,20.0,1.0,5.0,0.0,53,0
26.0,0.8270000000000001,1.0,0.0,3.0,0.0,5.0,21.0,6.0,5.0,4.0,16,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,19.0,3.0,5.0,0.0,168,0
5.0,0.92,1.0,0.0,3.0,0.0,2.0,4.0,4.0,5.0,0.0,326,0
64.0,0.624,3.0,1.0,3.0,0.0,4.0,14.0,8.0,4.0,5.0,152,1
112.0,0.923,1.0,0.0,3.0,2.0,2.0,15.0,4.0,5.0,1.0,80,0
48.0,0.91,1.0,1.0,3.0,1.0,6.0,15.0,3.0,5.0,0.0,198,0
5.0,0.92,1.0,0.0,3.0,2.0,5.0,1.0,5.0,5.0,1.0,20,0
95.0,0.855,1.0,1.0,3.0,2.0,5.0,21.0,0.0,1.0,4.0,78,0
64.0,0.624,1.0,0.0,3.0,0.0,5.0,13.0,5.0,5.0,0.0,20,0
47.0,0.843,0.0,1.0,0.0,1.0,6.0,13.0,8.0,6.0,6.0,37,0
55.0,0.878,1.0,0.0,3.0,1.0,6.0,13.0,1.0,5.0,0.0,5,0
120.0,0.925,1.0,0.0,3.0,2.0,5.0,7.0,2.0,5.0,1.0,8,0
60.0,0.698,3.0,1.0,3.0,0.0,5.0,11.0,8.0,6.0,6.0,13,0
5.0,0.92,1.0,1.0,3.0,0.0,4.0,7.0,8.0,6.0,4.0,74,1
13.0,0.926,0.0,1.0,1.0,0.0,5.0,6.0,4.0,5.0,2.0,34,0
5.0,0.92,3.0,0.0,2.0,5.0,6.0,1.0,7.0,1.0,2.0,14,0
36.0,0.727,1.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,0.0,88,1
5.0,0.92,1.0,1.0,3.0,0.0,2.0,15.0,2.0,4.0,1.0,37,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,19.0,3.0,2.0,0.0,12,0
15.0,0.743,1.0,0.0,1.0,0.0,5.0,15.0,4.0,6.0,0.0,72,0
38.0,0.84,3.0,0.0,3.0,0.0,5.0,13.0,1.0,4.0,5.0,8,0
109.0,0.847,3.0,0.0,3.0,5.0,6.0,21.0,5.0,6.0,6.0,96,0
48.0,0.91,1.0,0.0,3.0,0.0,5.0,4.0,8.0,6.0,0.0,63,0
49.0,0.92,1.0,0.0,3.0,0.0,5.0,7.0,4.0,1.0,0.0,64,0
15.0,0.743,3.0,1.0,0.0,2.0,5.0,16.0,0.0,5.0,1.0,79,0
11.0,0.55,1.0,0.0,3.0,0.0,5.0,16.0,4.0,5.0,0.0,24,0
61.0,0.682,1.0,0.0,0.0,0.0,5.0,18.0,0.0,5.0,0.0,47,0
5.0,0.92,1.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,1.0,20,1
48.0,0.91,1.0,1.0,3.0,3.0,5.0,15.0,2.0,4.0,0.0,128,0
64.0,0.624,3.0,0.0,3.0,0.0,5.0,15.0,8.0,6.0,0.0,18,1
48.0,0.91,1.0,0.0,3.0,0.0,5.0,1.0,4.0,5.0,2.0,44,0
2.0,0.887,1.0,1.0,0.0,0.0,3.0,14.0,8.0,6.0,6.0,22,0
99.0,0.884,1.0,1.0,0.0,2.0,5.0,5.0,1.0,4.0,2.0,96,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,9.0,8.0,6.0,1.0,36,0
95.0,0.855,0.0,0.0,3.0,0.0,5.0,2.0,2.0,5.0,4.0,52,0
13.0,0.926,0.0,0.0,1.0,1.0,6.0,0.0,1.0,5.0,0.0,35,0
5.0,0.92,1.0,0.0,3.0,0.0,5.0,21.0,2.0,2.0,4.0,20,0
86.0,0.74,1.0,1.0,3.0,0.0,3.0,20.0,2.0,5.0,0.0,22,1
