RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,__target__
6001.0,270.0,92.0,128.0,119.0,53.0,348.0,9.0,57.0,1
1150.0,4042.0,18.0,68.0,195.0,4.0,5.0,61.0,4.0,1
5035.0,2509.0,18.0,69.0,260.0,17.0,736.0,61.0,18.0,1
1294.0,668.0,69.0,90.0,94.0,42.0,2276.0,3.0,46.0,1
3760.0,1151.0,18.0,68.0,55.0,31.0,622.0,14.0,35.0,1
3396.0,3641.0,127.0,31.0,20.0,47.0,346.0,61.0,51.0,1
6447.0,1049.0,18.0,18.0,32.0,4.0,5.0,61.0,4.0,1
4024.0,475.0,18.0,61.0,46.0,22.0,5.0,61.0,23.0,1
4122.0,2009.0,18.0,61.0,175.0,11.0,19.0,0.0,11.0,1
815.0,377.0,6.0,32.0,149.0,246.0,1488.0,30.0,256.0,1
1559.0,4238.0,18.0,61.0,189.0,83.0,358.0,16.0,91.0,1
5076.0,460.0,18.0,33.0,166.0,209.0,1945.0,21.0,219.0,1
3760.0,1690.0,51.0,72.0,285.0,40.0,2011.0,63.0,44.0,1
5309.0,1209.0,18.0,55.0,278.0,46.0,1983.0,63.0,50.0,1
2362.0,2010.0,18.0,61.0,33.0,189.0,46.0,6.0,199.0,0
3021.0,2649.0,18.0,71.0,161.0,17.0,37.0,61.0,18.0,1
3659.0,3330.0,46.0,53.0,91.0,268.0,2273.0,57.0,277.0,0
4547.0,4081.0,78.0,105.0,73.0,6.0,126.0,62.0,5.0,1
1057.0,1583.0,50.0,60.0,221.0,26.0,2091.0,8.0,27.0,1
1966.0,2176.0,58.0,76.0,7.0,61.0,1417.0,62.0,67.0,1
5416.0,482.0,45.0,52.0,291.0,4.0,1899.0,61.0,4.0,1
2754.0,1300.0,18.0,69.0,438.0,46.0,2141.0,63.0,50.0,1
2313.0,202.0,6.0,4.0,180.0,55.0,1195.0,8.0,59.0,1
2402.0,1845.0,18.0,61.0,189.0,48.0,1999.0,9.0,52.0,1
2914.0,937.0,18.0,61.0,88.0,22.0,5.0,61.0,23.0,1
1027.0,665.0,11.0,43.0,448.0,315.0,153.0,0.0,6.0,1
5493.0,192.0,65.0,85.0,119.0,27.0,1267.0,9.0,28.0,1
1555.0,1548.0,45.0,77.0,2.0,2.0,2.0,0.0,2.0,1
2763.0,1214.0,18.0,61.0,155.0,104.0,1952.0,3.0,112.0,1
4565.0,2509.0,18.0,69.0,260.0,4.0,37.0,61.0,4.0,1
4792.0,4090.0,18.0,71.0,47.0,22.0,5.0,61.0,23.0,1
1766.0,3253.0,18.0,63.0,54.0,28.0,397.0,10.0,29.0,1
4565.0,1088.0,18.0,18.0,3.0,24.0,47.0,0.0,34.0,1
2612.0,1872.0,18.0,68.0,195.0,47.0,1031.0,61.0,51.0,1
1518.0,3768.0,18.0,65.0,320.0,4.0,1899.0,61.0,4.0,1
2881.0,2367.0,18.0,71.0,313.0,119.0,2336.0,8.0,128.0,1
2351.0,35.0,18.0,65.0,219.0,23.0,46.0,6.0,25.0,1
2554.0,3405.0,18.0,65.0,219.0,4.0,5.0,61.0,4.0,1
496.0,2264.0,18.0,63.0,341.0,38.0,322.0,17.0,42.0,1
1341.0,3469.0,7.0,5.0,4.0,36.0,1630.0,56.0,40.0,1
1719.0,2999.0,11.0,9.0,91.0,51.0,1224.0,57.0,55.0,1
819.0,2045.0,18.0,65.0,167.0,34.0,713.0,63.0,38.0,1
1449.0,764.0,18.0,61.0,125.0,22.0,52.0,61.0,23.0,1
5346.0,1371.0,18.0,33.0,244.0,40.0,2141.0,63.0,44.0,1
1453.0,3554.0,18.0,55.0,173.0,46.0,2141.0,63.0,50.0,1
5826.0,1105.0,18.0,55.0,316.0,340.0,2344.0,4.0,24.0,1
1203.0,3718.0,18.0,55.0,158.0,22.0,5.0,61.0,23.0,1
4538.0,35.0,18.0,65.0,219.0,23.0,46.0,6.0,25.0,1
702.0,2713.0,45.0,52.0,78.0,162.0,1734.0,24.0,171.0,1
3433.0,3550.0,127.0,31.0,20.0,4.0,5.0,61.0,4.0,1
3504.0,872.0,18.0,33.0,82.0,21.0,914.0,2.0,22.0,1
4609.0,3706.0,18.0,69.0,52.0,4.0,518.0,61.0,4.0,1
1382.0,1407.0,18.0,61.0,140.0,13.0,2248.0,58.0,13.0,1
7366.0,2682.0,18.0,71.0,196.0,4.0,5.0,61.0,4.0,1
5257.0,1142.0,18.0,63.0,153.0,40.0,659.0,63.0,44.0,1
7027.0,3162.0,40.0,47.0,48.0,37.0,657.0,16.0,41.0,1
3207.0,4085.0,6.0,32.0,65.0,337.0,2144.0,62.0,71.0,1
4569.0,3698.0,18.0,55.0,72.0,4.0,1899.0,61.0,4.0,1
7379.0,1586.0,18.0,65.0,269.0,99.0,203.0,61.0,107.0,1
3284.0,1452.0,18.0,61.0,426.0,257.0,2073.0,25.0,266.0,1
2494.0,3967.0,18.0,61.0,303.0,22.0,50.0,61.0,23.0,1
3292.0,3821.0,58.0,76.0,73.0,217.0,465.0,62.0,227.0,1
3713.0,855.0,127.0,31.0,20.0,21.0,1527.0,2.0,22.0,1
2881.0,1409.0,18.0,71.0,81.0,41.0,797.0,19.0,45.0,1
5034.0,2764.0,18.0,61.0,49.0,340.0,743.0,4.0,24.0,1
611.0,690.0,18.0,63.0,56.0,315.0,1410.0,0.0,6.0,1
981.0,764.0,18.0,61.0,125.0,4.0,5.0,61.0,4.0,1
5577.0,2743.0,48.0,57.0,7.0,337.0,2144.0,62.0,71.0,1
2610.0,2947.0,18.0,63.0,37.0,22.0,5.0,61.0,23.0,1
5634.0,605.0,18.0,104.0,223.0,217.0,444.0,62.0,227.0,0
5271.0,3734.0,6.0,4.0,88.0,4.0,15.0,61.0,4.0,1
1298.0,377.0,6.0,32.0,149.0,246.0,1488.0,30.0,256.0,1
7014.0,1126.0,47.0,54.0,10.0,1.0,1.0,0.0,1.0,1
2855.0,4088.0,95.0,133.0,152.0,4.0,5.0,61.0,4.0,1
2152.0,533.0,18.0,61.0,413.0,306.0,1351.0,49.0,314.0,1
5362.0,105.0,18.0,18.0,215.0,146.0,2219.0,9.0,156.0,1
6000.0,2145.0,18.0,61.0,189.0,102.0,1237.0,9.0,110.0,1
6160.0,3930.0,18.0,61.0,303.0,22.0,5.0,61.0,23.0,1
3184.0,1845.0,18.0,61.0,189.0,102.0,157.0,9.0,110.0,1
6001.0,254.0,18.0,65.0,25.0,27.0,2236.0,9.0,28.0,1
2085.0,1545.0,18.0,63.0,309.0,47.0,224.0,61.0,51.0,1
590.0,783.0,18.0,61.0,165.0,87.0,1816.0,61.0,95.0,1
531.0,1650.0,31.0,36.0,1.0,1.0,6.0,0.0,1.0,1
1544.0,511.0,15.0,14.0,7.0,18.0,563.0,62.0,19.0,1
3786.0,3080.0,127.0,31.0,86.0,88.0,1400.0,2.0,96.0,1
4162.0,50.0,18.0,63.0,207.0,38.0,712.0,17.0,42.0,1
2315.0,2258.0,50.0,60.0,102.0,139.0,2288.0,8.0,149.0,1
2375.0,3303.0,18.0,71.0,412.0,151.0,1923.0,64.0,161.0,1
5008.0,2494.0,18.0,71.0,273.0,47.0,5.0,61.0,51.0,1
3505.0,3731.0,18.0,71.0,161.0,19.0,2175.0,61.0,20.0,1
1494.0,385.0,18.0,55.0,267.0,22.0,5.0,61.0,23.0,1
4542.0,1431.0,67.0,97.0,122.0,337.0,2144.0,62.0,71.0,1
1759.0,1849.0,24.0,25.0,2.0,2.0,6.0,0.0,2.0,1
7416.0,4069.0,6.0,32.0,68.0,87.0,644.0,61.0,95.0,1
5129.0,2099.0,74.0,99.0,261.0,315.0,597.0,0.0,6.0,1
488.0,3446.0,22.0,23.0,0.0,36.0,2197.0,56.0,40.0,1
101.0,3534.0,18.0,61.0,88.0,4.0,5.0,61.0,4.0,1
6465.0,2440.0,69.0,90.0,303.0,46.0,2141.0,63.0,50.0,1
3260.0,3205.0,11.0,9.0,1.0,36.0,2151.0,56.0,40.0,1
2385.0,1552.0,8.0,29.0,6.0,36.0,2151.0,56.0,40.0,1
4538.0,377.0,40.0,47.0,149.0,246.0,1719.0,30.0,256.0,1
4714.0,1031.0,18.0,55.0,39.0,4.0,5.0,61.0,4.0,1
6898.0,3904.0,18.0,68.0,195.0,17.0,183.0,61.0,18.0,1
4956.0,2097.0,50.0,60.0,185.0,86.0,2133.0,4.0,94.0,0
757.0,3714.0,18.0,55.0,158.0,21.0,1400.0,2.0,22.0,1
2890.0,3275.0,18.0,65.0,57.0,47.0,1368.0,61.0,51.0,1
2039.0,385.0,18.0,55.0,267.0,22.0,5.0,61.0,23.0,1
5493.0,3793.0,72.0,94.0,115.0,4.0,188.0,61.0,4.0,1
653.0,3826.0,18.0,61.0,125.0,44.0,597.0,10.0,48.0,1
3133.0,3212.0,8.0,6.0,5.0,36.0,1545.0,56.0,40.0,1
144.0,2307.0,51.0,72.0,275.0,123.0,282.0,23.0,132.0,1
1068.0,2342.0,23.0,24.0,91.0,51.0,2302.0,57.0,55.0,1
4199.0,3261.0,30.0,35.0,0.0,0.0,30.0,56.0,0.0,1
462.0,4014.0,127.0,31.0,20.0,4.0,5.0,61.0,4.0,1
2000.0,3750.0,18.0,61.0,125.0,4.0,5.0,61.0,4.0,1
2058.0,2953.0,18.0,33.0,93.0,38.0,322.0,17.0,42.0,1
2508.0,846.0,18.0,65.0,250.0,22.0,5.0,61.0,23.0,1
193.0,1329.0,18.0,69.0,438.0,123.0,83.0,23.0,132.0,1
911.0,1618.0,12.0,10.0,144.0,315.0,1597.0,0.0,6.0,0
5688.0,1284.0,18.0,33.0,188.0,153.0,2246.0,4.0,61.0,1
5487.0,3823.0,57.0,48.0,73.0,6.0,82.0,62.0,5.0,1
7043.0,3328.0,90.0,125.0,260.0,196.0,322.0,17.0,206.0,1
4696.0,3745.0,18.0,63.0,37.0,4.0,5.0,61.0,4.0,1
1798.0,1552.0,8.0,29.0,6.0,0.0,1.0,56.0,0.0,1
808.0,678.0,126.0,16.0,276.0,305.0,1255.0,56.0,313.0,1
4309.0,3832.0,6.0,32.0,73.0,18.0,77.0,62.0,19.0,1
6000.0,3095.0,18.0,61.0,439.0,47.0,346.0,61.0,51.0,1
6660.0,804.0,18.0,55.0,204.0,164.0,2091.0,8.0,173.0,1
1518.0,2144.0,18.0,61.0,26.0,183.0,2236.0,9.0,193.0,1
7139.0,3384.0,18.0,55.0,212.0,22.0,5.0,61.0,23.0,1
682.0,3675.0,18.0,69.0,197.0,22.0,5.0,61.0,23.0,1
1705.0,1078.0,65.0,85.0,119.0,53.0,910.0,9.0,57.0,1
3396.0,301.0,18.0,55.0,278.0,203.0,499.0,17.0,213.0,1
3409.0,2266.0,83.0,111.0,21.0,41.0,1611.0,19.0,45.0,1
5766.0,2038.0,18.0,68.0,279.0,47.0,5.0,61.0,51.0,1
6114.0,692.0,18.0,55.0,206.0,4.0,5.0,61.0,4.0,1
3184.0,550.0,45.0,52.0,206.0,22.0,1899.0,61.0,23.0,1
814.0,3768.0,18.0,65.0,320.0,22.0,1899.0,61.0,23.0,1
3101.0,168.0,11.0,43.0,1.0,1.0,6.0,0.0,1.0,1
1028.0,2675.0,11.0,43.0,31.0,315.0,1088.0,0.0,6.0,0
4273.0,3568.0,18.0,61.0,88.0,47.0,2176.0,61.0,51.0,1
3767.0,3141.0,18.0,33.0,93.0,16.0,1457.0,60.0,16.0,1
6390.0,825.0,18.0,68.0,86.0,265.0,780.0,2.0,274.0,1
5703.0,1703.0,126.0,16.0,2.0,1.0,10.0,0.0,1.0,1
6295.0,4230.0,18.0,33.0,188.0,163.0,279.0,34.0,172.0,1
4160.0,2254.0,18.0,63.0,207.0,110.0,2265.0,17.0,119.0,1
4786.0,3981.0,127.0,31.0,303.0,46.0,2141.0,63.0,50.0,1
5228.0,3958.0,18.0,68.0,160.0,88.0,1400.0,2.0,96.0,1
4362.0,3391.0,18.0,63.0,243.0,120.0,497.0,61.0,129.0,1
102.0,1329.0,18.0,69.0,438.0,178.0,468.0,23.0,188.0,1
872.0,4143.0,126.0,16.0,91.0,85.0,2318.0,57.0,93.0,1
3813.0,1511.0,27.0,28.0,1.0,3.0,2.0,56.0,3.0,1
6001.0,2794.0,18.0,65.0,95.0,27.0,2236.0,9.0,28.0,1
4792.0,747.0,18.0,55.0,130.0,65.0,887.0,25.0,72.0,1
5652.0,2076.0,18.0,71.0,118.0,4.0,5.0,61.0,4.0,1
1016.0,3244.0,8.0,29.0,1.0,1.0,6.0,0.0,1.0,1
2317.0,3493.0,18.0,19.0,446.0,201.0,2032.0,66.0,211.0,1
4042.0,3743.0,79.0,106.0,135.0,22.0,5.0,61.0,23.0,1
4565.0,1885.0,18.0,63.0,107.0,22.0,5.0,61.0,23.0,1
798.0,3790.0,18.0,65.0,46.0,4.0,5.0,61.0,4.0,1
3251.0,602.0,48.0,57.0,7.0,337.0,2144.0,62.0,71.0,1
3184.0,1012.0,18.0,55.0,249.0,37.0,2309.0,16.0,41.0,1
4063.0,3641.0,127.0,31.0,20.0,47.0,346.0,61.0,51.0,0
488.0,1692.0,40.0,47.0,65.0,10.0,198.0,0.0,10.0,1
5759.0,3724.0,126.0,16.0,276.0,264.0,2280.0,22.0,273.0,1
2456.0,2090.0,18.0,33.0,115.0,22.0,1899.0,61.0,23.0,0
749.0,1450.0,18.0,18.0,266.0,4.0,1899.0,61.0,4.0,1
594.0,699.0,18.0,18.0,262.0,298.0,1188.0,46.0,306.0,1
5480.0,1319.0,6.0,4.0,110.0,59.0,83.0,23.0,65.0,1
2753.0,366.0,18.0,61.0,448.0,22.0,5.0,61.0,23.0,1
7493.0,2042.0,18.0,63.0,153.0,155.0,5.0,21.0,164.0,1
6444.0,1300.0,18.0,69.0,209.0,59.0,83.0,23.0,65.0,1
591.0,609.0,18.0,104.0,132.0,337.0,2144.0,62.0,71.0,1
3211.0,3475.0,30.0,35.0,0.0,0.0,30.0,56.0,0.0,1
3767.0,2145.0,18.0,61.0,189.0,102.0,1237.0,9.0,110.0,1
5047.0,27.0,51.0,62.0,220.0,30.0,823.0,11.0,31.0,1
1927.0,3511.0,18.0,61.0,9.0,315.0,963.0,0.0,6.0,1
5362.0,3640.0,18.0,68.0,59.0,17.0,1516.0,61.0,18.0,1
3291.0,3601.0,51.0,62.0,20.0,22.0,5.0,61.0,23.0,1
6897.0,1669.0,51.0,62.0,195.0,22.0,1194.0,61.0,23.0,1
6911.0,2062.0,18.0,65.0,261.0,4.0,5.0,61.0,4.0,1
819.0,1784.0,18.0,65.0,124.0,22.0,1175.0,61.0,23.0,1
4950.0,3728.0,18.0,61.0,57.0,88.0,1400.0,2.0,96.0,1
2069.0,2456.0,18.0,18.0,104.0,4.0,5.0,61.0,4.0,1
1603.0,1545.0,18.0,63.0,309.0,22.0,5.0,61.0,23.0,1
5431.0,691.0,127.0,31.0,279.0,88.0,1400.0,2.0,96.0,1
4565.0,702.0,89.0,123.0,387.0,47.0,5.0,61.0,51.0,1
7194.0,3538.0,18.0,65.0,57.0,22.0,5.0,61.0,23.0,1
7168.0,818.0,18.0,61.0,364.0,52.0,1117.0,9.0,56.0,1
1080.0,2264.0,18.0,63.0,341.0,38.0,322.0,17.0,42.0,1
2633.0,3944.0,18.0,63.0,28.0,22.0,5.0,61.0,23.0,1
4038.0,2657.0,18.0,63.0,107.0,47.0,5.0,61.0,51.0,1
3536.0,1324.0,18.0,55.0,212.0,153.0,175.0,4.0,61.0,1
2354.0,2479.0,18.0,65.0,177.0,173.0,737.0,9.0,182.0,0
1498.0,3143.0,110.0,157.0,35.0,136.0,2238.0,26.0,145.0,1
6000.0,79.0,18.0,55.0,329.0,40.0,2344.0,63.0,44.0,1
817.0,616.0,18.0,61.0,38.0,26.0,1834.0,8.0,27.0,1
1551.0,378.0,18.0,61.0,175.0,271.0,765.0,9.0,279.0,1
1203.0,3683.0,18.0,55.0,39.0,4.0,5.0,61.0,4.0,1
4565.0,3338.0,18.0,69.0,197.0,22.0,345.0,61.0,23.0,1
4565.0,3549.0,18.0,68.0,86.0,4.0,5.0,61.0,4.0,1
5484.0,1606.0,104.0,150.0,231.0,4.0,2191.0,61.0,4.0,1
2872.0,1949.0,57.0,48.0,28.0,22.0,5.0,61.0,23.0,1
5922.0,798.0,18.0,19.0,112.0,56.0,2336.0,8.0,60.0,1
2351.0,1455.0,6.0,4.0,46.0,147.0,2271.0,37.0,157.0,1
2228.0,377.0,6.0,32.0,149.0,246.0,1488.0,30.0,256.0,1
1751.0,3550.0,127.0,31.0,100.0,22.0,5.0,61.0,23.0,1
1683.0,1331.0,18.0,18.0,129.0,235.0,2256.0,65.0,245.0,1
593.0,2327.0,78.0,105.0,7.0,337.0,2144.0,62.0,71.0,1
4425.0,759.0,18.0,61.0,336.0,103.0,2078.0,9.0,111.0,1
3094.0,100.0,34.0,40.0,1.0,1.0,6.0,0.0,1.0,1
4792.0,3386.0,18.0,55.0,212.0,22.0,5.0,61.0,23.0,1
3760.0,127.0,18.0,68.0,59.0,241.0,752.0,64.0,251.0,1
3980.0,1694.0,69.0,90.0,74.0,27.0,2236.0,9.0,28.0,1
2313.0,1718.0,18.0,65.0,113.0,75.0,737.0,9.0,82.0,1
5462.0,1512.0,18.0,68.0,127.0,22.0,5.0,61.0,23.0,0
1359.0,244.0,18.0,18.0,104.0,28.0,300.0,10.0,29.0,1
4565.0,1381.0,18.0,116.0,55.0,4.0,2192.0,61.0,4.0,1
3635.0,1781.0,18.0,55.0,212.0,38.0,2278.0,17.0,42.0,1
33.0,1732.0,51.0,62.0,431.0,46.0,2141.0,63.0,50.0,1
512.0,4101.0,18.0,69.0,203.0,22.0,52.0,61.0,23.0,1
3397.0,3410.0,18.0,18.0,55.0,22.0,52.0,61.0,23.0,0
5363.0,3173.0,18.0,18.0,215.0,143.0,2069.0,27.0,153.0,1
2753.0,2924.0,18.0,71.0,47.0,47.0,5.0,61.0,51.0,1
371.0,3750.0,18.0,61.0,125.0,22.0,5.0,61.0,23.0,1
1798.0,1550.0,8.0,6.0,1.0,0.0,1.0,56.0,0.0,0
1294.0,2363.0,50.0,60.0,177.0,60.0,1372.0,3.0,66.0,1
7041.0,2932.0,18.0,65.0,168.0,22.0,1899.0,61.0,23.0,1
3559.0,3831.0,18.0,61.0,219.0,22.0,5.0,61.0,23.0,1
488.0,439.0,0.0,73.0,5.0,36.0,1334.0,56.0,40.0,1
1024.0,3989.0,36.0,42.0,310.0,315.0,2182.0,0.0,6.0,1
4724.0,4023.0,45.0,77.0,2.0,2.0,6.0,0.0,2.0,1
1091.0,1592.0,18.0,63.0,309.0,37.0,2309.0,16.0,41.0,1
3395.0,941.0,48.0,57.0,73.0,61.0,817.0,62.0,67.0,1
1362.0,81.0,18.0,61.0,88.0,47.0,5.0,61.0,51.0,1
5970.0,639.0,18.0,33.0,194.0,146.0,1869.0,9.0,156.0,1
202.0,2177.0,45.0,52.0,347.0,88.0,2343.0,2.0,96.0,1
2788.0,1563.0,102.0,142.0,278.0,16.0,1491.0,60.0,16.0,1
3001.0,1943.0,18.0,63.0,28.0,47.0,75.0,61.0,51.0,1
6553.0,1970.0,101.0,143.0,27.0,250.0,2029.0,28.0,259.0,1
4565.0,3784.0,18.0,55.0,206.0,235.0,2256.0,65.0,245.0,1
1518.0,2703.0,50.0,60.0,229.0,20.0,40.0,3.0,21.0,1
4928.0,3477.0,18.0,19.0,446.0,201.0,1929.0,66.0,211.0,1
1163.0,2362.0,18.0,61.0,334.0,11.0,51.0,0.0,11.0,1
745.0,747.0,18.0,55.0,130.0,65.0,160.0,25.0,72.0,1
2903.0,996.0,18.0,69.0,242.0,22.0,5.0,61.0,23.0,1
2635.0,3594.0,18.0,63.0,191.0,40.0,2311.0,63.0,44.0,1
4385.0,2257.0,69.0,90.0,102.0,56.0,419.0,8.0,60.0,1
2027.0,3806.0,18.0,61.0,125.0,22.0,5.0,61.0,23.0,0
2352.0,3726.0,18.0,65.0,219.0,47.0,5.0,61.0,51.0,1
3205.0,1277.0,31.0,36.0,4.0,1.0,6.0,0.0,1.0,1
3184.0,178.0,40.0,47.0,335.0,6.0,404.0,62.0,5.0,1
1330.0,747.0,18.0,55.0,120.0,65.0,689.0,25.0,72.0,1
5550.0,1963.0,6.0,32.0,13.0,9.0,18.0,60.0,9.0,1
6000.0,2199.0,18.0,69.0,162.0,251.0,1826.0,63.0,260.0,1
4710.0,2509.0,18.0,69.0,260.0,17.0,420.0,61.0,18.0,1
4481.0,3641.0,127.0,31.0,15.0,275.0,2081.0,18.0,284.0,1
1029.0,1868.0,8.0,29.0,70.0,315.0,2023.0,0.0,6.0,1
6000.0,1079.0,56.0,75.0,35.0,68.0,2238.0,26.0,75.0,1
3864.0,411.0,18.0,65.0,219.0,22.0,5.0,61.0,23.0,1
3767.0,3360.0,18.0,71.0,196.0,83.0,1750.0,16.0,91.0,1
5503.0,1838.0,18.0,61.0,406.0,52.0,1865.0,9.0,56.0,1
7161.0,2084.0,18.0,55.0,39.0,79.0,710.0,64.0,86.0,1
3583.0,3722.0,18.0,68.0,86.0,28.0,597.0,10.0,29.0,1
7441.0,3123.0,18.0,68.0,75.0,40.0,2057.0,63.0,44.0,1
3396.0,2788.0,18.0,33.0,100.0,11.0,19.0,0.0,11.0,1
5362.0,508.0,51.0,62.0,332.0,240.0,1397.0,31.0,250.0,1
815.0,1986.0,83.0,111.0,229.0,42.0,1973.0,3.0,46.0,0
5362.0,2047.0,18.0,68.0,245.0,209.0,911.0,21.0,219.0,1
4093.0,1396.0,18.0,18.0,55.0,40.0,1959.0,63.0,44.0,1
488.0,1268.0,34.0,40.0,6.0,0.0,1.0,56.0,0.0,1
1755.0,1239.0,58.0,76.0,13.0,9.0,1429.0,60.0,9.0,1
2228.0,3678.0,18.0,61.0,125.0,22.0,5.0,61.0,23.0,1
5503.0,353.0,18.0,18.0,89.0,48.0,1714.0,9.0,52.0,1
3302.0,3621.0,18.0,68.0,253.0,265.0,1400.0,2.0,274.0,1
3165.0,1801.0,37.0,56.0,2.0,2.0,6.0,0.0,2.0,1
3040.0,3898.0,22.0,23.0,0.0,36.0,2197.0,56.0,40.0,1
1705.0,1407.0,18.0,61.0,283.0,42.0,2248.0,3.0,46.0,1
4542.0,2984.0,67.0,97.0,87.0,84.0,77.0,12.0,92.0,1
3184.0,859.0,18.0,68.0,256.0,24.0,1994.0,0.0,34.0,1
958.0,3826.0,18.0,61.0,125.0,140.0,2256.0,65.0,150.0,1
4792.0,0.0,90.0,125.0,398.0,4.0,1234.0,61.0,4.0,1
6000.0,1820.0,18.0,65.0,91.0,39.0,311.0,57.0,43.0,1
2125.0,656.0,18.0,61.0,323.0,22.0,1899.0,61.0,23.0,1
4565.0,1405.0,18.0,55.0,39.0,4.0,5.0,61.0,4.0,1
551.0,530.0,18.0,55.0,288.0,11.0,182.0,0.0,11.0,1
680.0,1457.0,3.0,48.0,28.0,40.0,2141.0,63.0,44.0,1
2433.0,2452.0,18.0,55.0,152.0,178.0,1049.0,23.0,188.0,0
6879.0,271.0,18.0,18.0,104.0,4.0,1899.0,61.0,4.0,1
4452.0,1718.0,18.0,65.0,113.0,103.0,574.0,9.0,111.0,1
3061.0,1450.0,18.0,18.0,266.0,22.0,5.0,61.0,23.0,1
5416.0,288.0,74.0,99.0,61.0,28.0,597.0,10.0,29.0,1
1074.0,3230.0,31.0,36.0,5.0,36.0,241.0,56.0,40.0,1
3766.0,714.0,83.0,111.0,171.0,20.0,40.0,3.0,21.0,1
5362.0,3708.0,76.0,101.0,50.0,30.0,1393.0,11.0,31.0,1
2340.0,1584.0,18.0,63.0,56.0,55.0,1034.0,8.0,59.0,1
550.0,3049.0,18.0,63.0,264.0,11.0,19.0,0.0,11.0,1
2125.0,2453.0,72.0,94.0,115.0,22.0,5.0,61.0,23.0,1
1832.0,3490.0,18.0,19.0,446.0,152.0,1988.0,66.0,162.0,1
5725.0,2342.0,23.0,24.0,91.0,70.0,520.0,57.0,77.0,1
1815.0,2719.0,18.0,65.0,286.0,83.0,1924.0,16.0,91.0,1
3829.0,3185.0,83.0,111.0,415.0,86.0,2279.0,4.0,94.0,1
3184.0,2481.0,18.0,65.0,295.0,92.0,2209.0,9.0,100.0,1
4702.0,3090.0,18.0,69.0,260.0,47.0,346.0,61.0,51.0,1
844.0,1164.0,67.0,97.0,123.0,66.0,1794.0,12.0,73.0,0
1020.0,3226.0,21.0,22.0,5.0,0.0,1.0,56.0,0.0,1
3408.0,1330.0,18.0,18.0,129.0,178.0,665.0,23.0,188.0,1
2201.0,20.0,18.0,55.0,158.0,22.0,5.0,61.0,23.0,1
3120.0,2726.0,61.0,81.0,10.0,1.0,6.0,0.0,1.0,1
2768.0,2727.0,50.0,60.0,155.0,20.0,40.0,3.0,21.0,1
4577.0,376.0,92.0,128.0,119.0,64.0,2297.0,7.0,70.0,1
1587.0,2193.0,6.0,4.0,104.0,71.0,2256.0,65.0,78.0,1
2862.0,1989.0,18.0,61.0,74.0,53.0,2296.0,9.0,57.0,1
4792.0,3580.0,18.0,55.0,206.0,265.0,725.0,2.0,274.0,1
2202.0,2490.0,18.0,63.0,371.0,4.0,5.0,61.0,4.0,1
3184.0,2852.0,62.0,122.0,75.0,314.0,2111.0,28.0,324.0,1
545.0,94.0,18.0,55.0,212.0,4.0,1899.0,61.0,4.0,1
1705.0,1706.0,18.0,63.0,216.0,340.0,2007.0,4.0,24.0,0
3754.0,4113.0,18.0,69.0,197.0,47.0,5.0,61.0,51.0,1
678.0,94.0,18.0,55.0,212.0,4.0,1899.0,61.0,4.0,1
3116.0,4012.0,32.0,37.0,6.0,1.0,6.0,0.0,1.0,1
2100.0,783.0,18.0,61.0,165.0,26.0,2235.0,8.0,27.0,1
6822.0,1636.0,18.0,61.0,88.0,11.0,654.0,0.0,11.0,1
6850.0,1054.0,18.0,63.0,309.0,4.0,5.0,61.0,4.0,1
5105.0,860.0,18.0,61.0,74.0,274.0,1471.0,4.0,282.0,1
5577.0,1724.0,18.0,65.0,80.0,120.0,811.0,61.0,129.0,1
5309.0,517.0,18.0,55.0,249.0,83.0,1104.0,16.0,91.0,1
5362.0,1738.0,51.0,62.0,77.0,89.0,2242.0,57.0,97.0,1
4571.0,2160.0,89.0,123.0,157.0,4.0,590.0,61.0,4.0,1
1691.0,26.0,75.0,100.0,13.0,16.0,1646.0,60.0,16.0,1
1001.0,2734.0,78.0,105.0,7.0,217.0,1592.0,62.0,227.0,0
1203.0,3548.0,18.0,55.0,39.0,40.0,158.0,63.0,44.0,1
2183.0,1901.0,18.0,71.0,412.0,72.0,2018.0,64.0,79.0,1
1057.0,813.0,18.0,33.0,199.0,103.0,2324.0,9.0,111.0,1
1375.0,3152.0,18.0,71.0,49.0,186.0,169.0,21.0,196.0,1
2723.0,4198.0,127.0,31.0,20.0,22.0,5.0,61.0,23.0,1
6001.0,2435.0,18.0,61.0,49.0,103.0,2347.0,9.0,111.0,1
1749.0,3123.0,18.0,68.0,75.0,40.0,2057.0,63.0,44.0,1
74.0,2685.0,18.0,69.0,162.0,22.0,1899.0,61.0,23.0,1
1220.0,3053.0,22.0,23.0,0.0,3.0,91.0,56.0,3.0,0
4640.0,3867.0,18.0,69.0,353.0,4.0,5.0,61.0,4.0,1
5472.0,3325.0,18.0,69.0,260.0,22.0,5.0,61.0,23.0,0
1518.0,1357.0,115.0,165.0,145.0,322.0,2114.0,31.0,331.0,1
6765.0,3542.0,18.0,65.0,250.0,22.0,5.0,61.0,23.0,1
1003.0,3524.0,48.0,57.0,7.0,337.0,2144.0,62.0,71.0,1
1900.0,3633.0,18.0,63.0,28.0,22.0,5.0,61.0,23.0,1
